long,lat,Total Observations,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Observations per Accident,Accidents per Observation,Observations per Injury,Injuries per Observation,Observations per Fatality,Fatalities per Observation,Normalized Accidents per Observation,Normalized Observations per Injury,Normalized Observations per Fatality,Normalized Total Injuries,Normalized Total Accidents,Normalized Observations per Accident,Normalized Total Citations,Normalized Fatalities per Observation,Normalized Total Fatalities,Normalized Injuries per Observation,Normalized Total Observations
-77.24,39.14,83,45,1,0,0,POINT (-77.23999999999999 39.14),83.0,0.012048192771084338,0.0,0.0,0.0,0.0,-0.4648012926385709,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.22223284004886942,0.33349778796316826,-0.3220925091622631,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.4287084765527909
-77.24,39.145,300,130,0,0,0,POINT (-77.23999999999999 39.145),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.2271310065539823,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.2917893628234719
-77.24,39.15,904,409,43,4,0,POINT (-77.23999999999999 39.15),21.023255813953487,0.04756637168141593,226.0,0.004424778761061947,0.0,0.0,0.07985747025033205,0.3426304022882839,-0.17065794835774026,-0.04925985364970576,0.21975609682197228,-0.3193139333831697,0.08456616083084535,-0.07130046983401872,-0.20458127844877552,-0.20499671638593064,0.0893126864507617
-77.24,39.155,48,11,2,0,0,POINT (-77.23999999999999 39.155),24.0,0.041666666666666664,0.0,0.0,0.0,0.0,-0.010612428075679607,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.211709293932897,-0.2879593741590304,-0.3600771102055754,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.45079220457364877
-77.24,39.165,777,429,6,0,0,POINT (-77.23999999999999 39.165),129.5,0.007722007722007722,0.0,0.0,0.0,0.0,-0.5311418165378166,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.16961510946900732,0.8232902970933756,0.10691004379749966,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,0.009180301917934435
-77.24,39.17,280,141,2,0,0,POINT (-77.23999999999999 39.17),140.0,0.007142857142857143,0.0,0.0,0.0,0.0,-0.5400228866727156,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.211709293932897,0.9338886056066482,-0.21484187092232243,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.3044086359782478
-77.24,39.175,2670,983,23,11,2,POINT (-77.23999999999999 39.175),116.08695652173913,0.008614232209737827,242.72727272727272,0.004119850187265918,1335.0,0.000749063670411985,-0.5174598682900446,0.400678755191799,1.816586164224527,0.2639857109662401,0.009285174502523847,0.6820083998828389,0.725835601973824,0.20411248571085525,2.8250267715205912,-0.215332912878489,1.2035945060174777
-77.24,39.18,6738,3525,179,108,0,POINT (-77.23999999999999 39.18),37.642458100558656,0.026565746512318196,62.388888888888886,0.016028495102404273,0.0,0.0,-0.24217971958901446,-0.22514628621092286,-0.17065794835774026,4.604674249215775,1.6509583685942215,-0.14426101321760357,3.5657431270355873,-0.07130046983401872,-0.20458127844877552,0.18833569800516167,3.770354665698905
-77.24,39.185,1566,605,66,15,0,POINT (-77.23999999999999 39.185),23.727272727272727,0.0421455938697318,104.4,0.009578544061302681,0.0,0.0,-0.0032682481109961273,-0.07935588490596522,-0.17065794835774026,0.4429831764610662,0.461797657489338,-0.2908320574970375,0.3035362139040576,-0.07130046983401872,-0.20458127844877552,-0.03029898256368007,0.5070106278738455
-77.24,39.19,1604,523,41,4,1,POINT (-77.23999999999999 39.19),39.1219512195122,0.025561097256857856,401.0,0.0024937655860349127,1604.0,0.0006234413965087282,-0.2575856620501331,0.9499297465234285,2.2170121314789313,-0.04925985364970576,0.19870900459002744,-0.12867725736871902,0.21192629374077493,0.15792415339067375,1.310222746535908,-0.27045247659339955,0.5309872468679198
-77.24,39.195,715,175,11,1,0,POINT (-77.23999999999999 39.195),65.0,0.015384615384615385,715.0,0.0013986013986013986,0.0,0.0,-0.4136384270606911,2.039598284179631,-0.17065794835774026,-0.1835079527708254,-0.11699737888914521,0.14390068765470088,-0.1768572698790101,-0.07130046983401872,-0.20458127844877552,-0.30757537423466097,-0.029939444861870997
-77.24,39.2,269,84,9,0,0,POINT (-77.23999999999999 39.2),29.88888888888889,0.03345724907063197,0.0,0.0,0.0,0.0,-0.1365009552770002,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.13804447112109006,-0.22593069319391454,-0.2785219373772872,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.31134923621337457
-77.24,39.205,439,184,6,1,0,POINT (-77.23999999999999 39.205),73.16666666666667,0.01366742596810934,439.0,0.002277904328018223,0.0,0.0,-0.43997092191075904,1.0818004612716314,-0.17065794835774026,-0.1835079527708254,-0.16961510946900732,0.2299215942761352,-0.16680252254401565,-0.07130046983401872,-0.20458127844877552,-0.2777695487530058,-0.20408541439777905
-77.24,39.21,1728,773,29,4,0,POINT (-77.23999999999999 39.21),59.58620689655172,0.01678240740740741,432.0,0.0023148148148148147,0.0,0.0,-0.39220377874068874,1.0575084875022256,-0.17065794835774026,-0.04925985364970576,0.07242645119835837,0.08687627242782464,0.4912248308239538,-0.07130046983401872,-0.20458127844877552,-0.276518390032732,0.6092267404275307
-77.24,39.215,744,303,15,4,0,POINT (-77.23999999999999 39.215),49.6,0.020161290322580645,186.0,0.005376344086021506,0.0,0.0,-0.3403897993930769,0.2038191236059651,-0.17065794835774026,-0.04925985364970576,-0.07490319442525552,-0.018310164831432326,-0.0338564188924225,-0.07130046983401872,-0.20458127844877552,-0.17274140475066788,-0.011641498787445876
-77.24,39.22,1017,624,2,1,0,POINT (-77.23999999999999 39.22),508.5,0.0019665683382497543,1017.0,0.0009832841691248771,0.0,0.0,-0.6193994522277996,3.0876234382311383,-0.17065794835774026,-0.1835079527708254,-0.211709293932897,4.815362575810551,0.3247629027223792,-0.07130046983401872,-0.20458127844877552,-0.32165342680013087,0.1606115797752458
-77.24,39.225,91,60,1,0,0,POINT (-77.23999999999999 39.225),91.0,0.01098901098901099,0.0,0.0,0.0,0.0,-0.48104347218710414,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.22223284004886942,0.41776316587804263,-0.3053345969372724,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.4236607672908805
-77.24,39.23,314,153,1,1,0,POINT (-77.23999999999999 39.23),314.0,0.0031847133757961785,314.0,0.0031847133757961785,0.0,0.0,-0.6007196271488089,0.6480152153893852,-0.17065794835774026,-0.1835079527708254,-0.22223284004886942,2.7666605752551665,-0.20143554114232984,-0.07130046983401872,-0.20458127844877552,-0.24703134543417749,-0.2829558716151287
-77.24,39.235,463,196,6,0,0,POINT (-77.23999999999999 39.235),77.16666666666667,0.012958963282937365,0.0,0.0,0.0,0.0,-0.4508349476434093,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.16961510946900732,0.2720542832335724,-0.15339619276402305,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.18894228661204793
-77.235,39.03,68,43,7,2,0,POINT (-77.235 39.03),9.714285714285714,0.10294117647058823,34.0,0.029411764705882353,0.0,0.0,0.9290105968176399,-0.32366373538684634,-0.17065794835774026,-0.13875858639711885,-0.1590915633530349,-0.4384332632927347,-0.32432689745892856,-0.07130046983401872,-0.20458127844877552,0.6419898197306155,-0.43817293141887287
-77.235,39.035,86,28,4,1,0,POINT (-77.235 39.035),21.5,0.046511627906976744,86.0,0.011627906976744186,0.0,0.0,0.06368334598565266,-0.14320907309983189,-0.17065794835774026,-0.1835079527708254,-0.19066220170095216,-0.31429230475742864,-0.3410848096839193,-0.07130046983401872,-0.20458127844877552,0.03916849145774426,-0.4268155855795745
-77.235,39.04,321,192,0,0,0,POINT (-77.235 39.04),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.15786496935735392,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.27853912601095715
-77.235,39.045,135,74,0,0,0,POINT (-77.235 39.045),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.2896938788606144,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.3958983663503734
-77.235,39.05,55,19,2,1,0,POINT (-77.235 39.05),27.5,0.03636363636363636,55.0,0.01818181818181818,0.0,0.0,-0.09193252986644689,-0.25078781407862893,-0.17065794835774026,-0.1835079527708254,-0.211709293932897,-0.25109327132127285,-0.3511395570189137,-0.07130046983401872,-0.20458127844877552,0.26132712082823595,-0.4463754589694772
-77.235,39.08,99,30,16,0,0,POINT (-77.235 39.08),6.1875,0.16161616161616163,0.0,0.0,0.0,0.0,1.8287708267154856,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.0643796483092831,-0.47558150467261795,-0.33885042138725385,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.41861305802897014
-77.235,39.09,86,42,2,2,0,POINT (-77.235 39.09),43.0,0.023255813953488372,43.0,0.023255813953488372,0.0,0.0,-0.2929363695087421,-0.2924311976833246,-0.17065794835774026,-0.13875858639711885,-0.211709293932897,-0.08782910161120372,-0.3254440916072613,-0.07130046983401872,-0.20458127844877552,0.4333208984053909,-0.4268155855795745
-77.235,39.095,147,60,3,3,0,POINT (-77.235 39.095),49.0,0.02040816326530612,49.0,0.02040816326530612,0.0,0.0,-0.33660408977336187,-0.27160950588097676,-0.17065794835774026,-0.09400922002341232,-0.20118574781692458,-0.024630068175047922,-0.3053345969372724,-0.07130046983401872,-0.20458127844877552,0.3367937783365794,-0.38832680245750784
-77.235,39.105,2625,876,8,3,1,POINT (-77.235 39.105),328.125,0.0030476190476190477,875.0,0.001142857142857143,2625.0,0.00038095238095238096,-0.6028219203821571,2.5948433989089064,3.7368445202028977,-0.09400922002341232,-0.14856801723706248,2.915441633136117,0.6062958281022235,0.06876669041451718,1.310222746535908,-0.31624436463561933,1.1752011414192318
-77.235,39.11,995,566,40,5,0,POINT (-77.235 39.11),24.875,0.04020100502512563,199.0,0.005025125628140704,0.0,0.0,-0.03308783309322831,0.24893278917771872,-0.17065794835774026,-0.004510487275999213,0.18818545847405502,-0.278742848449591,0.2599656421190817,-0.07130046983401872,-0.20458127844877552,-0.18464669439694956,0.14673037930499225
-77.235,39.115,2654,2320,298,25,8,POINT (-77.235 39.115),8.906040268456376,0.11228334589299171,106.16,0.009419743782969104,331.75,0.003014318010550113,1.0722694742829124,-0.07324818864394322,0.32317593504987563,0.8904768401981318,2.9032603563949397,-0.4469466517853329,2.2195241782946646,1.036992810203379,11.913850921428692,-0.03568185258958574,1.1934990874936569
-77.235,39.12,447,277,46,0,0,POINT (-77.235 39.12),9.717391304347826,0.1029082774049217,0.0,0.0,0.0,0.0,0.9285061012338046,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,0.2513267351698895,-0.4384005515777056,-0.0629034667490731,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.19903770513586866
-77.235,39.125,895,288,25,1,0,POINT (-77.235 39.125),35.8,0.027932960893854747,895.0,0.0011173184357541898,0.0,0.0,-0.22121396862718787,2.6642490382500656,-0.17065794835774026,-0.1835079527708254,0.03033226673446869,-0.1636679417345907,-0.05061433111741324,-0.07130046983401872,-0.20458127844877552,-0.3171100529228659,0.08363401353111252
-77.235,39.13,586,207,13,2,0,POINT (-77.235 39.13),45.07692307692308,0.02218430034129693,293.0,0.0034129692832764505,0.0,0.0,-0.3093676533284497,0.5751392940811679,-0.17065794835774026,-0.13875858639711885,-0.09595028665720036,-0.06595251311407282,-0.14110705713236318,-0.07130046983401872,-0.20458127844877552,-0.23929413051550777,-0.11133375671017584
-77.235,39.145,337,118,25,1,0,POINT (-77.235 39.145),13.48,0.07418397626112759,337.0,0.002967359050445104,0.0,0.0,0.48802906086177217,0.7278317006317185,-0.17065794835774026,-0.1835079527708254,0.03033226673446869,-0.3987683461170903,-0.2405373363339749,-0.07130046983401872,-0.20458127844877552,-0.25439902825697175,-0.26844370748713636
-77.235,39.15,11840,9104,1196,132,2,POINT (-77.235 39.15),9.899665551839465,0.10101351351351351,89.6969696969697,0.01114864864864865,5920.0,0.00016891891891891893,0.8994505643588339,-0.13037954582767816,8.641690475977109,5.678659042184733,12.353404768538173,-0.4364806255340765,9.798569280583807,-0.009192987460301364,2.8250267715205912,0.02292302063084804,6.989531247482248
-77.235,39.155,104,104,5,0,0,POINT (-77.235 39.155),20.8,0.04807692307692308,0.0,0.0,0.0,0.0,0.08768659606700621,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.18013865558497974,-0.32166552532498016,-0.2561780544106329,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.4154582397402761
-77.235,39.16,366,218,2,1,0,POINT (-77.235 39.16),183.0,0.00546448087431694,366.0,0.00273224043715847,0.0,0.0,-0.5657601955700277,0.8284698776763997,-0.17065794835774026,-0.1835079527708254,-0.211709293932897,1.386815011899098,-0.12881792150070331,-0.07130046983401872,-0.20458127844877552,-0.2623688690486521,-0.2501457614127113
-77.235,39.165,325,173,0,0,0,POINT (-77.235 39.165),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.17909165817567552,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.2760152713800019
-77.235,39.17,1816,693,13,2,1,POINT (-77.235 39.17),139.69230769230768,0.007158590308370044,908.0,0.0011013215859030838,1816.0,0.0005506607929515419,-0.539781624121327,2.7093627038218195,2.5325894737017336,-0.13875858639711885,-0.09595028665720036,0.9306476295329991,0.40184929895733656,0.13116445067942112,1.310222746535908,-0.31765229985389176,0.6647515423085448
-77.235,39.175,1714,670,1,0,0,POINT (-77.235 39.175),1714.0,0.0005834305717619603,0.0,0.0,0.0,0.0,-0.6406093826891001,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.22223284004886942,17.513101710358185,0.3761538335456841,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,0.6003932492191875
-77.235,39.18,1279,458,22,2,0,POINT (-77.235 39.18),58.13636363636363,0.017200938232994525,639.5,0.001563721657544957,0.0,0.0,-0.38578575595098874,1.7775919956667543,-0.17065794835774026,-0.13875858639711885,-0.0012383716134485735,0.07160482364818928,0.1393086740991484,-0.07130046983401872,-0.20458127844877552,-0.30197827514979664,0.32592405810281067
-77.235,39.185,273,127,9,0,0,POINT (-77.235 39.185),30.333333333333332,0.03296703296703297,0.0,0.0,0.0,0.0,-0.14401824655503878,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.13804447112109006,-0.22124928330975485,-0.23048258899898044,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.3088253815824194
-77.235,39.19,567,252,11,3,0,POINT (-77.235 39.19),51.54545454545455,0.019400352733686066,189.0,0.005291005291005291,0.0,0.0,-0.3520585092908816,0.21422996950713902,-0.17065794835774026,-0.09400922002341232,-0.11699737888914521,0.002181642979684854,-0.090833320457391,-0.07130046983401872,-0.20458127844877552,-0.17563414301637004,-0.12332206620721299
-77.235,39.195,210,71,0,0,0,POINT (-77.235 39.195),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.2930454613056125,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.34857609201996365
-77.235,39.21,218,69,6,0,0,POINT (-77.235 39.21),36.333333333333336,0.027522935779816515,0.0,0.0,0.0,0.0,-0.2275015593262843,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.16961510946900732,-0.15805024987359903,-0.29527984960227793,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.34352838275805325
-77.235,39.225,520,300,10,5,0,POINT (-77.235 39.225),52.0,0.019230769230769232,104.0,0.009615384615384616,0.0,0.0,-0.35465901257507965,-0.08074399769278844,-0.17065794835774026,-0.004510487275999213,-0.12752092500511764,0.0069694485430299765,-0.03720800133742065,-0.07130046983401872,-0.20458127844877552,-0.029050194360117635,-0.15297735812093646
-77.235,39.23,910,497,24,8,2,POINT (-77.235 39.23),37.916666666666664,0.026373626373626374,113.75,0.008791208791208791,455.0,0.002197802197802198,-0.2451258142446584,-0.046908748513973225,0.5066424795261036,0.12973761184512045,0.01980872061849627,-0.1413727271612802,0.18287924588412433,0.7367793008306114,2.8250267715205912,-0.05698737045695634,0.09309846839719448
-77.235,39.235,256,133,10,0,0,POINT (-77.235 39.235),25.6,0.0390625,0.0,0.0,0.0,0.0,-0.05054640663364565,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.12752092500511764,-0.2711062985760555,-0.22377942410898416,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.319551763763979
-77.235,39.24,456,196,10,2,0,POINT (-77.235 39.24),45.6,0.021929824561403508,228.0,0.0043859649122807015,0.0,0.0,-0.31326994977815936,0.34957096622239986,-0.17065794835774026,-0.13875858639711885,-0.12752092500511764,-0.06044285378886952,-0.15339619276402305,-0.07130046983401872,-0.20458127844877552,-0.20631239357105322,-0.1933590322162195
-77.235,39.245,326,171,9,3,0,POINT (-77.235 39.245),36.22222222222222,0.027607361963190184,108.66666666666667,0.009202453987730062,0.0,0.0,-0.2262069135419995,-0.06454934851318456,-0.17065794835774026,-0.09400922002341232,-0.13804447112109006,-0.15922060234463897,-0.18132604647234096,-0.07130046983401872,-0.20458127844877552,-0.043047348028267894,-0.27538430772226313
-77.235,39.25,134,70,0,0,0,POINT (-77.235 39.25),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.2941626554539452,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.39652933000811225
-77.235,39.285,31,25,0,0,0,POINT (-77.235 39.285),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.3444363921289174,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.46151858675520835
-77.23,39.03,100,64,14,2,0,POINT (-77.23 39.03),7.142857142857143,0.14,50.0,0.02,0.0,0.0,1.4972946022731197,-0.2681392239139188,-0.17065794835774026,-0.13875858639711885,-0.08542674054122794,-0.4655185633368014,-0.30086582034394155,-0.07130046983401872,-0.20458127844877552,0.32295822446004985,-0.41798209437123135
-77.23,39.06,55,11,1,0,0,POINT (-77.23 39.06),55.0,0.01818181818181818,0.0,0.0,0.0,0.0,-0.37074430743479186,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.22223284004886942,0.038568965261107875,-0.3600771102055754,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.4463754589694772
-77.23,39.08,41,3,0,0,0,POINT (-77.23 39.08),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.36901466339223715,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.45520895017782037
-77.23,39.085,178,100,0,0,0,POINT (-77.23 39.085),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.26064683100396374,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.36876692906760516
-77.23,39.095,81,34,0,0,0,POINT (-77.23 39.095),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.334381644793923,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.42997040386826846
-77.23,39.1,47,24,1,1,0,POINT (-77.23 39.1),47.0,0.02127659574468085,47.0,0.02127659574468085,0.0,0.0,-0.32328698359337144,-0.2785500698150927,-0.17065794835774026,-0.1835079527708254,-0.22223284004886942,-0.04569641265376652,-0.34555358627725014,-0.07130046983401872,-0.20458127844877552,0.3662311270100468,-0.45142316823138756
-77.23,39.105,1411,394,13,1,0,POINT (-77.23 39.105),108.53846153846153,0.009213323883770375,1411.0,0.0007087172218284905,0.0,0.0,-0.5082730084890571,4.454914533251979,-0.17065794835774026,-0.1835079527708254,-0.09595028665720036,0.6024988020760365,0.06780824860585462,-0.07130046983401872,-0.20458127844877552,-0.33096045199061275,0.4092112609243319
-77.23,39.11,114,107,0,0,0,POINT (-77.23 39.11),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.25282647196563474,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.40914860316288815
-77.23,39.115,130,102,7,0,0,POINT (-77.23 39.115),18.571428571428573,0.05384615384615385,0.0,0.0,0.0,0.0,0.17615571779542338,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.1590915633530349,-0.345139452029838,-0.25841244270729835,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.3990531846390674
-77.23,39.12,186,81,8,0,0,POINT (-77.23 39.12),23.25,0.043010752688172046,0.0,0.0,0.0,0.0,0.009998657631657814,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.14856801723706248,-0.2958592533385499,-0.28187351982228537,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.36371921980569477
-77.23,39.125,420,192,24,5,0,POINT (-77.23 39.125),17.5,0.05714285714285714,84.0,0.011904761904761904,0.0,0.0,0.2267095016402331,-0.15014963703394782,-0.17065794835774026,-0.004510487275999213,0.01980872061849627,-0.35642499371486586,-0.15786496935735392,-0.07130046983401872,-0.20458127844877552,0.04855307257554535,-0.2160737238948162
-77.23,39.13,361,103,16,8,0,POINT (-77.23 39.13),22.5625,0.0443213296398892,45.125,0.0221606648199446,0.0,0.0,0.03009589355681771,-0.2850568485033264,-0.17065794835774026,0.12973761184512045,-0.0643796483092831,-0.3031008092531094,-0.25729524855896563,-0.07130046983401872,-0.20458127844877552,0.3961985110474408,-0.25330057970140524
-77.23,39.135,70,39,2,0,0,POINT (-77.23 39.135),35.0,0.02857142857142857,0.0,0.0,0.0,0.0,-0.21142329168145188,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.211709293932897,-0.17209447952607812,-0.3287956740522594,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.43691100410339523
-77.23,39.14,209,106,4,0,0,POINT (-77.23 39.14),52.25,0.019138755980861243,0.0,0.0,0.0,0.0,-0.35607000335224737,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.19066220170095216,0.0096027416028698,-0.25394366611396746,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.34920705567770244
-77.23,39.145,1215,411,15,1,0,POINT (-77.23 39.145),81.0,0.012345679012345678,1215.0,0.0008230452674897119,0.0,0.0,-0.4602394459135199,3.7747392677086165,-0.17065794835774026,-0.1835079527708254,-0.07490319442525552,0.3124314434844497,0.08680054912751078,-0.07130046983401872,-0.20458127844877552,-0.32708506199401954,0.2855423840075276
-77.23,39.15,498,344,24,3,0,POINT (-77.23 39.15),20.75,0.04819277108433735,166.0,0.006024096385542169,0.0,0.0,0.08946308445512703,0.1344134842648057,-0.17065794835774026,-0.09400922002341232,0.01980872061849627,-0.32219218393694815,0.011948541189218835,-0.07130046983401872,-0.20458127844877552,-0.15078447574594084,-0.16685855859119
-77.23,39.155,116,38,0,0,0,POINT (-77.23 39.155),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.3299128682005921,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.40788667584741056
-77.23,39.16,973,486,9,2,2,POINT (-77.23 39.16),108.11111111111111,0.009249743062692703,486.5,0.0020554984583761563,486.5,0.0020554984583761563,-0.5077145332083467,1.246638854706885,0.5535325091488312,-0.13875858639711885,-0.13804447112109006,0.5979974464181907,0.17059011025246446,0.6844575890609591,2.8250267715205912,-0.28530846431313445,0.1328491788347387
-77.23,39.165,1399,363,13,8,0,POINT (-77.23 39.165),107.61538461538461,0.009292351679771264,174.875,0.005718370264474625,0.0,0.0,-0.5070611450736396,0.1652122367224452,-0.17065794835774026,0.12973761184512045,-0.09595028665720036,0.5927758738550895,0.033175230007540434,-0.07130046983401872,-0.20458127844877552,-0.1611477067836973,0.40163969703146635
-77.23,39.17,836,175,10,1,0,POINT (-77.23 39.17),83.6,0.011961722488038277,836.0,0.0011961722488038277,0.0,0.0,-0.4661272839713309,2.4595024021936456,-0.17065794835774026,-0.1835079527708254,-0.12752092500511764,0.3398176913067838,-0.1768572698790101,-0.07130046983401872,-0.20458127844877552,-0.3144371367847617,0.04640715772452347
-77.23,39.175,36,22,0,0,0,POINT (-77.23 39.175),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.3477879745739156,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.45836376846651433
-77.23,39.18,466,143,4,0,0,POINT (-77.23 39.18),116.5,0.008583690987124463,0.0,0.0,0.0,0.0,-0.5179282071811714,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.19066220170095216,0.6863590579817047,-0.21260748262565698,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.18704939563883152
-77.23,39.185,218,104,5,1,0,POINT (-77.23 39.185),43.6,0.022935779816513763,218.0,0.0045871559633027525,0.0,0.0,-0.2978439802724264,0.31486814655182016,-0.17065794835774026,-0.1835079527708254,-0.18013865558497974,-0.08150919826758812,-0.2561780544106329,-0.07130046983401872,-0.20458127844877552,-0.19949259898761973,-0.34352838275805325
-77.23,39.19,357,84,0,0,0,POINT (-77.23 39.19),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.2785219373772872,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.2558244343323604
-77.23,39.25,103,47,0,0,0,POINT (-77.23 39.25),0.0,0.0,0.0,0.0,0.0,0.0,-0.6495560850031369,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.23275638616484184,-0.5407555079036536,-0.3198581208655977,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.4160892033980149
-77.23,39.255,148,86,24,10,0,POINT (-77.23 39.255),6.166666666666667,0.16216216216216217,14.8,0.06756756756756757,0.0,0.0,1.8371435527685889,-0.39029314915435936,-0.17065794835774026,0.21923634459253355,0.01980872061849627,-0.47580094576093795,-0.27628754908062175,-0.07130046983401872,-0.20458127844877552,1.9353611519085847,-0.38769583879976904
-77.225,39.005,56,31,10,0,0,POINT (-77.22499999999999 39.005),5.6,0.17857142857142858,0.0,0.0,0.0,0.0,2.088773873257394,-0.4416533222668173,-0.17065794835774026,-0.22825731914453196,-0.12752092500511764,-0.4817697433632415,-0.33773322723892113,-0.07130046983401872,-0.20458127844877552,-0.3549839154899024,-0.44574449531173843
