long,lat,Total Observations,Total Citations,Total Accidents,Total Injuries,Total Fatalities,Total Stops,geometry,Observations per Accident,Accidents per Observation,Observations per Injury,Injuries per Observation,Observations per Fatality,Fatalities per Observation,Stops per Accident,Accidents per Stop,Stops per Injury,Injuries per Stop,Normalized Accidents per Stop,Normalized Stops per Accident,Normalized Total Injuries,Normalized Observations per Fatality,Normalized Stops per Injury,Normalized Injuries per Stop,Normalized Total Fatalities,Normalized Observations per Accident,Normalized Fatalities per Observation,Normalized Total Accidents,Normalized Total Stops,Normalized Observations per Injury,Normalized Injuries per Observation,Normalized Total Citations,Normalized Accidents per Observation,Normalized Total Observations
-77.255,39.19,200,86,11,0,0,95,POINT (-77.255 39.19),18.181818181818183,0.055,0.0,0.0,0.0,0.0,8.636363636363637,0.11578947368421053,0.0,0.0,0.15039058811334297,-0.36458599190855384,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.34924328536984817,-0.07130046983401872,-0.11699737888914521,-0.4152333688537343,-0.4416533222668173,-0.3549839154899024,-0.27628754908062175,0.19384954214110675,-0.3548857285973516
-77.255,39.195,295,86,0,0,0,194,POINT (-77.255 39.195),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.29450842108230835,-0.4416533222668173,-0.3549839154899024,-0.27628754908062175,-0.6495560850031369,-0.29494418111216586
-77.255,39.2,4295,1227,44,9,3,3162,POINT (-77.255 39.2),97.61363636363636,0.010244470314318976,477.22222222222223,0.0020954598370197903,1431.6666666666667,0.0006984866123399302,71.86363636363636,0.013915243516761544,351.3333333333333,0.0028462998102466793,-0.40718709597785185,0.637020502841639,0.174486978218827,1.9604814932254904,1.4795140222385397,-0.22807204450908844,4.339830796505275,0.48742573682471435,0.18551650035392545,0.2302796429379447,3.324801124226704,1.2144423497902919,-0.2839538891854836,0.9984309741670067,-0.49246074118115896,2.2289104498430232
-77.255,39.205,400,183,4,3,0,202,POINT (-77.255 39.205),100.0,0.01,133.33333333333334,0.0075,0.0,0.0,50.5,0.019801980198019802,67.33333333333333,0.01485148514851485,-0.37496782914073723,0.2985912774407831,-0.09400922002341232,-0.17065794835774026,-0.04939236675328745,-0.0877482014290281,-0.20458127844877552,0.5125617160322764,-0.07130046983401872,-0.19066220170095216,-0.2847528697472436,0.02105094000757872,-0.1007556130086703,-0.16791971669234837,-0.4962096073405471,-0.22869299704959214
-77.255,39.215,80,46,8,6,0,46,POINT (-77.255 39.215),10.0,0.1,13.333333333333334,0.075,0.0,0.0,5.75,0.17391304347826086,7.666666666666667,0.13043478260869565,0.46851230921602377,-0.4103099404467546,0.04023887909770734,-0.17065794835774026,-0.37060626772692246,1.2632590540589625,-0.20458127844877552,-0.4354237855100606,-0.07130046983401872,-0.14856801723706248,-0.4749861207810057,-0.3953828960393777,2.187299109322418,-0.3209753150139304,0.8839086916227608,-0.43060136752600725
-77.255,39.22,142,61,11,2,0,75,POINT (-77.255 39.22),12.909090909090908,0.07746478873239436,71.0,0.014084507042253521,0.0,0.0,6.818181818181818,0.14666666666666667,37.5,0.02666666666666667,0.31938753391697183,-0.3933884791767118,-0.13875858639711885,-0.17065794835774026,-0.20999931724010495,0.050354762465299865,-0.20458127844877552,-0.4047818299046518,-0.07130046983401872,-0.11699737888914521,-0.4396222471913961,-0.19526330260570143,0.12244012672837384,-0.30421740278893966,0.5383391644957977,-0.39148162074620185
-77.255,39.225,895,281,10,0,0,659,POINT (-77.255 39.225),89.5,0.0111731843575419,0.0,0.0,0.0,0.0,65.9,0.015174506828528073,0.0,0.0,-0.4002949003766513,0.5425483446020811,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.4019634075190037,-0.07130046983401872,-0.12752092500511764,0.2725330002683287,-0.4416533222668173,-0.3549839154899024,-0.05843469015574224,-0.4782192384527572,0.08363401353111252
-77.255,39.23,299,86,3,0,0,212,POINT (-77.255 39.23),99.66666666666667,0.010033444816053512,0.0,0.0,0.0,0.0,70.66666666666667,0.014150943396226415,0.0,0.0,-0.40589706421303184,0.6180588653901018,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.5090506586191567,-0.07130046983401872,-0.20118574781692458,-0.27255843057841267,-0.4416533222668173,-0.3549839154899024,-0.27628754908062175,-0.4956967428667592,-0.2924203264812107
-77.255,39.24,69,50,0,0,0,35,POINT (-77.255 39.24),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.4884000038667197,-0.4416533222668173,-0.3549839154899024,-0.31650653842059956,-0.6495560850031369,-0.437541967761134
-77.255,39.245,30,18,0,0,0,25,POINT (-77.255 39.245),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.5005944430355506,-0.4416533222668173,-0.3549839154899024,-0.3522567511672464,-0.6495560850031369,-0.46214955041294714
-77.25,39.04,88,49,4,0,0,75,POINT (-77.25 39.04),22.0,0.045454545454545456,0.0,0.0,0.0,0.0,18.75,0.05333333333333334,0.0,0.0,-0.19144414317126993,-0.2043721564794252,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.309025718637749,-0.07130046983401872,-0.19066220170095216,-0.4396222471913961,-0.4416533222668173,-0.3549839154899024,-0.3176237325689323,0.04747335891772565,-0.4255536582640969
-77.25,39.08,110,17,15,0,0,77,POINT (-77.25 39.08),7.333333333333333,0.13636363636363635,0.0,0.0,0.0,0.0,5.133333333333334,0.19480519480519481,0.0,0.0,0.5828591595765845,-0.4200787840452048,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.4635122448150187,-0.07130046983401872,-0.07490319442525552,-0.4371833593576299,-0.4416533222668173,-0.3549839154899024,-0.35337394531557914,1.4415322467594505,-0.41167245779384337
-77.25,39.085,138,14,0,0,0,104,POINT (-77.25 39.085),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.40425837360178646,-0.4416533222668173,-0.3549839154899024,-0.3567255277605773,-0.6495560850031369,-0.394005475377157
-77.25,39.095,31,23,1,0,0,19,POINT (-77.25 39.095),31.0,0.03225806451612903,0.0,0.0,0.0,0.0,19.0,0.05263157894736842,0.0,0.0,-0.19528498284862514,-0.2004118144800535,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.2142271684835153,-0.07130046983401872,-0.22223284004886942,-0.5079111065368491,-0.4416533222668173,-0.3549839154899024,-0.34667078042558286,-0.1548900280270409,-0.46151858675520835
-77.25,39.105,78,15,1,0,0,64,POINT (-77.25 39.105),78.0,0.01282051282051282,0.0,0.0,0.0,0.0,64.0,0.015625,0.0,0.0,-0.3978292627091533,0.512449745406856,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.28083192676637175,-0.07130046983401872,-0.22223284004886942,-0.4530361302771101,-0.4416533222668173,-0.3549839154899024,-0.3556083336122446,-0.4529580367177654,-0.4318632948414849
-77.25,39.11,94,38,0,0,0,75,POINT (-77.25 39.11),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.4396222471913961,-0.4416533222668173,-0.3549839154899024,-0.3299128682005921,-0.6495560850031369,-0.4217678763176641
-77.25,39.115,3093,1865,19,6,0,2279,POINT (-77.25 39.115),162.78947368421052,0.006142903330100227,515.5,0.0019398642095053346,0.0,0.0,119.94736842105263,0.008336989907854322,379.8333333333333,0.0026327336551118913,-0.43771797433065485,1.398732597055727,0.04023887909770734,-0.17065794835774026,1.6329430084577898,-0.23056833447012867,-0.20458127844877552,1.1739340571667838,-0.07130046983401872,-0.032809009961365834,2.248032145618935,1.347277031751566,-0.2892281308196839,1.711200840803279,-0.5553568261738705,1.470492133240989
-77.25,39.12,484,136,7,0,0,299,POINT (-77.25 39.12),69.14285714285714,0.014462809917355372,0.0,0.0,0.0,0.0,42.714285714285715,0.023411371237458192,0.0,0.0,-0.35521292259134174,0.17525491231749246,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.18753811550347507,-0.07130046983401872,-0.1590915633530349,-0.16646680980958384,-0.4416533222668173,-0.3549839154899024,-0.220427841663986,-0.42777398921013515,-0.17569204979953318
-77.25,39.125,187,73,4,0,0,129,POINT (-77.25 39.125),46.75,0.0213903743315508,0.0,0.0,0.0,0.0,32.25,0.031007751937984496,0.0,0.0,-0.3136364380229424,0.009486311486647633,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.04832970571360635,-0.07130046983401872,-0.19066220170095216,-0.3737722756797092,-0.4416533222668173,-0.3549839154899024,-0.2908110730089471,-0.32154222904037805,-0.363088256147956
-77.25,39.135,127,48,0,0,0,56,POINT (-77.25 39.135),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.4627916816121748,-0.4416533222668173,-0.3549839154899024,-0.31874092671726495,-0.6495560850031369,-0.4009460756122838
-77.25,39.15,44,29,0,0,0,14,POINT (-77.25 39.15),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.5140083261212646,-0.4416533222668173,-0.3549839154899024,-0.3399676155355866,-0.6495560850031369,-0.453316059204604
-77.25,39.155,65,33,10,2,0,34,POINT (-77.25 39.155),6.5,0.15384615384615385,32.5,0.03076923076923077,0.0,0.0,3.4,0.29411764705882354,17.0,0.058823529411764705,1.1264157296530177,-0.4475371552408488,-0.13875858639711885,-0.17065794835774026,-0.32036051785395164,0.4262235587100662,-0.20458127844877552,-0.47228988834781815,-0.07130046983401872,-0.12752092500511764,-0.4896194477836028,-0.3288691583374333,0.6880039921254087,-0.3354988389422557,1.709620494421321,-0.44006582239208925
-77.25,39.16,342,129,11,10,2,236,POINT (-77.25 39.16),31.09090909090909,0.03216374269005848,34.2,0.029239766081871343,171.0,0.005847953216374269,21.454545454545453,0.046610169491525424,23.6,0.0423728813559322,-0.22824134024966022,-0.16152845666804025,0.21923634459253355,0.08388792673706702,-0.2848295947294937,0.23393846761750794,2.8250267715205912,-0.2132696073708463,2.0788533059110494,-0.11699737888914521,-0.24329177657321852,-0.3229696789934347,0.636159563969092,-0.22824820070231502,-0.1563364200065032,-0.2652888891984424
-77.25,39.165,329,121,4,0,0,222,POINT (-77.25 39.165),82.25,0.0121580547112462,0.0,0.0,0.0,0.0,55.5,0.018018018018018018,0.0,0.0,-0.3847318047722263,0.3777981174282175,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.3255979087836488,-0.07130046983401872,-0.19066220170095216,-0.2603639914095818,-0.4416533222668173,-0.3549839154899024,-0.23718575388897672,-0.46311659848327086,-0.27349141674904676
-77.25,39.17,380,172,14,0,0,248,POINT (-77.25 39.17),27.142857142857142,0.03684210526315789,0.0,0.0,0.0,0.0,17.714285714285715,0.056451612903225805,0.0,0.0,-0.17437718621786094,-0.22077928761967947,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.25485511854961546,-0.07130046983401872,-0.08542674054122794,-0.22865844957062142,-0.4416533222668173,-0.3549839154899024,-0.18020885232400824,-0.08459537782517468,-0.2413122702043681
-77.25,39.175,1762,607,35,11,0,1117,POINT (-77.25 39.175),50.34285714285714,0.019863791146424517,160.1818181818182,0.006242905788876277,0.0,0.0,31.914285714285715,0.03133393017009848,101.54545454545455,0.009847806624888093,-0.31185120045143744,0.004168137944634186,0.2639857109662401,-0.17065794835774026,0.13478767093042715,-0.14623421228088196,-0.20458127844877552,-0.010485522596479733,-0.07130046983401872,0.1355677278941929,0.8310383142007841,0.11422275282010481,-0.143367469989066,0.30577060220072305,-0.34495184447018334,0.6306795047906497
-77.25,39.18,629,322,19,0,4,382,POINT (-77.25 39.18),33.10526315789474,0.030206677265500796,0.0,0.0,157.25,0.006359300476947536,20.105263157894736,0.049738219895287955,0.0,0.0,-0.21112090560211846,-0.18290293406177852,-0.22825731914453196,0.06342005666365415,-0.41187956226543426,-0.26134131246938447,5.854634821489959,-0.19205206903223254,2.2668635724706347,-0.032809009961365834,-0.06525296470828731,-0.4416533222668173,-0.3549839154899024,-0.012629730074100906,-0.18634732894761932,-0.08420231942740757
-77.25,39.185,42,22,12,1,0,23,POINT (-77.25 39.185),3.5,0.2857142857142857,42.0,0.023809523809523808,0.0,0.0,1.9166666666666667,0.5217391304347826,23.0,0.043478260869565216,2.3722328449486016,-0.47103518443712095,-0.1835079527708254,-0.17065794835774026,-0.28805967864989895,0.24685880970673124,-0.20458127844877552,-0.5038894050658961,-0.07130046983401872,-0.10647383277317278,-0.5030333308693168,-0.29590147965038255,0.45209006064099305,-0.3477879745739156,3.731771848213713,-0.4545779865200816
-77.25,39.19,1579,525,33,19,0,1005,POINT (-77.25 39.19),47.84848484848485,0.02089930335655478,83.10526315789474,0.012032932235592146,0.0,0.0,30.454545454545453,0.03283582089552239,52.89473684210526,0.01890547263681592,-0.303631057329242,-0.018956144690658372,0.6219806419558924,-0.17065794835774026,-0.1271221640191803,-0.04036275188136201,-0.20458127844877552,-0.0367591756021889,-0.07130046983401872,0.11452063566224806,0.694460595509878,-0.15325462616236812,0.05289767599360273,0.21416068203744035,-0.3290726294701754,0.5152131554244499
-77.25,39.195,496,213,15,3,0,316,POINT (-77.25 39.195),33.06666666666667,0.03024193548387097,165.33333333333334,0.006048387096774193,0.0,0.0,21.066666666666666,0.04746835443037975,105.33333333333333,0.00949367088607595,-0.22354432541144426,-0.16767298728524727,-0.09400922002341232,-0.17065794835774026,0.15517961487237958,-0.15037356427270096,-0.20458127844877552,-0.19245861252217272,-0.07130046983401872,-0.07490319442525552,-0.1457362632225713,0.13209996295343376,-0.1499610909082636,-0.1344038922423669,-0.18580665658804688,-0.16812048590666762
-77.25,39.2,1391,605,32,10,2,820,POINT (-77.25 39.2),43.46875,0.023005032350826744,139.1,0.007189072609633357,695.5,0.0014378145219266715,25.625,0.03902439024390244,82.0,0.012195121951219513,-0.2697598009827077,-0.09546275149670293,0.21923634459253355,0.8646441342647068,0.029565240189952473,-0.11879737576144955,2.8250267715205912,-0.08289167712400404,0.457349847423216,0.10399708954627564,0.4688634708865063,0.04106289935094629,-0.11129515202838108,0.3035362139040576,-0.29678201705181606,0.39659198776955595
-77.25,39.205,2142,875,16,3,1,1417,POINT (-77.25 39.205),133.875,0.007469654528478058,714.0,0.0014005602240896359,2142.0,0.00046685340802987864,88.5625,0.011291460832745237,472.3333333333333,0.002117148906139732,-0.42154757428632833,0.9015533468451273,-0.09400922002341232,3.01786406598774,2.130914279520269,-0.23659479981578388,1.310222746535908,0.8693729256405726,0.1003504618431086,-0.0643796483092831,1.1968714892657113,2.036128002212573,-0.30750897571749675,0.6051786339538907,-0.5350115638732845,0.8704456947313928
-77.25,39.21,250,88,7,5,0,158,POINT (-77.25 39.21),35.714285714285715,0.028,50.0,0.02,0.0,0.0,22.571428571428573,0.04430379746835443,31.6,0.03164556962025317,-0.24086456762736566,-0.14383550020331462,-0.004510487275999213,-0.17065794835774026,-0.2417618091240901,0.10855118151956054,-0.20458127844877552,-0.16457078506939288,-0.07130046983401872,-0.1590915633530349,-0.3384084020900996,-0.2681392239139188,0.32295822446004985,-0.27405316078395636,-0.22018594754788554,-0.32333754571041173
-77.25,39.215,135,74,22,9,0,87,POINT (-77.25 39.215),6.136363636363637,0.16296296296296298,15.0,0.06666666666666667,0.0,0.0,3.9545454545454546,0.25287356321839083,9.666666666666666,0.10344827586206896,0.9006787526725574,-0.4387523966240606,0.174486978218827,-0.17065794835774026,-0.35983932132557156,0.9478244954668908,-0.20458127844877552,-0.4761201327984943,-0.07130046983401872,-0.0012383716134485735,-0.424988920188799,-0.3895990927609478,1.904823217676605,-0.2896938788606144,1.8494235509798074,-0.3958983663503734
-77.25,39.225,191,56,6,2,0,115,POINT (-77.25 39.225),31.833333333333332,0.031413612565445025,95.5,0.010471204188481676,0.0,0.0,19.166666666666668,0.05217391304347826,57.5,0.017391304347826087,-0.19778987829037856,-0.19777158648047233,-0.13875858639711885,-0.17065794835774026,-0.102329853226596,-0.058061263598938165,-0.20458127844877552,-0.20544952495071592,-0.07130046983401872,-0.16961510946900732,-0.39084449051607245,-0.11024139441278118,-4.0386720293860624e-05,-0.3098033735306032,-0.16783940124631044,-0.36056440151700075
-77.25,39.23,547,189,17,0,0,337,POINT (-77.25 39.23),32.1764705882353,0.031078610603290677,0.0,0.0,0.0,0.0,19.823529411764707,0.050445103857566766,0.0,0.0,-0.2072519907454292,-0.18736598201153487,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.20183520114309259,-0.07130046983401872,-0.05385610219331068,-0.12012794096802638,-0.4416533222668173,-0.3549839154899024,-0.1612165518023521,-0.17297653833695298,-0.13594133936198893
-77.25,39.235,107,20,3,0,0,84,POINT (-77.25 39.235),35.666666666666664,0.028037383177570093,0.0,0.0,0.0,0.0,28.0,0.03571428571428571,0.0,0.0,-0.2878766536420095,-0.05783950250267159,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.1650723646998386,-0.07130046983401872,-0.20118574781692458,-0.42864725193944825,-0.4416533222668173,-0.3549839154899024,-0.350022362870581,-0.21961268968746467,-0.41356534876705975
-77.25,39.24,32,3,1,0,0,18,POINT (-77.25 39.24),32.0,0.03125,0.0,0.0,0.0,0.0,18.0,0.05555555555555555,0.0,0.0,-0.17928148419297849,-0.21625318247754036,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.20369399624415602,-0.07130046983401872,-0.22223284004886942,-0.5091305504537322,-0.4416533222668173,-0.3549839154899024,-0.36901466339223715,-0.1703483423075439,-0.46088762309746956
-77.245,39.035,45,15,2,0,0,32,POINT (-77.245 39.035),22.5,0.044444444444444446,0.0,0.0,0.0,0.0,16.0,0.0625,0.0,0.0,-0.14127317488581762,-0.24793591847251412,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.30375913251806935,-0.07130046983401872,-0.211709293932897,-0.49205833561736895,-0.4416533222668173,-0.3549839154899024,-0.3556083336122446,0.031983815719484276,-0.4526850955468652
-77.245,39.085,56,18,1,1,0,44,POINT (-77.245 39.085),56.0,0.017857142857142856,56.0,0.017857142857142856,0.0,0.0,44.0,0.022727272727272728,44.0,0.022727272727272728,-0.35895712819046616,0.19562238545711844,-0.1835079527708254,-0.17065794835774026,-0.17500674143571454,0.00430875139540331,-0.20458127844877552,0.04910213750046717,-0.07130046983401872,-0.22223284004886942,-0.4774250086147719,-0.24731753211157098,0.2503215666082692,-0.3522567511672464,-0.37572308917708375,-0.44574449531173843
-77.245,39.115,1271,575,19,9,0,818,POINT (-77.245 39.115),66.89473684210526,0.014948859166011016,141.22222222222223,0.007081038552321007,0.0,0.0,43.05263157894737,0.023227383863080684,90.88888888888889,0.011002444987775062,-0.35621992165223093,0.18061477367002562,0.174486978218827,-0.17065794835774026,0.07741833530706754,-0.13273810306784906,-0.20458127844877552,0.1638582771608553,-0.07130046983401872,-0.032809009961365834,0.4664245830527401,0.0484276088588138,-0.11495719402847161,0.27002038945407614,-0.420320595184946,0.32087634884090027
-77.245,39.12,59,30,0,0,0,32,POINT (-77.245 39.12),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.49205833561736895,-0.4416533222668173,-0.3549839154899024,-0.33885042138725385,-0.6495560850031369,-0.443851604338522
-77.245,39.125,710,171,11,4,0,472,POINT (-77.245 39.125),64.54545454545455,0.015492957746478873,177.5,0.005633802816901409,0.0,0.0,42.90909090909091,0.023305084745762712,118.0,0.00847457627118644,-0.3557946494499627,0.1783408930962236,-0.04925985364970576,-0.17065794835774026,0.2233702754142686,-0.16228535645200595,-0.20458127844877552,0.13911288209135575,-0.07130046983401872,-0.11699737888914521,0.044496987811190825,0.17432172688597236,-0.16401429860259187,-0.18132604647234096,-0.41197703510334993,-0.03309426315056498
-77.245,39.13,258,66,6,1,2,158,POINT (-77.245 39.13),43.0,0.023255813953488372,258.0,0.003875968992248062,129.0,0.007751937984496124,26.333333333333332,0.0379746835443038,158.0,0.006329113924050633,-0.27550505205920844,-0.08424178249848308,-0.1835079527708254,0.02136788724009681,0.4387092034412865,-0.18736281367159546,2.8250267715205912,-0.08782910161120372,2.7789033724327,-0.16961510946900732,-0.3384084020900996,0.45367942523413896,-0.22359977984068682,-0.2986314320472761,-0.2929363695087421,-0.31828983644850134
-77.245,39.135,300,85,7,1,0,182,POINT (-77.245 39.135),42.857142857142854,0.023333333333333334,300.0,0.0033333333333333335,0.0,0.0,26.0,0.038461538461538464,182.0,0.005494505494505495,-0.27284039941060517,-0.08952223849764535,-0.1835079527708254,-0.17065794835774026,0.5679125602574973,-0.1971182201064687,-0.20458127844877552,-0.0893338405025408,-0.07130046983401872,-0.1590915633530349,-0.3091417480849054,0.5994312678505737,-0.24199355883157697,-0.2774047432289545,-0.2917476371237608,-0.2917893628234719
-77.245,39.14,101,44,0,0,0,72,POINT (-77.245 39.14),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48334795865026525,-0.5013978064323041,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,-0.5407555079036536,-0.07130046983401872,-0.23275638616484184,-0.44328057894204537,-0.4416533222668173,-0.3549839154899024,-0.32320970331059584,-0.6495560850031369,-0.41735113071349256
-77.245,39.15,370,175,19,3,0,185,POINT (-77.245 39.15),19.473684210526315,0.051351351351351354,123.33333333333333,0.008108108108108109,0.0,0.0,9.736842105263158,0.10270270270270271,61.666666666666664,0.016216216216216217,0.07876411845455683,-0.34715290750940564,-0.09400922002341232,-0.17065794835774026,-0.07989871489044832,-0.07179640203613047,-0.20458127844877552,-0.3356358379792883,-0.07130046983401872,-0.032809009961365834,-0.30548341633425613,-0.01365187966300103,-0.08014250740208388,-0.1768572698790101,0.13789880029124296,-0.24762190678175605
-77.245,39.165,217,90,30,13,0,134,POINT (-77.245 39.165),7.233333333333333,0.1382488479262673,16.692307692307693,0.059907834101382486,0.0,0.0,4.466666666666667,0.22388059701492538,10.307692307692308,0.09701492537313433,0.7419945503567115,-0.4306396960435295,0.3534844437136532,-0.17065794835774026,-0.35638837696616427,0.8726276168638886,-0.20458127844877552,-0.46456556203895466,-0.07130046983401872,0.0829499973143308,-0.3676750560952938,-0.3837263078936189,1.675718347032996,-0.2718187724872909,1.4704413020372746,-0.34415934641579204
-77.245,39.17,790,446,17,2,0,498,POINT (-77.245 39.17),46.470588235294116,0.021518987341772152,395.0,0.002531645569620253,0.0,0.0,29.294117647058822,0.03413654618473896,249.0,0.004016064257028112,-0.29651193217651073,-0.03733890862357095,-0.13875858639711885,-0.17065794835774026,0.9286052647027522,-0.21439913250934162,-0.20458127844877552,-0.05127279795695676,-0.07130046983401872,-0.05385610219331068,0.07620252965015117,0.9291080547210807,-0.2691684547367439,0.1259023443191558,-0.31956999383047535,0.0173828294685388
-77.245,39.175,1985,690,26,0,0,1253,POINT (-77.245 39.175),76.34615384615384,0.01309823677581864,0.0,0.0,0.0,0.0,48.19230769230769,0.020750199521149242,0.0,0.0,-0.36977803842200485,0.2620342743696596,-0.22825731914453196,-0.17065794835774026,-0.41187956226543426,-0.26134131246938447,-0.20458127844877552,0.2634116803705082,-0.07130046983401872,0.04085581285044111,0.9968826868968844,-0.4416533222668173,-0.3549839154899024,0.3984977165123384,-0.4486992376868984,0.7713844004664016
-77.245,39.18,1042,484,42,18,0,666,POINT (-77.245 39.18),24.80952380952381,0.04030710172744722,57.888888888888886,0.01727447216890595,0.0,0.0,15.857142857142858,0.06306306306306306,37.0,0.02702702702702703,-0.13819142007712892,-0.2501989710435837,0.5772312755821859,-0.17065794835774026,-0.21269105384044268,0.05456687158603884,-0.20458127844877552,-0.27943252044145384,-0.07130046983401872,0.20923255070599986,0.2810691076865104,-0.24076255506268374,0.23057071594479725,0.168355721955799,-0.0314608775339651,0.1763856712187157
-77.245,39.185,69,45,2,2,0,35,POINT (-77.245 39.185),34.5,0.028985507246376812,34.5,0.028985507246376812,0.0,0.0,17.5,0.05714285714285714,17.5,0.05714285714285714,-0.170593870637056,-0.2241738664762838,-0.13875858639711885,-0.17065794835774026,-0.3176687812536139,0.406578848104939,-0.20458127844877552,-0.17736106564575777,-0.07130046983401872,-0.211709293932897,-0.4884000038667197,-0.32192859440331734,0.6275409250172748,-0.3220925091622631,-0.20507354105360134,-0.437541967761134
-77.245,39.19,1445,502,23,3,1,815,POINT (-77.245 39.19),62.82608695652174,0.01591695501730104,481.6666666666667,0.0020761245674740486,1445.0,0.0006920415224913495,35.43478260869565,0.02822085889570552,271.6666666666667,0.0036809815950920245,-0.328889651379938,0.05993762478299165,-0.09400922002341232,1.98032912481183,1.0506306572513957,-0.21831578065324705,1.310222746535908,0.12100248713435459,0.18314679359325237,0.009285174502523847,0.46276625130209087,1.2298658251994383,-0.2846092988861011,0.18846521662578788,-0.40547518630143686,0.430664025287451
-77.245,39.195,1546,515,28,3,0,923,POINT (-77.245 39.195),55.214285714285715,0.018111254851228976,515.3333333333334,0.0019404915912031048,0.0,0.0,32.964285714285715,0.030335861321776816,307.6666666666667,0.0032502708559046588,-0.317313827418984,0.020801574341995418,-0.09400922002341232,-0.17065794835774026,1.2444356924757118,-0.22335018740963147,-0.20458127844877552,0.04082607359811345,-0.07130046983401872,0.06190290508238595,0.5944661943254647,1.3466986514237234,-0.2892068643951463,0.2029887405541132,-0.3718263712545914,0.49439135471906953
