long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Stops per Injury,Stops per Fatality
-77.1025,39.0975,66,108,5,1,0,POINT (-77.10250000000001 39.0975),0.07575757575757576,0.015151515151515152,0.0
-77.1025,39.1,34,16,0,0,0,POINT (-77.10250000000001 39.1),0.0,0.0,0.0
-77.1025,39.1025,3,0,0,0,0,POINT (-77.10250000000001 39.1025),0.0,0.0,0.0
-77.1025,39.105,7,0,0,0,0,POINT (-77.10250000000001 39.105),0.0,0.0,0.0
-77.1025,39.1175,22,36,0,0,0,POINT (-77.10250000000001 39.1175),0.0,0.0,0.0
-77.1025,39.125,34,43,0,0,0,POINT (-77.10250000000001 39.125),0.0,0.0,0.0
-77.1025,39.1275,38,30,0,0,0,POINT (-77.10250000000001 39.1275),0.0,0.0,0.0
-77.1025,39.15,1,1,1,0,0,POINT (-77.10250000000001 39.15),1.0,0.0,0.0
-77.1025,39.1525,9,16,0,0,0,POINT (-77.10250000000001 39.1525),0.0,0.0,0.0
-77.1025,39.16,16,200,2,0,0,POINT (-77.10250000000001 39.16),0.125,0.0,0.0
-77.1025,39.1675,1,0,0,0,0,POINT (-77.10250000000001 39.1675),0.0,0.0,0.0
-77.1025,39.17,116,40,0,0,0,POINT (-77.10250000000001 39.17),0.0,0.0,0.0
-77.1025,39.1725,7,2,0,0,0,POINT (-77.10250000000001 39.1725),0.0,0.0,0.0
-77.1025,39.1775,26,95,0,1,0,POINT (-77.10250000000001 39.1775),0.0,0.038461538461538464,0.0
-77.1025,39.18,9,4,0,1,0,POINT (-77.10250000000001 39.18),0.0,0.1111111111111111,0.0
-77.1025,39.185,608,145,0,1,0,POINT (-77.10250000000001 39.185),0.0,0.001644736842105263,0.0
-77.1025,39.1875,20,36,0,0,0,POINT (-77.10250000000001 39.1875),0.0,0.0,0.0
-77.1025,39.19,14,1,0,0,0,POINT (-77.10250000000001 39.19),0.0,0.0,0.0
-77.1025,39.1925,395,252,0,0,0,POINT (-77.10250000000001 39.1925),0.0,0.0,0.0
-77.1025,39.2375,1,1,0,0,0,POINT (-77.10250000000001 39.2375),0.0,0.0,0.0
-77.1,38.95,2,4,2,2,0,POINT (-77.09999999999999 38.95),1.0,1.0,0.0
-77.1,38.955,12,122,0,0,0,POINT (-77.09999999999999 38.955),0.0,0.0,0.0
-77.1,38.9575,14,121,0,0,0,POINT (-77.09999999999999 38.9575),0.0,0.0,0.0
-77.1,38.96,3,1,0,0,0,POINT (-77.09999999999999 38.96),0.0,0.0,0.0
-77.1,38.9625,258,279,19,6,0,POINT (-77.09999999999999 38.9625),0.07364341085271318,0.023255813953488372,0.0
-77.1,38.965,26,14,0,0,0,POINT (-77.09999999999999 38.965),0.0,0.0,0.0
-77.1,38.9675,107,70,2,0,0,POINT (-77.09999999999999 38.9675),0.018691588785046728,0.0,0.0
-77.1,38.97,48,28,0,0,0,POINT (-77.09999999999999 38.97),0.0,0.0,0.0
-77.1,38.9725,52,152,0,0,0,POINT (-77.09999999999999 38.9725),0.0,0.0,0.0
-77.1,38.975,54,76,1,0,0,POINT (-77.09999999999999 38.975),0.018518518518518517,0.0,0.0
-77.1,38.9775,327,716,27,7,0,POINT (-77.09999999999999 38.9775),0.08256880733944955,0.021406727828746176,0.0
-77.1,38.98,204,601,9,7,0,POINT (-77.09999999999999 38.98),0.04411764705882353,0.03431372549019608,0.0
-77.1,38.9825,2432,1646,2,2,0,POINT (-77.09999999999999 38.9825),0.0008223684210526315,0.0008223684210526315,0.0
-77.1,38.985,265,777,7,0,0,POINT (-77.09999999999999 38.985),0.026415094339622643,0.0,0.0
-77.1,38.9875,3208,3819,70,25,0,POINT (-77.09999999999999 38.9875),0.021820448877805487,0.007793017456359103,0.0
-77.1,38.99,786,1133,36,7,0,POINT (-77.09999999999999 38.99),0.04580152671755725,0.008905852417302799,0.0
-77.1,38.9925,177,858,50,17,0,POINT (-77.09999999999999 38.9925),0.2824858757062147,0.096045197740113,0.0
-77.1,38.995,43,132,4,0,0,POINT (-77.09999999999999 38.995),0.09302325581395349,0.0,0.0
-77.1,38.9975,60,180,0,0,0,POINT (-77.09999999999999 38.9975),0.0,0.0,0.0
-77.1,39.0,7,49,0,0,0,POINT (-77.09999999999999 39),0.0,0.0,0.0
-77.1,39.005,124,107,0,2,0,POINT (-77.09999999999999 39.005),0.0,0.016129032258064516,0.0
-77.1,39.0075,11,29,0,0,0,POINT (-77.09999999999999 39.0075),0.0,0.0,0.0
-77.1,39.01,1,0,0,0,0,POINT (-77.09999999999999 39.01),0.0,0.0,0.0
-77.1,39.0125,328,271,6,1,0,POINT (-77.09999999999999 39.0125),0.018292682926829267,0.003048780487804878,0.0
-77.1,39.015,2113,3059,43,6,0,POINT (-77.09999999999999 39.015),0.020350212967345006,0.002839564600094652,0.0
-77.1,39.0175,456,811,15,4,0,POINT (-77.09999999999999 39.0175),0.03289473684210526,0.008771929824561403,0.0
-77.1,39.02,6,16,0,0,0,POINT (-77.09999999999999 39.02),0.0,0.0,0.0
-77.1,39.0225,10,9,0,0,0,POINT (-77.09999999999999 39.0225),0.0,0.0,0.0
-77.1,39.025,8,10,0,0,0,POINT (-77.09999999999999 39.025),0.0,0.0,0.0
-77.1,39.0275,30,20,1,0,0,POINT (-77.09999999999999 39.0275),0.03333333333333333,0.0,0.0
-77.1,39.03,20,11,2,0,0,POINT (-77.09999999999999 39.03),0.1,0.0,0.0
-77.1,39.035,19,3,0,0,0,POINT (-77.09999999999999 39.035),0.0,0.0,0.0
-77.1,39.0375,2,2,0,0,0,POINT (-77.09999999999999 39.0375),0.0,0.0,0.0
-77.1,39.04,10,1,1,0,0,POINT (-77.09999999999999 39.04),0.1,0.0,0.0
-77.1,39.045,12,2,0,0,0,POINT (-77.09999999999999 39.045),0.0,0.0,0.0
-77.1,39.0475,211,245,6,0,0,POINT (-77.09999999999999 39.0475),0.02843601895734597,0.0,0.0
-77.1,39.0525,122,169,4,0,0,POINT (-77.09999999999999 39.0525),0.03278688524590164,0.0,0.0
-77.1,39.055,120,144,3,1,0,POINT (-77.09999999999999 39.055),0.025,0.008333333333333333,0.0
-77.1,39.0575,2,0,0,0,0,POINT (-77.09999999999999 39.0575),0.0,0.0,0.0
-77.1,39.06,1,1,0,0,0,POINT (-77.09999999999999 39.06),0.0,0.0,0.0
-77.1,39.065,259,235,0,0,0,POINT (-77.09999999999999 39.065),0.0,0.0,0.0
-77.1,39.0675,236,445,1,0,0,POINT (-77.09999999999999 39.0675),0.00423728813559322,0.0,0.0
-77.1,39.07,119,198,1,0,0,POINT (-77.09999999999999 39.07),0.008403361344537815,0.0,0.0
-77.1,39.0725,124,273,10,6,0,POINT (-77.09999999999999 39.0725),0.08064516129032258,0.04838709677419355,0.0
-77.1,39.075,37,48,2,1,0,POINT (-77.09999999999999 39.075),0.05405405405405406,0.02702702702702703,0.0
-77.1,39.0775,4,10,0,0,0,POINT (-77.09999999999999 39.0775),0.0,0.0,0.0
-77.1,39.08,15,13,0,0,0,POINT (-77.09999999999999 39.08),0.0,0.0,0.0
-77.1,39.0825,1,0,0,0,0,POINT (-77.09999999999999 39.0825),0.0,0.0,0.0
-77.1,39.085,4,0,0,0,0,POINT (-77.09999999999999 39.085),0.0,0.0,0.0
-77.1,39.0875,5,8,0,0,0,POINT (-77.09999999999999 39.0875),0.0,0.0,0.0
-77.1,39.09,59,76,0,0,0,POINT (-77.09999999999999 39.09),0.0,0.0,0.0
-77.1,39.0925,11,18,0,0,0,POINT (-77.09999999999999 39.0925),0.0,0.0,0.0
-77.1,39.095,7,49,0,0,0,POINT (-77.09999999999999 39.095),0.0,0.0,0.0
-77.1,39.0975,50,13,0,0,0,POINT (-77.09999999999999 39.0975),0.0,0.0,0.0
-77.1,39.1,221,333,16,8,0,POINT (-77.09999999999999 39.1),0.07239819004524888,0.03619909502262444,0.0
-77.1,39.1025,15,0,0,0,0,POINT (-77.09999999999999 39.1025),0.0,0.0,0.0
-77.1,39.105,1,1,1,1,0,POINT (-77.09999999999999 39.105),1.0,1.0,0.0
-77.1,39.1075,1,0,0,0,0,POINT (-77.09999999999999 39.1075),0.0,0.0,0.0
-77.1,39.115,13,11,0,0,0,POINT (-77.09999999999999 39.115),0.0,0.0,0.0
-77.1,39.1175,96,370,1,3,0,POINT (-77.09999999999999 39.1175),0.010416666666666666,0.03125,0.0
-77.1,39.125,60,98,0,0,0,POINT (-77.09999999999999 39.125),0.0,0.0,0.0
-77.1,39.15,6,6,0,0,0,POINT (-77.09999999999999 39.15),0.0,0.0,0.0
-77.1,39.1525,16,4,0,0,0,POINT (-77.09999999999999 39.1525),0.0,0.0,0.0
-77.1,39.155,21,21,0,0,0,POINT (-77.09999999999999 39.155),0.0,0.0,0.0
-77.1,39.1625,3,1,0,0,0,POINT (-77.09999999999999 39.1625),0.0,0.0,0.0
-77.1,39.165,1,0,0,0,0,POINT (-77.09999999999999 39.165),0.0,0.0,0.0
-77.1,39.1675,2,0,0,0,0,POINT (-77.09999999999999 39.1675),0.0,0.0,0.0
-77.1,39.1725,11,83,0,0,0,POINT (-77.09999999999999 39.1725),0.0,0.0,0.0
-77.1,39.175,3,1,0,0,0,POINT (-77.09999999999999 39.175),0.0,0.0,0.0
-77.1,39.1775,22,11,5,1,0,POINT (-77.09999999999999 39.1775),0.22727272727272727,0.045454545454545456,0.0
-77.1,39.18,12,81,0,0,0,POINT (-77.09999999999999 39.18),0.0,0.0,0.0
-77.1,39.185,85,51,0,0,0,POINT (-77.09999999999999 39.185),0.0,0.0,0.0
-77.1,39.1875,4,0,0,0,0,POINT (-77.09999999999999 39.1875),0.0,0.0,0.0
-77.1,39.1925,20,12,0,0,0,POINT (-77.09999999999999 39.1925),0.0,0.0,0.0
-77.1,39.195,9,12,0,0,0,POINT (-77.09999999999999 39.195),0.0,0.0,0.0
-77.1,39.1975,6,8,0,0,0,POINT (-77.09999999999999 39.1975),0.0,0.0,0.0
-77.1,39.2,1,1,0,0,0,POINT (-77.09999999999999 39.2),0.0,0.0,0.0
-77.1,39.235,1,1,0,0,0,POINT (-77.09999999999999 39.235),0.0,0.0,0.0
-77.0975,38.955,3,4,0,0,0,POINT (-77.0975 38.955),0.0,0.0,0.0
-77.0975,38.9575,2,0,0,0,0,POINT (-77.0975 38.9575),0.0,0.0,0.0
-77.0975,38.96,156,199,9,4,0,POINT (-77.0975 38.96),0.057692307692307696,0.02564102564102564,0.0
-77.0975,38.9625,58,83,2,0,0,POINT (-77.0975 38.9625),0.034482758620689655,0.0,0.0
-77.0975,38.965,4,3,0,0,0,POINT (-77.0975 38.965),0.0,0.0,0.0
-77.0975,38.9675,55,50,0,4,0,POINT (-77.0975 38.9675),0.0,0.07272727272727272,0.0
-77.0975,38.97,5,25,0,0,0,POINT (-77.0975 38.97),0.0,0.0,0.0
-77.0975,38.9725,9,81,0,0,0,POINT (-77.0975 38.9725),0.0,0.0,0.0
-77.0975,38.975,11,10,0,0,0,POINT (-77.0975 38.975),0.0,0.0,0.0
-77.0975,38.9775,166,233,13,8,0,POINT (-77.0975 38.9775),0.0783132530120482,0.04819277108433735,0.0
-77.0975,38.98,383,1150,9,2,0,POINT (-77.0975 38.98),0.02349869451697128,0.005221932114882507,0.0
-77.0975,38.9825,663,1608,19,13,0,POINT (-77.0975 38.9825),0.02865761689291101,0.0196078431372549,0.0
-77.0975,38.985,1303,2539,25,10,0,POINT (-77.0975 38.985),0.01918649270913277,0.007674597083653108,0.0
-77.0975,38.9875,2072,4208,44,7,0,POINT (-77.0975 38.9875),0.021235521235521235,0.0033783783783783786,0.0
-77.0975,38.99,2508,5340,74,16,0,POINT (-77.0975 38.99),0.029505582137161084,0.006379585326953748,0.0
-77.0975,38.9925,2170,6394,155,33,0,POINT (-77.0975 38.9925),0.07142857142857142,0.015207373271889401,0.0
-77.0975,38.995,1644,2120,26,5,0,POINT (-77.0975 38.995),0.015815085158150853,0.0030413625304136255,0.0
-77.0975,38.9975,2141,2190,26,14,0,POINT (-77.0975 38.9975),0.012143858010275572,0.006539000467071462,0.0
-77.0975,39.0,1258,1335,34,19,0,POINT (-77.0975 39),0.02702702702702703,0.015103338632750398,0.0
-77.0975,39.0025,849,1459,11,9,0,POINT (-77.0975 39.0025),0.012956419316843345,0.01060070671378092,0.0
-77.0975,39.005,1031,1329,25,4,0,POINT (-77.0975 39.005),0.02424830261881668,0.0038797284190106693,0.0
-77.0975,39.0075,1023,1549,27,5,0,POINT (-77.0975 39.0075),0.026392961876832845,0.004887585532746823,0.0
-77.0975,39.01,479,996,9,7,0,POINT (-77.0975 39.01),0.018789144050104383,0.014613778705636743,0.0
-77.0975,39.0125,854,1277,24,8,0,POINT (-77.0975 39.0125),0.02810304449648712,0.00936768149882904,0.0
-77.0975,39.015,225,467,5,3,0,POINT (-77.0975 39.015),0.022222222222222223,0.013333333333333334,0.0
-77.0975,39.0175,89,245,3,3,0,POINT (-77.0975 39.0175),0.033707865168539325,0.033707865168539325,0.0
-77.0975,39.02,23,12,1,0,0,POINT (-77.0975 39.02),0.043478260869565216,0.0,0.0
-77.0975,39.0225,64,38,1,0,0,POINT (-77.0975 39.0225),0.015625,0.0,0.0
-77.0975,39.025,3,1,0,0,0,POINT (-77.0975 39.025),0.0,0.0,0.0
-77.0975,39.0275,2,0,0,0,0,POINT (-77.0975 39.0275),0.0,0.0,0.0
-77.0975,39.03,3,9,0,0,0,POINT (-77.0975 39.03),0.0,0.0,0.0
-77.0975,39.035,42,87,6,4,0,POINT (-77.0975 39.035),0.14285714285714285,0.09523809523809523,0.0
-77.0975,39.0375,10,6,0,0,0,POINT (-77.0975 39.0375),0.0,0.0,0.0
-77.0975,39.0425,58,85,0,0,0,POINT (-77.0975 39.0425),0.0,0.0,0.0
-77.0975,39.045,829,1136,20,0,0,POINT (-77.0975 39.045),0.024125452352231604,0.0,0.0
-77.0975,39.0475,439,559,7,3,0,POINT (-77.0975 39.0475),0.015945330296127564,0.00683371298405467,0.0
-77.0975,39.05,42,32,2,0,0,POINT (-77.0975 39.05),0.047619047619047616,0.0,0.0
-77.0975,39.0525,25,22,0,2,0,POINT (-77.0975 39.0525),0.0,0.08,0.0
-77.0975,39.055,104,146,9,0,0,POINT (-77.0975 39.055),0.08653846153846154,0.0,0.0
-77.0975,39.0575,2,0,0,0,0,POINT (-77.0975 39.0575),0.0,0.0,0.0
-77.0975,39.0625,9,17,0,0,0,POINT (-77.0975 39.0625),0.0,0.0,0.0
-77.0975,39.065,541,661,10,1,1,POINT (-77.0975 39.065),0.018484288354898338,0.0018484288354898336,0.0018484288354898336
-77.0975,39.0675,7,9,0,0,0,POINT (-77.0975 39.0675),0.0,0.0,0.0
-77.0975,39.07,50,532,18,0,0,POINT (-77.0975 39.07),0.36,0.0,0.0
-77.0975,39.0725,90,252,13,1,0,POINT (-77.0975 39.0725),0.14444444444444443,0.011111111111111112,0.0
-77.0975,39.075,11,36,6,0,0,POINT (-77.0975 39.075),0.5454545454545454,0.0,0.0
-77.0975,39.0775,36,123,5,0,0,POINT (-77.0975 39.0775),0.1388888888888889,0.0,0.0
-77.0975,39.08,55,209,2,0,0,POINT (-77.0975 39.08),0.03636363636363636,0.0,0.0
-77.0975,39.0825,23,6,0,0,0,POINT (-77.0975 39.0825),0.0,0.0,0.0
-77.0975,39.0875,2,0,0,0,0,POINT (-77.0975 39.0875),0.0,0.0,0.0
-77.0975,39.09,90,51,2,0,0,POINT (-77.0975 39.09),0.022222222222222223,0.0,0.0
-77.0975,39.0925,6,17,0,0,0,POINT (-77.0975 39.0925),0.0,0.0,0.0
-77.0975,39.095,8,25,0,0,0,POINT (-77.0975 39.095),0.0,0.0,0.0
-77.0975,39.0975,166,270,7,1,0,POINT (-77.0975 39.0975),0.04216867469879518,0.006024096385542169,0.0
-77.0975,39.1,65,41,8,2,0,POINT (-77.0975 39.1),0.12307692307692308,0.03076923076923077,0.0
-77.0975,39.105,2,0,0,0,0,POINT (-77.0975 39.105),0.0,0.0,0.0
-77.0975,39.115,66,180,0,0,0,POINT (-77.0975 39.115),0.0,0.0,0.0
-77.0975,39.1175,3,0,0,0,0,POINT (-77.0975 39.1175),0.0,0.0,0.0
-77.0975,39.12,139,98,2,0,0,POINT (-77.0975 39.12),0.014388489208633094,0.0,0.0
-77.0975,39.125,73,40,0,0,0,POINT (-77.0975 39.125),0.0,0.0,0.0
-77.0975,39.15,1,0,0,0,0,POINT (-77.0975 39.15),0.0,0.0,0.0
-77.0975,39.1525,5,1,0,0,0,POINT (-77.0975 39.1525),0.0,0.0,0.0
-77.0975,39.155,13,23,4,0,0,POINT (-77.0975 39.155),0.3076923076923077,0.0,0.0
-77.0975,39.16,15,41,6,0,0,POINT (-77.0975 39.16),0.4,0.0,0.0
-77.0975,39.1625,9,22,0,0,0,POINT (-77.0975 39.1625),0.0,0.0,0.0
-77.0975,39.1725,35,33,1,2,0,POINT (-77.0975 39.1725),0.02857142857142857,0.05714285714285714,0.0
-77.0975,39.175,25,22,0,0,0,POINT (-77.0975 39.175),0.0,0.0,0.0
-77.0975,39.185,12,50,0,0,0,POINT (-77.0975 39.185),0.0,0.0,0.0
-77.0975,39.2025,5,2,0,0,0,POINT (-77.0975 39.2025),0.0,0.0,0.0
-77.0975,39.22,7,5,2,0,0,POINT (-77.0975 39.22),0.2857142857142857,0.0,0.0
-77.0975,39.235,4,3,0,0,0,POINT (-77.0975 39.235),0.0,0.0,0.0
-77.095,38.9575,20,46,0,3,0,POINT (-77.095 38.9575),0.0,0.15,0.0
-77.095,38.96,35,28,6,3,0,POINT (-77.095 38.96),0.17142857142857143,0.08571428571428572,0.0
-77.095,38.9625,92,106,9,1,0,POINT (-77.095 38.9625),0.09782608695652174,0.010869565217391304,0.0
-77.095,38.965,2,1,0,0,0,POINT (-77.095 38.965),0.0,0.0,0.0
-77.095,38.9675,21,33,0,0,0,POINT (-77.095 38.9675),0.0,0.0,0.0
-77.095,38.97,3,9,0,0,0,POINT (-77.095 38.97),0.0,0.0,0.0
-77.095,38.975,1,0,0,0,0,POINT (-77.095 38.975),0.0,0.0,0.0
-77.095,38.9775,575,759,9,0,0,POINT (-77.095 38.9775),0.01565217391304348,0.0,0.0
-77.095,38.98,1084,1640,16,5,0,POINT (-77.095 38.98),0.014760147601476014,0.004612546125461255,0.0
-77.095,38.9825,1447,4274,58,21,0,POINT (-77.095 38.9825),0.04008293020041465,0.014512785072563926,0.0
-77.095,38.985,4671,9337,99,35,0,POINT (-77.095 38.985),0.02119460500963391,0.0074930421751231,0.0
-77.095,38.9875,2347,3666,53,27,2,POINT (-77.095 38.9875),0.02258201959948871,0.011504047720494247,0.0008521516829995739
-77.095,38.99,2634,3676,29,9,0,POINT (-77.095 38.99),0.011009870918754746,0.003416856492027335,0.0
-77.095,38.9925,1875,3031,36,6,0,POINT (-77.095 38.9925),0.0192,0.0032,0.0
-77.095,38.995,311,242,6,6,0,POINT (-77.095 38.995),0.01929260450160772,0.01929260450160772,0.0
-77.095,38.9975,533,464,12,4,0,POINT (-77.095 38.9975),0.0225140712945591,0.0075046904315197,0.0
-77.095,39.0,15,68,2,0,0,POINT (-77.095 39),0.13333333333333333,0.0,0.0
-77.095,39.0025,7,0,0,0,0,POINT (-77.095 39.0025),0.0,0.0,0.0
-77.095,39.005,6,26,1,1,0,POINT (-77.095 39.005),0.16666666666666666,0.16666666666666666,0.0
-77.095,39.0075,98,119,4,1,0,POINT (-77.095 39.0075),0.04081632653061224,0.01020408163265306,0.0
-77.095,39.01,5,9,0,0,0,POINT (-77.095 39.01),0.0,0.0,0.0
-77.095,39.0125,116,372,9,6,0,POINT (-77.095 39.0125),0.07758620689655173,0.05172413793103448,0.0
-77.095,39.015,223,457,0,0,0,POINT (-77.095 39.015),0.0,0.0,0.0
-77.095,39.02,16,39,1,2,0,POINT (-77.095 39.02),0.0625,0.125,0.0
-77.095,39.0225,106,48,1,0,0,POINT (-77.095 39.0225),0.009433962264150943,0.0,0.0
-77.095,39.025,2,0,0,0,0,POINT (-77.095 39.025),0.0,0.0,0.0
-77.095,39.0275,1,0,0,0,0,POINT (-77.095 39.0275),0.0,0.0,0.0
-77.095,39.03,3,1,2,0,0,POINT (-77.095 39.03),0.6666666666666666,0.0,0.0
-77.095,39.0325,4,4,4,4,0,POINT (-77.095 39.0325),1.0,1.0,0.0
-77.095,39.035,22,27,5,0,0,POINT (-77.095 39.035),0.22727272727272727,0.0,0.0
-77.095,39.0375,1,0,0,0,0,POINT (-77.095 39.0375),0.0,0.0,0.0
-77.095,39.0425,37,174,23,15,0,POINT (-77.095 39.0425),0.6216216216216216,0.40540540540540543,0.0
-77.095,39.045,14,10,0,0,0,POINT (-77.095 39.045),0.0,0.0,0.0
-77.095,39.0475,25,11,11,0,0,POINT (-77.095 39.0475),0.44,0.0,0.0
-77.095,39.05,1,0,0,0,0,POINT (-77.095 39.05),0.0,0.0,0.0
-77.095,39.0525,101,95,4,1,0,POINT (-77.095 39.0525),0.039603960396039604,0.009900990099009901,0.0
-77.095,39.055,256,312,8,6,0,POINT (-77.095 39.055),0.03125,0.0234375,0.0
-77.095,39.0575,4,2,0,0,0,POINT (-77.095 39.0575),0.0,0.0,0.0
-77.095,39.06,1,0,0,0,0,POINT (-77.095 39.06),0.0,0.0,0.0
-77.095,39.0625,852,1316,22,18,0,POINT (-77.095 39.0625),0.025821596244131457,0.02112676056338028,0.0
-77.095,39.065,165,363,0,0,0,POINT (-77.095 39.065),0.0,0.0,0.0
-77.095,39.0675,10,42,0,0,0,POINT (-77.095 39.0675),0.0,0.0,0.0
-77.095,39.07,8,26,6,0,0,POINT (-77.095 39.07),0.75,0.0,0.0
-77.095,39.0725,108,766,2,0,0,POINT (-77.095 39.0725),0.018518518518518517,0.0,0.0
-77.095,39.075,146,250,1,0,0,POINT (-77.095 39.075),0.00684931506849315,0.0,0.0
-77.095,39.0775,5,5,0,0,0,POINT (-77.095 39.0775),0.0,0.0,0.0
-77.095,39.08,6,16,0,0,0,POINT (-77.095 39.08),0.0,0.0,0.0
-77.095,39.0825,146,213,2,2,0,POINT (-77.095 39.0825),0.0136986301369863,0.0136986301369863,0.0
-77.095,39.085,107,256,4,0,0,POINT (-77.095 39.085),0.037383177570093455,0.0,0.0
-77.095,39.0875,230,306,5,0,0,POINT (-77.095 39.0875),0.021739130434782608,0.0,0.0
-77.095,39.09,364,392,4,2,0,POINT (-77.095 39.09),0.01098901098901099,0.005494505494505495,0.0
-77.095,39.0925,2,1,0,0,0,POINT (-77.095 39.0925),0.0,0.0,0.0
-77.095,39.095,110,119,2,0,0,POINT (-77.095 39.095),0.01818181818181818,0.0,0.0
-77.095,39.0975,182,274,0,0,0,POINT (-77.095 39.0975),0.0,0.0,0.0
-77.095,39.1,107,110,3,1,2,POINT (-77.095 39.1),0.028037383177570093,0.009345794392523364,0.018691588785046728
-77.095,39.1025,14,29,0,0,0,POINT (-77.095 39.1025),0.0,0.0,0.0
-77.095,39.105,3,0,0,0,0,POINT (-77.095 39.105),0.0,0.0,0.0
-77.095,39.115,25,5,0,0,0,POINT (-77.095 39.115),0.0,0.0,0.0
-77.095,39.12,10,8,0,0,0,POINT (-77.095 39.12),0.0,0.0,0.0
-77.095,39.1225,3,0,0,0,0,POINT (-77.095 39.1225),0.0,0.0,0.0
-77.095,39.125,97,314,0,0,0,POINT (-77.095 39.125),0.0,0.0,0.0
-77.095,39.1275,9,5,2,2,0,POINT (-77.095 39.1275),0.2222222222222222,0.2222222222222222,0.0
-77.095,39.145,1,1,0,0,0,POINT (-77.095 39.145),0.0,0.0,0.0
-77.095,39.1475,38,51,0,0,0,POINT (-77.095 39.1475),0.0,0.0,0.0
-77.095,39.1525,1,1,0,0,0,POINT (-77.095 39.1525),0.0,0.0,0.0
-77.095,39.155,57,98,5,2,0,POINT (-77.095 39.155),0.08771929824561403,0.03508771929824561,0.0
-77.095,39.1575,15,1,0,0,0,POINT (-77.095 39.1575),0.0,0.0,0.0
-77.095,39.16,10,36,0,0,0,POINT (-77.095 39.16),0.0,0.0,0.0
-77.095,39.1625,6,36,0,0,0,POINT (-77.095 39.1625),0.0,0.0,0.0
-77.095,39.17,1,0,0,0,0,POINT (-77.095 39.17),0.0,0.0,0.0
-77.095,39.1725,13,13,0,0,0,POINT (-77.095 39.1725),0.0,0.0,0.0
-77.095,39.185,8,6,0,0,0,POINT (-77.095 39.185),0.0,0.0,0.0
-77.095,39.205,26,5,0,0,0,POINT (-77.095 39.205),0.0,0.0,0.0
-77.095,39.22,2,0,0,0,0,POINT (-77.095 39.22),0.0,0.0,0.0
-77.095,39.2325,3,1,0,0,0,POINT (-77.095 39.2325),0.0,0.0,0.0
-77.095,39.3275,14,34,0,0,0,POINT (-77.095 39.3275),0.0,0.0,0.0
-77.0925,38.9575,19,29,6,2,0,POINT (-77.0925 38.9575),0.3157894736842105,0.10526315789473684,0.0
-77.0925,38.96,1,1,0,0,0,POINT (-77.0925 38.96),0.0,0.0,0.0
-77.0925,38.9625,112,87,5,5,0,POINT (-77.0925 38.9625),0.044642857142857144,0.044642857142857144,0.0
-77.0925,38.965,5,3,0,0,0,POINT (-77.0925 38.965),0.0,0.0,0.0
-77.0925,38.9675,44,28,0,0,0,POINT (-77.0925 38.9675),0.0,0.0,0.0
-77.0925,38.97,1,1,0,0,0,POINT (-77.0925 38.97),0.0,0.0,0.0
-77.0925,38.9725,4,16,4,0,0,POINT (-77.0925 38.9725),1.0,0.0,0.0
-77.0925,38.9775,449,825,8,1,0,POINT (-77.0925 38.9775),0.017817371937639197,0.0022271714922048997,0.0
-77.0925,38.98,1441,2805,35,7,0,POINT (-77.0925 38.98),0.024288688410825817,0.004857737682165163,0.0
-77.0925,38.9825,5159,18676,360,130,0,POINT (-77.0925 38.9825),0.06978096530335336,0.025198681915099826,0.0
-77.0925,38.985,2988,8824,90,32,0,POINT (-77.0925 38.985),0.030120481927710843,0.0107095046854083,0.0
-77.0925,38.9875,166,933,15,0,0,POINT (-77.0925 38.9875),0.09036144578313253,0.0,0.0
-77.0925,38.99,67,216,0,1,0,POINT (-77.0925 38.99),0.0,0.014925373134328358,0.0
-77.0925,38.9925,58,406,0,0,0,POINT (-77.0925 38.9925),0.0,0.0,0.0
-77.0925,38.995,7,9,0,0,0,POINT (-77.0925 38.995),0.0,0.0,0.0
-77.0925,38.9975,222,476,1,0,0,POINT (-77.0925 38.9975),0.0045045045045045045,0.0,0.0
-77.0925,39.0,2,0,0,0,0,POINT (-77.0925 39),0.0,0.0,0.0
-77.0925,39.0025,5,25,0,0,0,POINT (-77.0925 39.0025),0.0,0.0,0.0
-77.0925,39.0075,28,123,0,0,0,POINT (-77.0925 39.0075),0.0,0.0,0.0
-77.0925,39.01,45,11,1,1,0,POINT (-77.0925 39.01),0.022222222222222223,0.022222222222222223,0.0
-77.0925,39.0125,254,758,2,5,0,POINT (-77.0925 39.0125),0.007874015748031496,0.01968503937007874,0.0
-77.0925,39.015,4,0,0,0,0,POINT (-77.0925 39.015),0.0,0.0,0.0
-77.0925,39.02,4,1,0,0,0,POINT (-77.0925 39.02),0.0,0.0,0.0
-77.0925,39.0225,5,25,5,0,0,POINT (-77.0925 39.0225),1.0,0.0,0.0
-77.0925,39.025,18,4,0,0,0,POINT (-77.0925 39.025),0.0,0.0,0.0
-77.0925,39.0275,2,0,0,0,0,POINT (-77.0925 39.0275),0.0,0.0,0.0
-77.0925,39.03,4,16,4,0,0,POINT (-77.0925 39.03),1.0,0.0,0.0
-77.0925,39.035,39,99,3,1,0,POINT (-77.0925 39.035),0.07692307692307693,0.02564102564102564,0.0
-77.0925,39.0375,3,9,3,0,0,POINT (-77.0925 39.0375),1.0,0.0,0.0
