long,lat,Total Observations,Total Citations,Total Accidents,Total Injuries,Total Fatalities,Total Stops,geometry,Observations per Accident,Accidents per Observation,Observations per Injury,Injuries per Observation,Observations per Fatality,Fatalities per Observation,Stops per Accident,Accidents per Stop,Stops per Injury,Injuries per Stop,Normalized Injuries per Observation,Normalized Stops per Injury,Normalized Observations per Accident,Normalized Injuries per Stop,Normalized Accidents per Stop,Normalized Total Observations,Normalized Total Stops,Normalized Fatalities per Observation,Normalized Total Citations,Normalized Total Fatalities,Normalized Stops per Accident,Normalized Total Accidents,Normalized Total Injuries,Normalized Observations per Injury,Normalized Accidents per Observation,Normalized Observations per Fatality
-77.2,39.01,71,51,4,3,0,55,POINT (-77.2 39.01),17.75,0.056338028169014086,23.666666666666668,0.04225352112676056,0.0,0.0,13.75,0.07272727272727272,18.333333333333332,0.05454545454545454,1.1636017641775287,-0.30037105603795344,-0.3471295382287112,0.4159341209127376,-0.08265712687899426,-0.43329375459811076,-0.45960222575616566,-0.10975808750971708,-0.2767670255157423,-0.1692805999382183,-0.2692424092174403,-0.1757271357164703,-0.05553385308637111,-0.35064993033620423,0.2364034137298512,-0.16108655164165825
-77.2,39.025,31,11,5,2,0,22,POINT (-77.2 39.025),6.2,0.16129032258064516,15.5,0.06451612903225806,0.0,0.0,4.4,0.22727272727272727,11.0,0.09090909090909091,1.9679894148377213,-0.35446052430446406,-0.4774172013009349,0.8718689520077783,0.7686782026227664,-0.4680045215080682,-0.5171443665546461,-0.10975808750971708,-0.3385880444035283,-0.1692805999382183,-0.43055568765123503,-0.16261143800447483,-0.11569275445255385,-0.3880734860721711,1.8725460116643837,-0.16108655164165825
-77.2,39.03,51,22,5,0,0,29,POINT (-77.2 39.03),10.2,0.09803921568627451,0.0,0.0,0.0,0.0,5.8,0.1724137931034483,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.4322959327044938,-0.2679681257298232,0.4664800633472936,-0.4506491380530895,-0.504938457900423,-0.10975808750971708,-0.32158726420938716,-0.1692805999382183,-0.4064018277787952,-0.16261143800447483,-0.2360105571849193,-0.45910186736696534,0.8864996280521963,-0.16108655164165825
-77.2,39.045,41,21,5,0,0,33,POINT (-77.2 39.045),8.2,0.12195121951219512,0.0,0.0,0.0,0.0,6.6,0.15151515151515152,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.4548565670027144,-0.2679681257298232,0.351356962670923,-0.45932682978057887,-0.4979636529551526,-0.10975808750971708,-0.32313278968158177,-0.1692805999382183,-0.392599622137401,-0.16261143800447483,-0.2360105571849193,-0.45910186736696534,1.259273260881194,-0.16108655164165825
-77.2,39.055,97,35,0,0,0,72,POINT (-77.2 39.055),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.4107317561066384,-0.4299593047387666,-0.10975808750971708,-0.3014954330708567,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.2,39.06,31,12,0,0,0,25,POINT (-77.2 39.06),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.5473551676254187,-0.2679681257298232,-0.483285517232764,-0.4680045215080682,-0.5119132628456934,-0.10975808750971708,-0.33704251893133363,-0.1692805999382183,-0.5064678186789032,-0.2281899265644522,-0.2360105571849193,-0.45910186736696534,-0.6418722665466945,-0.16108655164165825
-77.2,39.08,56,10,6,1,0,34,POINT (-77.2 39.08),9.333333333333334,0.10714285714285714,56.0,0.017857142857142856,0.0,0.0,5.666666666666667,0.17647058823529413,34.0,0.029411764705882353,0.2821171921894821,-0.18481628292313543,-0.44207220756705606,0.10080269353822431,0.4888274887727067,-0.4463102921893448,-0.49621995171883504,-0.10975808750971708,-0.34013356987572296,-0.1692805999382183,-0.4087021953856942,-0.1494957402924794,-0.17585165581873657,-0.20248319946319268,1.0284198754078075,-0.16108655164165825
-77.2,39.09,277,54,9,3,0,165,POINT (-77.2 39.09),30.77777777777778,0.032490974729241874,92.33333333333333,0.010830324909747292,0.0,0.0,18.333333333333332,0.05454545454545454,55.0,0.01818181818181818,0.02822575214275573,-0.029923714705400624,-0.20017207314724664,-0.040000710182302925,-0.1828142244674367,-0.2545333050118299,-0.26779508976123073,-0.10975808750971708,-0.27213044909915834,-0.1692805999382183,-0.190167272730286,-0.11014864715649296,-0.05553385308637111,-0.03598656373991163,-0.13535768198287443,-0.16108655164165825
-77.2,39.095,671,133,1,1,0,394,POINT (-77.2 39.095),671.0,0.0014903129657228018,671.0,0.0014903129657228018,0.0,0.0,394.0,0.0025380710659898475,394.0,0.0025380710659898475,-0.30924550444514615,2.470484886523747,7.021737639427581,-0.23614526315339268,-0.4693041965034129,0.08736774905125093,0.13151249335549736,-0.10975808750971708,-0.15003393679578092,-0.1692805999382183,6.291118459707742,-0.21507422885245672,-0.17585165581873657,2.615739671265739,-0.6186391915468306,-0.16108655164165825
-77.2,39.1,595,525,223,86,0,172,POINT (-77.2 39.1),2.6681614349775784,0.37478991596638656,6.9186046511627906,0.14453781512605043,0.0,0.0,0.7713004484304933,1.2965116279069768,2.0,0.5,4.859315370542937,-0.4208430535406361,-0.5172574604338465,6.001135801826984,6.658730773012855,0.021417291922331785,-0.2555891811070076,-0.10975808750971708,0.45581204830452215,-0.1692805999382183,-0.4931607594282316,2.6966106632105378,4.937654960306796,-0.4273975261288539,5.20087514766278,-0.16108655164165825
-77.2,39.105,655,124,18,0,0,368,POINT (-77.2 39.105),36.388888888888886,0.02748091603053435,0.0,0.0,0.0,0.0,20.444444444444443,0.04891304347826087,0.0,0.0,-0.36309316462651064,-0.4355947267042299,-0.13687696025501675,-0.2679681257298232,-0.21384115143776938,0.07348344228726796,0.08617626121124003,-0.10975808750971708,-0.16394366604553276,-0.1692805999382183,-0.15374478562105132,0.007892632251466278,-0.2360105571849193,-0.45910186736696534,-0.21346145761790622,-0.16108655164165825
