long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Accidents per Stop,Stops per Injury,Injuries per Stop,Stops per Fatality,Fatalities per Stop,Normalized Stops per Fatality,Normalized Total Accidents,Normalized Total Citations,Normalized Total Injuries,Normalized Fatalities per Stop,Normalized Accidents per Stop,Normalized Total Stops,Normalized Injuries per Stop,Normalized Total Fatalities,Normalized Stops per Accident,Normalized Stops per Injury
-77.195,39.175,55,25,7,1,0,POINT (-77.19499999999999 39.175),7.857142857142857,0.12727272727272726,55.0,0.01818181818181818,0.0,0.0,-0.17065794835774026,-0.1590915633530349,-0.3213776236772872,-0.1835079527708254,-0.07130046983401872,1.302126357975278,-0.4463754589694772,0.26132712082823595,-0.20458127844877552,-0.45799486888011626,-0.25078781407862893
-77.195,39.18,47,20,0,0,0,POINT (-77.19499999999999 39.18),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3307109435629385,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45142316823138756,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.195,39.185,519,151,10,1,0,POINT (-77.19499999999999 39.185),51.9,0.019267822736030827,519.0,0.0019267822736030828,0.0,0.0,-0.17065794835774026,-0.12752092500511764,-0.08617796255887389,-0.1835079527708254,-0.07130046983401872,-0.35409081012338783,-0.15360832177867526,-0.2896715706006969,-0.20458127844877552,0.005916131319094031,1.359423018636269
-77.195,39.19,408,57,5,1,0,POINT (-77.19499999999999 39.19),81.6,0.012254901960784314,408.0,0.0024509803921568627,0.0,0.0,-0.17065794835774026,-0.18013865558497974,-0.26164437640911875,-0.1835079527708254,-0.07130046983401872,-0.46163148002447296,-0.22364528778768175,-0.27190277088819254,-0.20458127844877552,0.31875134682806516,0.9742217202928344
-77.195,39.195,202,36,6,0,0,POINT (-77.19499999999999 39.195),33.666666666666664,0.0297029702970297,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.16961510946900732,-0.3008443199288543,-0.22825731914453196,-0.07130046983401872,-0.19407149788653366,-0.353623801281874,-0.3549839154899024,-0.20458127844877552,-0.1861387091785572,-0.4416533222668173
-77.195,39.25,126,26,3,0,0,POINT (-77.19499999999999 39.25),42.0,0.023809523809523808,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.3195109597001569,-0.22825731914453196,-0.07130046983401872,-0.2844454239017327,-0.4015770392700226,-0.3549839154899024,-0.20458127844877552,-0.09836227385056302,-0.4416533222668173
-77.195,39.255,33,14,2,0,0,POINT (-77.19499999999999 39.255),16.5,0.06060606060606061,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.3419109274257201,-0.22825731914453196,-0.07130046983401872,0.2798165068913465,-0.46025665943973076,-0.3549839154899024,-0.20458127844877552,-0.36695816595422515,-0.4416533222668173
-77.195,39.285,62,6,1,1,0,POINT (-77.19499999999999 39.285),62.0,0.016129032258064516,62.0,0.016129032258064516,0.0,0.0,-0.17065794835774026,-0.22223284004886942,-0.3568442392427622,-0.1835079527708254,-0.07130046983401872,-0.4022230565150889,-0.4419587133653056,0.19174361672780102,-0.20458127844877552,0.11230117093662297,-0.22649584030922318
-77.195,39.3,66,27,0,0,0,POINT (-77.19499999999999 39.3),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.31764429572302666,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.43943485873435045,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.195,39.325,44,18,16,9,0,POINT (-77.19499999999999 39.325),2.75,0.36363636363636365,4.888888888888889,0.20454545454545456,0.0,0.0,-0.17065794835774026,-0.0643796483092831,-0.3344442715171991,0.174486978218827,-0.07130046983401872,4.926679466363764,-0.453316059204604,6.578515243089155,-0.20458127844877552,-0.5117892842454155,-0.42468749931675615
-77.19,38.975,67,0,0,0,0,POINT (-77.19 38.975),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3680442231055438,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.43880389507661166,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,38.995,43,2,0,0,0,POINT (-77.19 38.995),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3643108951512833,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.4539470228623428,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.0,41,21,0,0,0,POINT (-77.19 39),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.32884427958580825,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45520895017782037,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.005,63,8,11,2,0,POINT (-77.19 39.005),5.7272727272727275,0.1746031746031746,31.5,0.031746031746031744,0.0,0.0,-0.17065794835774026,-0.11699737888914521,-0.3531109112885017,-0.13875858639711885,-0.07130046983401872,2.0279220964071603,-0.44132774970756683,0.7211147193512916,-0.20458127844877552,-0.4804291578055049,-0.33233944030449125
-77.19,39.025,50,8,0,0,0,POINT (-77.19 39.025),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3531109112885017,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.4495302772581712,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.045,50,6,2,0,0,POINT (-77.19 39.045),25.0,0.04,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.3568442392427622,-0.22825731914453196,-0.07130046983401872,-0.03617017435277785,-0.4495302772581712,-0.3549839154899024,-0.20458127844877552,-0.2774262019196711,-0.4416533222668173
-77.19,39.05,172,34,30,13,0,POINT (-77.19 39.05),5.733333333333333,0.1744186046511628,13.23076923076923,0.0755813953488372,0.0,0.0,-0.17065794835774026,0.0829499973143308,-0.3045776478831148,0.3534844437136532,-0.07130046983401872,2.0250917812048237,-0.3725527110140379,2.2070067296698004,-0.20458127844877552,-0.4803653203979936,-0.39573882239497343
-77.19,39.055,86,30,18,18,0,POINT (-77.19 39.055),4.777777777777778,0.20930232558139536,4.777777777777778,0.20930232558139536,0.0,0.0,-0.17065794835774026,-0.04333255607733826,-0.3120443037916359,0.5772312755821859,-0.07130046983401872,2.560021354446416,-0.4268155855795745,6.739759409567737,-0.20458127844877552,-0.49043035164893695,-0.4250730862019848
-77.19,39.075,73,9,0,0,0,POINT (-77.19 39.075),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.35124424731137144,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.43501811313017885,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.085,103,29,0,0,0,POINT (-77.19 39.085),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.31391096776876615,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.4160892033980149,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.09,442,107,3,0,0,POINT (-77.19 39.09),147.33333333333334,0.006787330316742082,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.16831117755260552,-0.22825731914453196,-0.07130046983401872,-0.545474765322646,-0.20219252342456265,-0.3549839154899024,-0.20458127844877552,1.0111318686952833,-0.4416533222668173
-77.19,39.095,181,58,5,0,0,POINT (-77.19 39.095),36.2,0.027624309392265192,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.18013865558497974,-0.2597777124319885,-0.22825731914453196,-0.07130046983401872,-0.2259470306865906,-0.36687403809438873,-0.3549839154899024,-0.20458127844877552,-0.15945467283884693,-0.4416533222668173
-77.19,39.1,1052,224,15,0,0,POINT (-77.19 39.1),70.13333333333334,0.014258555133079848,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.07490319442525552,0.05008850777163541,-0.22825731914453196,-0.07130046983401872,-0.43090616438157353,0.18269530779610368,-0.3549839154899024,-0.20458127844877552,0.19797097181674533,-0.4416533222668173
-77.19,39.105,1688,438,54,16,0,POINT (-77.19 39.105),31.25925925925926,0.031990521327014215,105.5,0.009478672985781991,0.0,0.0,-0.17065794835774026,0.33551510409766894,0.449554598877512,0.4877325428347728,-0.07130046983401872,-0.15899270859437822,0.5839881941179788,-0.03368432309656007,-0.20458127844877552,-0.21149634605108883,-0.07553857474220148
-77.19,39.11,1218,280,55,18,0,POINT (-77.19 39.11),22.145454545454545,0.0451559934318555,67.66666666666667,0.014778325123152709,0.0,0.0,-0.17065794835774026,0.34603865021364133,0.15462169049093022,0.5772312755821859,-0.07130046983401872,0.04289516880987104,0.28743527498074406,0.14595855245341205,-0.20458127844877552,-0.30749362085747856,-0.20683090916256133
-77.19,39.115,700,261,7,0,0,POINT (-77.19 39.115),100.0,0.01,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.1590915633530349,0.1191550749254552,-0.22825731914453196,-0.07130046983401872,-0.4962096073405471,-0.039403899727952954,-0.3549839154899024,-0.20458127844877552,0.5125617160322764,-0.4416533222668173
-77.19,39.12,190,49,3,0,0,POINT (-77.19 39.12),63.333333333333336,0.015789473684210527,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.27657768822616086,-0.22825731914453196,-0.07130046983401872,-0.407430067641153,-0.36119536517473955,-0.3549839154899024,-0.20458127844877552,0.12634540058910207,-0.4416533222668173
-77.19,39.125,179,55,2,0,0,POINT (-77.19 39.125),89.5,0.0111731843575419,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.26537770436337926,-0.22825731914453196,-0.07130046983401872,-0.4782192384527572,-0.3681359654098663,-0.3549839154899024,-0.20458127844877552,0.4019634075190037,-0.4416533222668173
-77.19,39.13,1149,175,3,0,0,POINT (-77.19 39.13),383.0,0.0026109660574412533,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.041378027107747545,-0.22825731914453196,-0.07130046983401872,-0.6095178401826173,0.24389878259676703,-0.3549839154899024,-0.20458127844877552,3.493449459770958,-0.4416533222668173
-77.19,39.135,1329,305,2,0,0,POINT (-77.19 39.135),664.5,0.0015048908954100827,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.211709293932897,0.20128828991918682,-0.22825731914453196,-0.07130046983401872,-0.6264791131953732,0.35747224098975056,-0.3549839154899024,-0.20458127844877552,6.4585374451506015,-0.4416533222668173
-77.19,39.14,154,60,0,0,0,POINT (-77.19 39.14),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.2560443844777279,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.3839100568533363,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.145,317,91,8,4,0,POINT (-77.19 39.145),39.625,0.025236593059936908,79.25,0.012618296529968454,0.0,0.0,-0.17065794835774026,-0.14856801723706248,-0.19817780118668976,-0.04925985364970576,-0.07130046983401872,-0.2625618196085886,-0.2810629806419123,0.07273983211259112,-0.20458127844877552,-0.12337855791904136,-0.1666334763774732
-77.19,39.15,1092,191,6,4,0,POINT (-77.19 39.15),182.0,0.005494505494505495,273.0,0.003663003663003663,0.0,0.0,-0.17065794835774026,-0.16961510946900732,-0.011511403473663315,-0.04925985364970576,-0.07130046983401872,-0.5652997785951205,0.20793385410565557,-0.23081868839284153,-0.20458127844877552,1.376281839659739,0.5057336547400085
-77.19,39.155,1202,286,7,0,0,POINT (-77.19 39.155),171.71428571428572,0.005823627287853577,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.1590915633530349,0.1658216743537118,-0.22825731914453196,-0.07130046983401872,-0.5602528118219281,0.2773398564569233,-0.3549839154899024,-0.20458127844877552,1.2679406394834718,-0.4416533222668173
-77.19,39.16,1744,322,37,6,0,POINT (-77.19 39.16),47.13513513513514,0.02121559633027523,290.6666666666667,0.0034403669724770644,0.0,0.0,-0.17065794835774026,0.15661482012613775,0.2330215775304013,0.04023887909770734,-0.07130046983401872,-0.3242223881272297,0.6193221589513515,-0.2383654281131904,-0.20458127844877552,-0.04427301099979903,0.567041969491366
-77.19,39.165,249,77,25,0,0,POINT (-77.19 39.165),9.96,0.10040160642570281,0.0,0.0,0.0,0.0,-0.17065794835774026,0.03033226673446869,-0.22431109686651346,-0.22825731914453196,-0.07130046983401872,0.8900671847015795,-0.3239685093681505,-0.3549839154899024,-0.20458127844877552,-0.43584511239963497,-0.4416533222668173
-77.19,39.17,718,163,33,6,0,POINT (-77.19 39.17),21.757575757575758,0.04596100278551532,119.66666666666667,0.008356545961002786,0.0,0.0,-0.17065794835774026,0.11452063566224806,-0.06377799483331072,0.04023887909770734,-0.07130046983401872,0.05523970369678817,-0.028046553888654603,-0.07172118292028444,-0.20458127844877552,-0.31157921493819973,-0.026376246875546887
-77.19,39.175,337,63,9,0,0,POINT (-77.19 39.175),37.44444444444444,0.026706231454005934,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.13804447112109006,-0.25044439254633716,-0.22825731914453196,-0.07130046983401872,-0.24002543249176958,-0.26844370748713636,-0.3549839154899024,-0.20458127844877552,-0.14634672516319985,-0.4416533222668173
-77.19,39.18,133,28,22,7,0,POINT (-77.19 39.18),6.045454545454546,0.16541353383458646,19.0,0.05263157894736842,0.0,0.0,-0.17065794835774026,-0.0012383716134485735,-0.3157776317458964,0.08498824547141388,-0.07130046983401872,1.8870021921224076,-0.39716029366585104,1.4290743475362875,-0.20458127844877552,-0.4770776939111633,-0.37571796489271586
-77.19,39.185,528,172,17,2,0,POINT (-77.19 39.185),31.058823529411764,0.032196969696969696,264.0,0.003787878787878788,0.0,0.0,-0.17065794835774026,-0.05385610219331068,-0.04697801903913834,-0.13875858639711885,-0.07130046983401872,-0.1558268955591926,-0.1479296488590261,-0.22658578292362352,-0.20458127844877552,-0.21360757011649417,0.4745011170364868
-77.19,39.19,261,44,13,3,0,POINT (-77.19 39.19),20.076923076923077,0.04980842911877394,87.0,0.011494252873563218,0.0,0.0,-0.17065794835774026,-0.09595028665720036,-0.2859110081118122,-0.09400922002341232,-0.07130046983401872,0.11423863132393847,-0.31639694547528496,0.03463800402156441,-0.20458127844877552,-0.3292818190980554,-0.13973879113277393
-77.19,39.245,135,13,2,1,0,POINT (-77.19 39.245),67.5,0.014814814814814815,135.0,0.007407407407407408,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.34377759140285036,-0.1835079527708254,-0.07130046983401872,-0.4223761180955965,-0.3958983663503734,-0.10389423402695709,-0.20458127844877552,0.17023361825309913,0.026834743286008638
-77.19,39.27,52,7,0,0,0,POINT (-77.19 39.27),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.35497757526563195,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.4482683499426936,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.19,39.285,365,21,2,1,0,POINT (-77.19 39.285),182.5,0.005479452054794521,365.0,0.0027397260273972603,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.32884427958580825,-0.1835079527708254,-0.07130046983401872,-0.565530617790759,-0.25077672507045007,-0.2621151291953884,-0.20458127844877552,1.3815484257794184,0.8249995957093418
-77.19,39.33,104,47,4,1,0,POINT (-77.19 39.33),26.0,0.038461538461538464,104.0,0.009615384615384616,0.0,0.0,-0.17065794835774026,-0.19066220170095216,-0.28031101618042137,-0.1835079527708254,-0.07130046983401872,-0.05976194014702241,-0.4154582397402761,-0.029050194360117635,-0.20458127844877552,-0.2668930296803118,-0.08074399769278844
-77.185,38.975,120,2,2,0,0,POINT (-77.185 38.975),60.0,0.016666666666666666,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.3643108951512833,-0.22825731914453196,-0.07130046983401872,-0.39397862223215396,-0.4053628212164554,-0.3549839154899024,-0.20458127844877552,0.09123482645790437,-0.4416533222668173
-77.185,39.0,30,2,2,2,0,POINT (-77.185 39),15.0,0.06666666666666667,15.0,0.06666666666666667,0.0,0.0,-0.17065794835774026,-0.211709293932897,-0.3643108951512833,-0.13875858639711885,-0.07130046983401872,0.3727537660807948,-0.46214955041294714,1.904823217676605,-0.20458127844877552,-0.3827579243132641,-0.3895990927609478
-77.185,39.005,50,1,6,1,0,POINT (-77.185 39.005),8.333333333333334,0.12,50.0,0.02,0.0,0.0,-0.17065794835774026,-0.16961510946900732,-0.36617755912841354,-0.1835079527708254,-0.07130046983401872,1.1906016469479401,-0.4495302772581712,0.32295822446004985,-0.20458127844877552,-0.4529790725756594,-0.2681392239139188
-77.185,39.025,55,12,0,0,0,POINT (-77.185 39.025),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.34564425537998067,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.4463754589694772,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.05,66,12,13,2,0,POINT (-77.185 39.05),5.076923076923077,0.19696969696969696,33.0,0.030303030303030304,0.0,0.0,-0.17065794835774026,-0.09595028665720036,-0.34564425537998067,-0.13875858639711885,-0.07130046983401872,2.370904838653934,-0.43943485873435045,0.6722011450403282,-0.20458127844877552,-0.4872794026884449,-0.3271340173539043
-77.185,39.055,61,13,7,3,0,POINT (-77.185 39.055),8.714285714285714,0.11475409836065574,20.333333333333332,0.04918032786885246,0.0,0.0,-0.17065794835774026,-0.1590915633530349,-0.34377759140285036,-0.09400922002341232,-0.07130046983401872,1.1101575930921554,-0.4425896770230444,1.312086920452603,-0.20458127844877552,-0.448966435532094,-0.3710909222699719
-77.185,39.075,56,18,0,0,0,POINT (-77.185 39.075),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3344442715171991,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.44574449531173843,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.08,199,55,0,0,0,POINT (-77.185 39.08),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.26537770436337926,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.3555166922550904,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.085,34,1,0,0,0,POINT (-77.185 39.085),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.36617755912841354,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45962569578199197,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.09,633,124,3,0,0,POINT (-77.185 39.09),211.0,0.004739336492890996,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.13657788994139103,-0.22825731914453196,-0.07130046983401872,-0.5768800292388763,-0.08167846479645237,-0.3549839154899024,-0.20458127844877552,1.6817438346011586,-0.4416533222668173
-77.185,39.095,283,64,3,0,0,POINT (-77.185 39.095),94.33333333333333,0.01060070671378092,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.2485777285692069,-0.22825731914453196,-0.07130046983401872,-0.4869979814738898,-0.3025157450050314,-0.3549839154899024,-0.20458127844877552,0.45287374000924024,-0.4416533222668173
-77.185,39.1,681,109,9,3,0,POINT (-77.185 39.1),75.66666666666667,0.013215859030837005,227.0,0.004405286343612335,0.0,0.0,-0.17065794835774026,-0.13804447112109006,-0.16457784959834498,-0.09400922002341232,-0.07130046983401872,-0.4468955418367187,-0.051392209224990104,-0.20565745294586002,-0.20458127844877552,0.25625452487453343,0.34610068425534185
-77.185,39.105,452,161,4,0,0,POINT (-77.185 39.105),113.0,0.008849557522123894,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.19066220170095216,-0.06751132278757124,-0.22825731914453196,-0.07130046983401872,-0.5138512375141194,-0.19588288684717467,-0.3549839154899024,-0.20458127844877552,0.6494929551439472,-0.4416533222668173
-77.185,39.11,1232,464,49,14,0,POINT (-77.185 39.11),25.142857142857142,0.03977272727272727,88.0,0.011363636363636364,0.0,0.0,-0.17065794835774026,0.2828973735178068,0.49808786228289886,0.3982338100873597,-0.07130046983401872,-0.039655321572382184,0.2962687661890872,0.030210482208934124,-0.20458127844877552,-0.2759214630283341,-0.13626850916571595
-77.185,39.115,1739,327,48,13,1,POINT (-77.185 39.115),36.229166666666664,0.027602070155261643,133.76923076923077,0.007475560667050029,1739.0,0.0005750431282346176,2.4179694012906214,0.27237382740183436,0.24235489741605265,0.3534844437136532,0.14012925739565738,-0.22628806155263037,0.6161673406626574,-0.10158403569262292,1.310222746535908,-0.159147455315199,0.02256362701886038
-77.185,39.12,1298,379,46,0,0,POINT (-77.185 39.12),28.217391304347824,0.03543913713405239,0.0,0.0,0.0,0.0,-0.17065794835774026,0.2513267351698895,0.3394214242268264,-0.22825731914453196,-0.07130046983401872,-0.10610939991229489,0.33791236759984783,-0.3549839154899024,-0.20458127844877552,-0.2435368651495586,-0.4416533222668173
-77.185,39.125,544,116,16,4,0,POINT (-77.185 39.125),34.0,0.029411764705882353,136.0,0.007352941176470588,0.0,0.0,-0.17065794835774026,-0.0643796483092831,-0.15151120175843313,-0.04925985364970576,-0.07130046983401872,-0.19853703305434348,-0.13783423033520534,-0.10574048168477287,-0.20458127844877552,-0.1826276517654374,0.030305025253066605
-77.185,39.13,1303,325,30,13,0,POINT (-77.185 39.13),43.43333333333333,0.023023791250959325,100.23076923076923,0.009976976208749041,0.0,0.0,-0.17065794835774026,0.0829499973143308,0.2386215694617921,0.3534844437136532,-0.07130046983401872,-0.29649435592580053,0.3410671858885418,-0.016793285430448075,-0.20458127844877552,-0.08326472697414805,-0.09382429126093003
-77.185,39.135,96,6,7,0,0,POINT (-77.185 39.135),13.714285714285714,0.07291666666666667,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.1590915633530349,-0.3568442392427622,-0.22825731914453196,-0.07130046983401872,0.46859531461991344,-0.4205059490021865,-0.3549839154899024,-0.20458127844877552,-0.3963005743352975,-0.4416533222668173
-77.185,39.14,466,73,9,0,0,POINT (-77.185 39.14),51.77777777777778,0.019313304721030045,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.13804447112109006,-0.2317777527750345,-0.22825731914453196,-0.07130046983401872,-0.35339335990371457,-0.18704939563883152,-0.3549839154899024,-0.20458127844877552,0.004628743600950141,-0.4416533222668173
-77.185,39.145,582,97,3,1,0,POINT (-77.185 39.145),194.0,0.005154639175257732,582.0,0.001718213058419244,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.18697781732390817,-0.1835079527708254,-0.07130046983401872,-0.5705115088883999,-0.11385761134113104,-0.2967414636041676,-0.20458127844877552,1.5026799065320504,1.5780507825609211
-77.185,39.15,112,31,7,0,0,POINT (-77.185 39.15),16.0,0.0625,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.1590915633530349,-0.31017763981450563,-0.22825731914453196,-0.07130046983401872,0.30885940038804904,-0.4104105304783658,-0.3549839154899024,-0.20458127844877552,-0.3722247520739048,-0.4416533222668173
-77.185,39.155,856,103,0,0,0,POINT (-77.185 39.155),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.17577783346112658,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,0.05902643087929942,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.16,223,43,18,10,0,POINT (-77.185 39.16),12.38888888888889,0.08071748878923767,22.3,0.04484304932735426,0.0,0.0,-0.17065794835774026,-0.04333255607733826,-0.28777767208894245,0.21923634459253355,-0.07130046983401872,0.5882181741567803,-0.34037356446935924,1.1650657256534882,-0.20458127844877552,-0.4102612073827022,-0.3642660344014246
-77.185,39.165,59,5,0,0,0,POINT (-77.185 39.165),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3587109032198925,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.443851604338522,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.17,182,30,4,0,0,POINT (-77.185 39.17),45.5,0.02197802197802198,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.19066220170095216,-0.3120443037916359,-0.22825731914453196,-0.07130046983401872,-0.31253085937107145,-0.36624307443664994,-0.3549839154899024,-0.20458127844877552,-0.06149617101280547,-0.4416533222668173
-77.185,39.18,40,17,0,0,0,POINT (-77.185 39.18),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.33631093549432933,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45583991383555916,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.185,569,100,16,8,0,POINT (-77.185 39.185),35.5625,0.028119507908611598,71.125,0.014059753954305799,0.0,0.0,-0.17065794835774026,-0.0643796483092831,-0.18137782539251737,0.12973761184512045,-0.07130046983401872,-0.21835333586404443,-0.1220601388917354,0.12160106865769142,-0.20458127844877552,-0.16616957014143852,-0.1948295173598192
-77.185,39.19,428,73,33,13,0,POINT (-77.185 39.19),12.969696969696969,0.07710280373831775,32.92307692307692,0.030373831775700934,0.0,0.0,-0.17065794835774026,0.11452063566224806,-0.2317777527750345,0.3534844437136532,-0.07130046983401872,0.5327882521149616,-0.21102601463290582,0.674601110135025,-0.20458127844877552,-0.40414345582953903,-0.3274009621206011
-77.185,39.195,87,34,11,2,0,POINT (-77.185 39.195),7.909090909090909,0.12643678160919541,43.5,0.022988505747126436,0.0,0.0,-0.17065794835774026,-0.11699737888914521,-0.3045776478831148,-0.13875858639711885,-0.07130046983401872,1.2893074256732855,-0.4261846219218357,0.42425992353303116,-0.20458127844877552,-0.45744769110144823,-0.2906960566997956
-77.185,39.205,50,9,3,0,0,POINT (-77.185 39.205),16.666666666666668,0.06,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.35124424731137144,-0.22825731914453196,-0.07130046983401872,0.2705227809724016,-0.4495302772581712,-0.3549839154899024,-0.20458127844877552,-0.3652026372476653,-0.4416533222668173
-77.185,39.245,40,6,0,0,0,POINT (-77.185 39.245),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.3568442392427622,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45583991383555916,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.26,39,7,0,0,0,POINT (-77.185 39.26),0.0,0.0,0.0,0.0,0.0,0.0,-0.17065794835774026,-0.23275638616484184,-0.35497757526563195,-0.22825731914453196,-0.07130046983401872,-0.6495560850031369,-0.45647087749329796,-0.3549839154899024,-0.20458127844877552,-0.5407555079036536,-0.4416533222668173
-77.185,39.285,65,8,3,3,0,POINT (-77.185 39.285),21.666666666666668,0.046153846153846156,21.666666666666668,0.046153846153846156,0.0,0.0,-0.17065794835774026,-0.20118574781692458,-0.3531109112885017,-0.09400922002341232,-0.07130046983401872,0.05819688882420048,-0.44006582239208925,1.2094979459330641,-0.20458127844877552,-0.31253677605086877,-0.36646387964722793
