long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Accidents per Stops,Stops per Injury,Stops per Fatality,Normalized Total Accidents,Normalized Accidents per Stops,Normalized Total Citations,Normalized Total Fatalities,Normalized Total Injuries,Normalized Stops per Accident,Normalized Stops per Injury,Normalized Total Stops,Normalized Stops per Fatality,Accidents per Stop,Injuries per Stop,Fatalities per Stop,Normalized Normalized Total Citations,Normalized Injuries per Stop,Normalized Normalized Total Injuries,Normalized Fatalities per Stop,Normalized Normalized Total Fatalities,Normalized Normalized Stops per Fatality,Normalized Normalized Stops per Accident,Normalized Normalized Total Stops,Normalized Normalized Accidents per Stops,Normalized Normalized Total Accidents,Normalized Accidents per Stop,Normalized Normalized Stops per Injury
-77.095,39.035,70,16,14,7,0,POINT (-77.095 39.035),5.0,0.2,10.0,0.0,-0.08503460997156483,2.464750079856775,-0.3376686567303987,-0.2042646668926003,-0.03795960875107045,-0.4884008334044113,-0.39629328147930415,-0.4361138245491188,-0.17042508492675504,0.2,0.1,0.0,-0.33766865673039875,2.1437129036891505,-0.037959608751070455,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4884008334044113,-0.4361138245491188,2.4647500798567754,-0.08503460997156484,2.464750079856775,-0.3962932814793041
-77.095,39.04,37,3,22,15,0,POINT (-77.095 39.04),1.6818181818181819,0.5945945945945946,2.466666666666667,0.0,-0.0007251862559695324,8.62559462372853,-0.3618616151465798,-0.2042646668926003,0.1959051557999393,-0.5233403270648327,-0.42740301362910216,-0.45686699148725424,-0.17042508492675504,0.5945945945945946,0.40540540540540543,0.0,-0.36186161514657983,9.976605930249548,0.19590515579993933,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5233403270648327,-0.45686699148725424,8.625594623728531,-0.0007251862559695395,8.62559462372853,-0.4274030136291021
-77.095,39.045,286,106,2,3,0,POINT (-77.095 39.045),143.0,0.006993006993006993,95.33333333333333,0.0,-0.2114987455449578,-0.5486872456542111,-0.1701789446183759,-0.2042646668926003,-0.15489199102657533,0.9646992043084565,-0.04389985535769784,-0.30027491368132286,-0.17042508492675504,0.006993006993006993,0.01048951048951049,0.0,-0.17017894461837593,-0.15200968890878502,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.9646992043084565,-0.30027491368132286,-0.5486872456542112,-0.2114987455449578,-0.5486872456542111,-0.04389985535769781
-77.095,39.05,76,14,14,2,0,POINT (-77.095 39.05),5.428571428571429,0.18421052631578946,38.0,0.0,-0.08503460997156483,2.21822746112218,-0.34139065033288807,-0.2042646668926003,-0.18412508659545154,-0.4838881003680359,-0.28066418853315206,-0.4323405214694578,-0.17042508492675504,0.18421052631578946,0.02631578947368421,0.0,-0.3413906503328881,0.25389521027588274,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4838881003680359,-0.4323405214694578,2.2182274611221806,-0.08503460997156484,2.21822746112218,-0.280664188533152
-77.095,39.055,514,140,20,7,0,POINT (-77.095 39.055),25.7,0.038910505836575876,73.42857142857143,0.0,-0.021802542184868358,-0.05035617042379512,-0.10690505337605619,-0.2042646668926003,-0.03795960875107045,-0.27043582774748115,-0.1343579892951637,-0.15688939665420498,-0.17042508492675504,0.038910505836575876,0.013618677042801557,0.0,-0.10690505337605619,-0.0717543088781544,-0.037959608751070455,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.27043582774748115,-0.156889396654205,-0.05035617042379511,-0.021802542184868365,-0.05035617042379512,-0.13435798929516368
-77.095,39.06,535,162,2,1,0,POINT (-77.095 39.06),267.5,0.003738317757009346,535.0,0.0,-0.2114987455449578,-0.5995030315171553,-0.06596312374867284,-0.2042646668926003,-0.21335818216432778,2.2756481513755,1.7717522112610473,-0.1436828358753915,-0.17042508492675504,0.003738317757009346,0.001869158878504673,0.0,-0.06596312374867284,-0.3731003795948742,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,2.2756481513755,-0.14368283587539152,-0.5995030315171554,-0.2114987455449578,-0.5995030315171553,1.7717522112610473
-77.095,39.065,1433,314,35,18,1,POINT (-77.095 39.065),40.94285714285714,0.024424284717376135,79.61111111111111,1433.0,0.13627762728187282,-0.2765309775957839,0.2169083900405212,1.3127008740009753,0.28360444250656797,-0.109932956087064,-0.10882650873817605,0.42105485838053774,1.9561898808921891,0.024424284717376135,0.01256106071179344,0.0006978367062107466,0.21690839004052123,-0.09887955105562385,0.283604442506568,0.1865058794024505,1.3127008740009756,1.9561898808921891,-0.10993295608706401,0.42105485838053774,-0.27653097759578393,0.13627762728187282,-0.2765309775957839,-0.10882650873817602
-77.095,39.07,86,49,6,0,0,POINT (-77.095 39.07),14.333333333333334,0.06976744186046512,0.0,0.0,-0.16934403368716014,0.4314162323094226,-0.27625576228932364,-0.2042646668926003,-0.242591277733204,-0.3901235361677922,-0.43758938610292986,-0.4260516830033561,-0.17042508492675504,0.06976744186046512,0.0,0.0,-0.2762557622893237,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3901235361677922,-0.4260516830033561,0.43141623230942266,-0.16934403368716014,0.4314162323094226,-0.4375893861029298
-77.095,39.075,332,99,4,0,0,POINT (-77.095 39.075),83.0,0.012048192771084338,0.0,0.0,-0.19042138961605895,-0.4697601286947824,-0.18320592222708879,-0.2042646668926003,-0.242591277733204,0.33291657921590523,-0.43758938610292986,-0.2713462567372552,-0.17042508492675504,0.012048192771084338,0.0,0.0,-0.1832059222270888,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.33291657921590523,-0.2713462567372552,-0.46976012869478245,-0.19042138961605895,-0.4697601286947824,-0.4375893861029298
-77.095,39.08,98,17,0,0,0,POINT (-77.095 39.08),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.335807659929154,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4185050768440341,-0.17042508492675504,0.0,0.0,0.0,-0.33580765992915407,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4185050768440341,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.095,39.085,313,112,8,2,0,POINT (-77.095 39.085),39.125,0.025559105431309903,156.5,0.0,-0.1482666777582613,-0.2588129092302136,-0.1590129638109077,-0.2042646668926003,-0.18412508659545154,-0.12907446538302284,0.20869465125681294,-0.28329504982284837,-0.17042508492675504,0.025559105431309903,0.006389776357827476,0.0,-0.15901296381090774,-0.25715772598489356,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.12907446538302286,-0.28329504982284837,-0.25881290923021366,-0.1482666777582613,-0.2588129092302136,0.20869465125681297
-77.095,39.09,793,221,9,2,0,POINT (-77.095 39.09),88.11111111111111,0.011349306431273645,396.5,0.0,-0.1377279997938119,-0.48067191043835367,0.04383568752476432,-0.2042646668926003,-0.18412508659545154,0.38673509913119664,1.1998011622238307,0.018569196550031378,-0.17042508492675504,0.011349306431273645,0.0025220680958385876,0.0,0.043835687524764334,-0.35635487357266377,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.38673509913119664,0.018569196550031364,-0.4806719104383537,-0.1377279997938119,-0.48067191043835367,1.1998011622238307
-77.095,39.095,530,117,6,1,0,POINT (-77.095 39.095),88.33333333333333,0.011320754716981131,530.0,0.0,-0.16934403368716014,-0.48111769118554804,-0.14970797980468423,-0.2042646668926003,-0.21335818216432778,0.38907503477968747,1.7511041589492344,-0.14682725510844233,-0.17042508492675504,0.011320754716981131,0.0018867924528301887,0.0,-0.14970797980468425,-0.37264812204172343,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.38907503477968747,-0.14682725510844236,-0.4811176911855481,-0.16934403368716014,-0.48111769118554804,1.7511041589492344
-77.095,39.1,188,34,7,3,2,POINT (-77.095 39.1),26.857142857142858,0.03723404255319149,62.666666666666664,94.0,-0.1588053557227107,-0.0765309579498418,-0.30417071430799414,2.829666414894551,-0.15489199102657533,-0.2582514485492677,-0.17880046379487524,-0.3619055306491192,-0.030926266512951307,0.03723404255319149,0.015957446808510637,0.010638297872340425,-0.3041707143079942,-0.011770650880237663,-0.15489199102657536,3.8551336372028038,2.8296664148945516,-0.03092626651295128,-0.2582514485492677,-0.3619055306491192,-0.07653095794984179,-0.1588053557227107,-0.0765309579498418,-0.17880046379487521
-77.095,39.115,175,44,13,0,0,POINT (-77.095 39.115),13.461538461538462,0.07428571428571429,0.0,0.0,-0.09557328793601425,0.5019604678365757,-0.2855607462955472,-0.2042646668926003,-0.242591277733204,-0.39930328371187207,-0.43758938610292986,-0.37008102065505133,-0.17042508492675504,0.07428571428571429,0.0,0.0,-0.28556074629554723,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.39930328371187207,-0.37008102065505133,0.5019604678365758,-0.09557328793601426,0.5019604678365757,-0.4375893861029298
-77.095,39.12,146,8,0,0,0,POINT (-77.095 39.12),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35255663114035624,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.38831865220674616,-0.17042508492675504,0.0,0.0,0.0,-0.3525566311403563,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.38831865220674616,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.095,39.125,182,35,2,2,0,POINT (-77.095 39.125),91.0,0.01098901098901099,91.0,0.0,-0.2114987455449578,-0.48629723891485316,-0.30230971750674945,-0.2042646668926003,-0.18412508659545154,0.41715426256157867,-0.06179483402793564,-0.3656788337287802,-0.17042508492675504,0.01098901098901099,0.01098901098901099,0.0,-0.3023097175067495,-0.1391987369411626,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.41715426256157867,-0.3656788337287802,-0.4862972389148532,-0.2114987455449578,-0.48629723891485316,-0.06179483402793561
-77.095,39.15,46,9,1,5,0,POINT (-77.095 39.15),46.0,0.021739130434782608,9.2,0.0,-0.2220374235094072,-0.31845455774103715,-0.35069563433911155,-0.2042646668926003,-0.09642579988882288,-0.05668270625783468,-0.3995969698491942,-0.45120703686776276,-0.17042508492675504,0.021739130434782608,0.10869565217391304,0.0,-0.3506956343391116,2.3667348675081072,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.05668270625783469,-0.45120703686776276,-0.3184545577410372,-0.2220374235094072,-0.31845455774103715,-0.39959696984919413
-77.095,39.155,127,32,9,4,0,POINT (-77.095 39.155),14.11111111111111,0.07086614173228346,31.75,0.0,-0.1377279997938119,0.44857034238434407,-0.3078927079104835,-0.2042646668926003,-0.12565889545769912,-0.3924634718162832,-0.30647425392291816,-0.4002674452923393,-0.17042508492675504,0.07086614173228346,0.031496062992125984,0.0,-0.30789270791048357,0.3867564091941384,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3924634718162832,-0.4002674452923393,0.4485703423843441,-0.1377279997938119,0.44857034238434407,-0.3064742539229181
-77.095,39.16,30,1,6,0,0,POINT (-77.095 39.16),5.0,0.2,0.0,0.0,-0.16934403368716014,2.464750079856775,-0.36558360874906914,-0.2042646668926003,-0.242591277733204,-0.4884008334044113,-0.43758938610292986,-0.46126917841352544,-0.17042508492675504,0.2,0.0,0.0,-0.3655836087490692,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4884008334044113,-0.46126917841352544,2.4647500798567754,-0.16934403368716014,2.464750079856775,-0.4375893861029298
-77.095,39.205,30,0,0,0,0,POINT (-77.095 39.205),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36744460555031383,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.46126917841352544,-0.17042508492675504,0.0,0.0,0.0,-0.3674446055503139,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.46126917841352544,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.09,38.96,197,59,7,4,0,POINT (-77.09 38.96),28.142857142857142,0.03553299492385787,49.25,0.0,-0.1588053557227107,-0.1030895833076296,-0.25764579427687667,-0.2042646668926003,-0.12565889545769912,-0.24471324944014158,-0.2342060708315731,-0.35624557602962764,-0.17042508492675504,0.03553299492385787,0.02030456852791878,0.0,-0.2576457942768767,0.09972226574434354,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.2447132494401416,-0.35624557602962764,-0.10308958330762959,-0.1588053557227107,-0.1030895833076296,-0.23420607083157308
-77.09,38.965,808,297,31,14,0,POINT (-77.09 38.965),26.06451612903226,0.038366336633663366,57.714285714285715,0.0,0.09412291542407518,-0.05885233816312002,0.18527144441936133,-0.2042646668926003,0.1666720602310631,-0.2665975784660049,-0.19925186798943273,0.02800245424918387,-0.17042508492675504,0.038366336633663366,0.017326732673267328,0.0,0.18527144441936136,0.023348143717333587,0.16667206023106312,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.2665975784660049,0.028002454249183857,-0.05885233816312001,0.09412291542407517,-0.05885233816312002,-0.1992518679894327
-77.09,38.97,414,152,18,3,0,POINT (-77.09 38.97),23.0,0.043478260869565216,138.0,0.0,-0.04287989811376718,0.020960641966013063,-0.08457309176111981,-0.2042646668926003,-0.15489199102657533,-0.29886604587664595,0.13229685770310534,-0.2197777813152216,-0.17042508492675504,0.043478260869565216,0.007246376811594203,0.0,-0.08457309176111981,-0.23518804371305804,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.29886604587664595,-0.21977778131522163,0.020960641966013088,-0.04287989811376719,0.020960641966013063,0.13229685770310537
-77.09,38.975,1094,377,25,17,0,POINT (-77.09 38.975),43.76,0.022851919561243144,64.3529411764706,0.0,0.030890847637378704,-0.30108047073592303,0.33415118851893716,-0.2042646668926003,0.25437134693769176,-0.08026925759462328,-0.1718368069367736,0.2078632343796914,-0.17042508492675504,0.022851919561243144,0.015539305301645339,0.0,0.3341511885189372,-0.02249494598199909,0.2543713469376918,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.08026925759462329,0.20786323437969137,-0.3010804707359231,0.030890847637378697,-0.30108047073592303,-0.17183680693677358
-77.09,38.98,4161,1187,61,13,0,POINT (-77.09 38.98),68.21311475409836,0.014659937515020427,320.0769230769231,0.0,0.4102832543575575,-0.4289826989578247,1.8415585975271422,-0.2042646668926003,0.13743896466218689,0.17721495958927097,0.8842036241963526,2.136649991933071,-0.17042508492675504,0.014659937515020427,0.0031242489786109107,0.0,1.8415585975271425,-0.34091042382190034,0.1374389646621869,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.17721495958927094,2.136649991933071,-0.42898269895782476,0.4102832543575575,-0.4289826989578247,0.8842036241963526
-77.09,38.985,3040,1113,87,29,0,POINT (-77.09 38.985),34.94252873563219,0.028618421052631578,104.82758620689656,0.0,0.6842888814332423,-0.21104751099163507,1.7038448342350345,-0.2042646668926003,0.6051684937642064,-0.17311467662929714,-0.004692289358715205,1.431671199883075,-0.17042508492675504,0.028618421052631578,0.009539473684210526,0.0,1.7038448342350347,-0.17637578242088792,0.6051684937642066,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.17311467662929717,1.431671199883075,-0.21104751099163507,0.6842888814332423,-0.21104751099163507,-0.004692289358715177
-77.09,38.99,171,64,2,1,0,POINT (-77.09 38.99),85.5,0.011695906432748537,171.0,0.0,-0.2114987455449578,-0.4752604102372767,-0.2483408102706532,-0.2042646668926003,-0.21335818216432778,0.3592408552614282,0.26857400296107026,-0.372596556041492,-0.17042508492675504,0.011695906432748537,0.005847953216374269,0.0,-0.24834081027065322,-0.2710541490055804,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.3592408552614282,-0.372596556041492,-0.4752604102372768,-0.2114987455449578,-0.4752604102372767,0.2685740029610703
-77.09,38.995,182,44,2,0,0,POINT (-77.09 38.995),91.0,0.01098901098901099,0.0,0.0,-0.2114987455449578,-0.48629723891485316,-0.2855607462955472,-0.2042646668926003,-0.242591277733204,0.41715426256157867,-0.43758938610292986,-0.3656788337287802,-0.17042508492675504,0.01098901098901099,0.0,0.0,-0.28556074629554723,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.41715426256157867,-0.3656788337287802,-0.4862972389148532,-0.2114987455449578,-0.48629723891485316,-0.4375893861029298
-77.09,39.0,139,34,2,2,0,POINT (-77.09 39),69.5,0.014388489208633094,69.5,0.0,-0.2114987455449578,-0.43322084828946417,-0.30417071430799414,-0.2042646668926003,-0.18412508659545154,0.1907654885700812,-0.15058145896873099,-0.3927208391330173,-0.17042508492675504,0.014388489208633094,0.014388489208633094,0.0,-0.3041707143079942,-0.05201053146367487,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.19076548857008116,-0.3927208391330173,-0.4332208482894642,-0.2114987455449578,-0.43322084828946417,-0.15058145896873096
-77.09,39.01,664,180,13,3,0,POINT (-77.09 39.01),51.07692307692308,0.01957831325301205,221.33333333333334,0.0,-0.09557328793601425,-0.3521916107239668,-0.03246518132626828,-0.2042646668926003,-0.15489199102657533,-0.0032241764423110854,0.47643106289998655,-0.06255681966268006,-0.17042508492675504,0.01957831325301205,0.004518072289156626,0.0,-0.03246518132626828,-0.3051623044494276,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.0032241764423110992,-0.06255681966268008,-0.3521916107239669,-0.09557328793601426,-0.3521916107239668,0.4764310628999866
-77.09,39.015,89,20,10,3,0,POINT (-77.09 39.015),8.9,0.11235955056179775,29.666666666666668,0.0,-0.1271893218293625,1.0964110500265543,-0.3302246695254199,-0.2042646668926003,-0.15489199102657533,-0.4473349627733955,-0.31507760905284016,-0.42416503146352563,-0.17042508492675504,0.11235955056179775,0.033707865168539325,0.0,-0.33022466952541996,0.44348366266485423,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4473349627733955,-0.42416503146352563,1.0964110500265545,-0.1271893218293625,1.0964110500265543,-0.3150776090528401
-77.09,39.035,67,25,8,2,0,POINT (-77.09 39.035),8.375,0.11940298507462686,33.5,0.0,-0.1482666777582613,1.2063808916891436,-0.3209196855191964,-0.2042646668926003,-0.18412508659545154,-0.4528630607429553,-0.29924743561378364,-0.43800047608894926,-0.17042508492675504,0.11940298507462686,0.029850746268656716,0.0,-0.3209196855191965,0.34455810601532527,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4528630607429553,-0.43800047608894926,1.2063808916891439,-0.1482666777582613,1.2063808916891436,-0.2992474356137836
-77.09,39.04,71,17,7,0,0,POINT (-77.09 39.04),10.142857142857142,0.09859154929577464,0.0,0.0,-0.1588053557227107,0.8814498806599431,-0.335807659929154,-0.2042646668926003,-0.242591277733204,-0.43424803696790687,-0.43758938610292986,-0.4354849407025086,-0.17042508492675504,0.09859154929577464,0.0,0.0,-0.33580765992915407,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.43424803696790687,-0.4354849407025086,0.8814498806599432,-0.1588053557227107,0.8814498806599431,-0.4375893861029298
-77.09,39.045,30,7,1,0,0,POINT (-77.09 39.045),30.0,0.03333333333333333,0.0,0.0,-0.2220374235094072,-0.13743311789727702,-0.354417627941601,-0.2042646668926003,-0.242591277733204,-0.22515807294918166,-0.43758938610292986,-0.46126917841352544,-0.17042508492675504,0.03333333333333333,0.0,0.0,-0.35441762794160103,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.2251580729491817,-0.46126917841352544,-0.13743311789727702,-0.2220374235094072,-0.13743311789727702,-0.4375893861029298
-77.09,39.05,66,15,2,1,0,POINT (-77.09 39.05),33.0,0.030303030303030304,66.0,0.0,-0.2114987455449578,-0.1847455396746234,-0.3395296535316434,-0.2042646668926003,-0.21335818216432778,-0.1935689416945541,-0.165035095587,-0.43862935993555946,-0.17042508492675504,0.030303030303030304,0.015151515151515152,0.0,-0.33952965353164344,-0.03244080387764257,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.19356894169455413,-0.43862935993555946,-0.1847455396746234,-0.2114987455449578,-0.1847455396746234,-0.16503509558699997
-77.09,39.055,864,256,13,4,0,POINT (-77.09 39.055),66.46153846153847,0.015046296296296295,216.0,0.0,-0.09557328793601425,-0.42295044098417994,0.10897057556832873,-0.2042646668926003,-0.12565889545769912,0.15877136845321488,0.4544064737673861,0.06321994965935318,-0.17042508492675504,0.015046296296296295,0.004629629629629629,0.0,0.10897057556832876,-0.3023011346770961,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.15877136845321485,0.06321994965935317,-0.42295044098418,-0.09557328793601426,-0.42295044098417994,0.45440647376738613
-77.09,39.06,1752,639,119,40,0,POINT (-77.09 39.06),14.722689075630251,0.06792237442922375,43.8,0.0,1.0215265762956236,0.4026090114996255,0.821732350445048,-0.2042646668926003,0.9267325450218449,-0.3860237329517388,-0.25671244785144914,0.6216688054491808,-0.17042508492675504,0.06792237442922375,0.0228310502283105,0.0,0.8217323504450481,0.16452027043735576,0.926732545021845,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3860237329517388,0.6216688054491808,0.4026090114996256,1.0215265762956236,0.4026090114996255,-0.2567124478514491
-77.09,39.065,513,127,8,1,0,POINT (-77.09 39.065),64.125,0.015594541910331383,513.0,0.0,-0.1482666777582613,-0.4143906278336732,-0.13109801179223726,-0.2042646668926003,-0.21335818216432778,0.13416829507220682,1.6809007810890706,-0.15751828050081515,-0.17042508492675504,0.015594541910331383,0.001949317738791423,0.0,-0.1310980117922373,-0.3710445031544305,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.1341682950722068,-0.15751828050081518,-0.41439062783367325,-0.1482666777582613,-0.4143906278336732,1.6809007810890706
-77.09,39.07,719,212,33,0,0,POINT (-77.09 39.07),21.78787878787879,0.0458970792767733,0.0,0.0,0.115200271352974,0.05872589367194361,0.02708671631356204,-0.2042646668926003,-0.242591277733204,-0.311629331232051,-0.43758938610292986,-0.027968208099120918,-0.17042508492675504,0.0458970792767733,0.0,0.0,0.02708671631356205,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.311629331232051,-0.02796820809912093,0.05872589367194364,0.11520027135297399,0.05872589367194361,-0.4375893861029298
-77.09,39.075,228,83,27,3,0,POINT (-77.09 39.075),8.444444444444445,0.11842105263157894,76.0,0.0,0.05196820356627753,1.1910498830613703,-0.21298187104700395,-0.2042646668926003,-0.15489199102657533,-0.4521318308528019,-0.12373899096337425,-0.33675017678471253,-0.17042508492675504,0.11842105263157894,0.013157894736842105,0.0,-0.21298187104700397,-0.08357223497648641,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4521318308528019,-0.33675017678471253,1.1910498830613705,0.05196820356627752,1.1910498830613703,-0.12373899096337422
-77.09,39.08,403,123,7,0,0,POINT (-77.09 39.08),57.57142857142857,0.017369727047146403,0.0,0.0,-0.1588053557227107,-0.38667448621813655,-0.13854199899721603,-0.2042646668926003,-0.242591277733204,0.06516108572430017,-0.43758938610292986,-0.22669550362793345,-0.17042508492675504,0.017369727047146403,0.0,0.0,-0.13854199899721606,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.06516108572430016,-0.22669550362793348,-0.3866744862181366,-0.1588053557227107,-0.38667448621813655,-0.4375893861029298
-77.09,39.085,292,92,14,10,0,POINT (-77.09 39.085),20.857142857142858,0.04794520547945205,29.2,0.0,-0.08503460997156483,0.09070349122088638,-0.19623289983580167,-0.2042646668926003,0.04973967795555821,-0.3214297110585228,-0.3170047606019427,-0.29650161060166186,-0.17042508492675504,0.04794520547945205,0.03424657534246575,0.0,-0.1962328998358017,0.4573002457704614,0.04973967795555822,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3214297110585228,-0.29650161060166186,0.09070349122088642,-0.08503460997156484,0.09070349122088638,-0.31700476060194266
-77.09,39.09,216,83,16,0,0,POINT (-77.09 39.09),13.5,0.07407407407407407,0.0,0.0,-0.063957254042666,0.49865610822038,-0.21298187104700395,-0.2042646668926003,-0.242591277733204,-0.39889829484963324,-0.43758938610292986,-0.3442967829440345,-0.17042508492675504,0.07407407407407407,0.0,0.0,-0.21298187104700397,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.39889829484963324,-0.3442967829440345,0.49865610822038003,-0.06395725404266601,0.49865610822038,-0.4375893861029298
-77.09,39.095,651,187,5,4,0,POINT (-77.09 39.095),130.2,0.007680491551459293,162.75,0.0,-0.17988271165160954,-0.5379534810538914,-0.019438203717555398,-0.2042646668926003,-0.12565889545769912,0.8299189109553787,0.23450471664657904,-0.07073230966861221,-0.17042508492675504,0.007680491551459293,0.006144393241167435,0.0,-0.019438203717555395,-0.2634511958099305,-0.12565889545769915,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.8299189109553787,-0.07073230966861223,-0.5379534810538915,-0.17988271165160954,-0.5379534810538914,0.23450471664657907
-77.09,39.1,37,3,0,1,0,POINT (-77.09 39.1),0.0,0.0,37.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3618616151465798,-0.2042646668926003,-0.21335818216432778,-0.5410493854954572,-0.2847937989955146,-0.45686699148725424,-0.17042508492675504,0.0,0.02702702702702703,0.0,-0.36186161514657983,0.2721366938030379,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.45686699148725424,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.28479379899551455
-77.09,39.105,313,30,6,2,0,POINT (-77.09 39.105),52.166666666666664,0.019169329073482427,156.5,0.0,-0.16934403368716014,-0.35857712128468205,-0.31161470151297294,-0.2042646668926003,-0.18412508659545154,0.008250507987788609,0.20869465125681294,-0.28329504982284837,-0.17042508492675504,0.019169329073482427,0.006389776357827476,0.0,-0.311614701512973,-0.25715772598489356,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.008250507987788595,-0.28329504982284837,-0.3585771212846821,-0.16934403368716014,-0.35857712128468205,0.20869465125681297
-77.09,39.11,60,3,7,0,0,POINT (-77.09 39.11),8.571428571428571,0.11666666666666667,0.0,0.0,-0.1588053557227107,1.1636584809797488,-0.3618616151465798,-0.2042646668926003,-0.242591277733204,-0.45079472476794996,-0.43758938610292986,-0.4424026630152204,-0.17042508492675504,0.11666666666666667,0.0,0.0,-0.36186161514657983,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.45079472476794996,-0.4424026630152204,1.163658480979749,-0.1588053557227107,1.1636584809797488,-0.4375893861029298
