H3 Encoding - Res=7,Citation,Arrest,Search Conducted,Fatal,Alcohol,Accident,Personal Injury,Property Damage,Stops - ASIAN,Stops - BLACK,Stops - HISPANIC,Stops - OTHER,Stops - WHITE,Search Conducted - ASIAN,Search Conducted - BLACK,Search Conducted - HISPANIC,Search Conducted - OTHER,Search Conducted - WHITE,Citation - ASIAN,Citation - BLACK,Citation - HISPANIC,Citation - OTHER,Citation - WHITE,Arrest - ASIAN,Arrest - BLACK,Arrest - HISPANIC,Arrest - OTHER,Arrest - WHITE,Stops,Longitude,Latitude,geometry,Stops - % Total - ASIAN,Stops - % Total - BLACK,Stops - % Total - HISPANIC,Stops - % Total - OTHER,Stops - % Total - WHITE,Arrest - % Total - ASIAN,Arrest - % Total - BLACK,Arrest - % Total - HISPANIC,Arrest - % Total - OTHER,Arrest - % Total - WHITE,Citation - % Total - ASIAN,Citation - % Total - BLACK,Citation - % Total - HISPANIC,Citation - % Total - OTHER,Citation - % Total - WHITE,Search Conducted - % Total - ASIAN,Search Conducted - % Total - BLACK,Search Conducted - % Total - HISPANIC,Search Conducted - % Total - OTHER,Search Conducted - % Total - WHITE,Citation per Fatal,Citation per Alcohol,Citation per Accident,Citation per Personal Injury,Citation per Property Damage,Arrest per Fatal,Arrest per Alcohol,Arrest per Accident,Arrest per Personal Injury,Arrest per Property Damage,Search Conducted per Fatal,Search Conducted per Alcohol,Search Conducted per Accident,Search Conducted per Personal Injury,Search Conducted per Property Damage,Stops per Fatal,Stops per Alcohol,Stops per Accident,Stops per Personal Injury,Stops per Property Damage,BLACK + HISPANIC Stops - % Total,BLACK + HISPANIC Arrest - % Total,BLACK + HISPANIC Citation - % Total,BLACK + HISPANIC Search Conducted - % Total
87f0428e1ffffff,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1,4,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,6,-76.87594574706135,39.218235623804816,"((39.27499015587316, -76.8758837215668), (39.24447186823873, -76.86450886084602), (39.1877636723503, -76.86456353674564), (39.16147393459906, -76.87599534600653), (39.19195135865673, -76.88738130350146), (39.24875949939277, -76.88732435286235), (39.27499015587316, -76.8758837215668))",0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,,,,,,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,,,,,,6.0,,6.0,3.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,6.0,,6.0,3.0,,0.6666666666666666,,0.6666666666666666,
87f0428e5ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-76.89876365746998,39.22248077865348,"((39.27933541457482, -76.89869934357746), (39.24875949939277, -76.88732435286235), (39.19195135865673, -76.88738130350146), (39.16561895192726, -76.89881552133713), (39.1961538725132, -76.91020162656162), (39.253062310384394, -76.91014239733394), (39.27933541457482, -76.89869934357746))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
87f0428ecffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-76.86460579553557,39.131048390962256,"((39.1877636723503, -76.86456353674564), (39.15734352984394, -76.85317773245852), (39.100674612503596, -76.853212662611), (39.074326133910844, -76.8646356327076), (39.104705198339715, -76.87603251386678), (39.16147393459906, -76.87599534600653), (39.1877636723503, -76.86456353674564))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
87f042901ffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,-77.13836671025607,39.354866939412176,"((39.41278279063738, -77.138259086421), (39.38151628065877, -77.12689435140038), (39.32364852948593, -77.12699445094974), (39.2969433546763, -77.13846163986209), (39.328167755028204, -77.14983769102805), (39.386139562309445, -77.14973523489255), (39.41278279063738, -77.138259086421))",0.0,0.25,0.0,0.0,0.75,,,,,,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,,,,,,,,3.0,,3.0,,,0.0,,0.0,,,0.0,,0.0,,,4.0,,4.0,0.25,,0.3333333333333333,
87f042903ffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,-77.12678157218922,39.43937625862933,"((39.497228346977394, -77.1266561181562), (39.4659200941315, -77.11530270123248), (39.40811590671318, -77.11542062352673), (39.38151628065877, -77.12689435140038), (39.41278279063738, -77.138259086421), (39.470690791572174, -77.13813877318522), (39.497228346977394, -77.1266561181562))",0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,,,,,,,,,,3.0,,,,,0.0,,,,,0.0,,,,,7.0,0.5714285714285714,,0.6666666666666666,
87f042905ffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,2,2,16,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0,23,-77.16121000853968,39.359446445405986,"((39.417466520835895, -77.16110001384058), (39.386139562309445, -77.14973523489255), (39.328167755028204, -77.14983769102805), (39.30141859916864, -77.16130728462166), (39.332703311293436, -77.17268339826927), (39.390779548831986, -77.17257858137074), (39.417466520835895, -77.16110001384058))",0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.6956521739130435,,,,,,0.1,0.0,0.1,0.1,0.7,,,,,,,,,,10.0,,,,,0.0,,,,,0.0,,,,,23.0,0.17391304347826086,,0.1,
87f042908ffffff,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,9,5,3,53,0,0,0,0,0,2,8,5,1,41,0,0,0,0,0,74,-77.10423877225415,39.26137385939318,"((39.319145546680346, -77.10415368532232), (39.28804107897352, -77.09277777619815), (39.23031735538886, -77.09285537475415), (39.203594668014546, -77.10431119425557), (39.234656933448754, -77.11569838052372), (39.29248421016846, -77.11561846796268), (39.319145546680346, -77.10415368532232))",0.04054054054054054,0.12162162162162163,0.06756756756756757,0.04054054054054054,0.7162162162162162,,,,,,0.03508771929824561,0.14035087719298245,0.08771929824561403,0.017543859649122806,0.7192982456140351,,,,,,,,57.0,57.0,,,,0.0,0.0,,,,0.0,0.0,,,,74.0,74.0,,0.1891891891891892,,0.22807017543859648,
87f042909ffffff,766.0,14.0,24.0,1.0,1.0,41.0,21.0,34.0,96,393,194,122,1299,0,9,2,2,11,31,138,86,40,469,0,6,1,2,5,2108,-77.09292031814181,39.17258620348845,"((39.23031735538886, -77.09285537475415), (39.199314576678525, -77.08146828636316), (39.14163141833163, -77.08152576306097), (39.11484773908472, -77.0929726016898), (39.14580808862153, -77.1043709466264), (39.203594668014546, -77.10431119425557), (39.23031735538886, -77.09285537475415))",0.04554079696394687,0.1864326375711575,0.0920303605313093,0.05787476280834915,0.6162239089184061,0.0,0.42857142857142855,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.04046997389033943,0.1801566579634465,0.1122715404699739,0.05221932114882506,0.6122715404699739,0.0,0.375,0.08333333333333333,0.08333333333333333,0.4583333333333333,766.0,766.0,18.682926829268293,36.476190476190474,22.529411764705884,14.0,14.0,0.34146341463414637,0.6666666666666666,0.4117647058823529,24.0,24.0,0.5853658536585366,1.1428571428571428,0.7058823529411765,2108.0,2108.0,51.41463414634146,100.38095238095238,62.0,0.2784629981024668,0.5,0.2924281984334204,0.4583333333333333
87f04290affffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,2,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,8,-77.09268752718592,39.34575725852072,"((39.40346577839975, -77.09258463247016), (39.372319472660195, -77.08122000259333), (39.31465871925611, -77.08131540142574), (39.28804107897352, -77.09277777619815), (39.319145546680346, -77.10415368532232), (39.37690961389039, -77.10405593820104), (39.40346577839975, -77.09258463247016))",0.0,0.375,0.0,0.25,0.375,,,,,,0.0,0.6,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,0.6,
87f04290bffffff,203.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,12,50,23,77,206,0,0,0,0,0,8,32,15,38,107,0,0,0,0,0,368,-77.08139816425695,39.25699038213953,"((39.31465871925611, -77.08131540142574), (39.28361387504095, -77.06993957183543), (39.22599333505863, -77.07001486039192), (39.199314576678525, -77.08146828636316), (39.23031735538886, -77.09285537475415), (39.28804107897352, -77.09277777619815), (39.31465871925611, -77.08131540142574))",0.03260869565217391,0.1358695652173913,0.0625,0.20923913043478262,0.5597826086956522,,,,,,0.03940886699507389,0.15763546798029557,0.07389162561576355,0.18719211822660098,0.5270935960591133,,,,,,203.0,,50.75,101.5,50.75,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,368.0,,92.0,184.0,92.0,0.1983695652173913,,0.2315270935960591,
87f04290cffffff,130.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,6,28,20,6,188,0,0,0,0,0,4,18,14,3,91,0,0,0,0,0,248,-77.12708186603834,39.26577312162564,"((39.32364852948593, -77.12699445094974), (39.29248421016846, -77.11561846796268), (39.234656933448754, -77.11569838052372), (39.207890173686096, -77.12715659190796), (39.23901215330404, -77.13854387045181), (39.2969433546763, -77.13846163986209), (39.32364852948593, -77.12699445094974))",0.024193548387096774,0.11290322580645161,0.08064516129032258,0.024193548387096774,0.7580645161290323,,,,,,0.03076923076923077,0.13846153846153847,0.1076923076923077,0.023076923076923078,0.7,,,,,,,,43.333333333333336,32.5,65.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,82.66666666666667,62.0,124.0,0.1935483870967742,,0.24615384615384617,
87f04290dffffff,348.0,8.0,13.0,0.0,0.0,36.0,30.0,26.0,45,143,115,36,352,0,7,4,0,2,22,65,52,14,194,0,5,3,0,0,693,-77.11576561366108,39.17682219285655,"((39.234656933448754, -77.11569838052372), (39.203594668014546, -77.10431119425557), (39.14580808862153, -77.1043709466264), (39.11898010482498, -77.11582016268652), (39.14999980236713, -77.1272186238414), (39.207890173686096, -77.12715659190796), (39.234656933448754, -77.11569838052372))",0.06493506493506493,0.20634920634920634,0.16594516594516595,0.05194805194805195,0.5079365079365079,0.0,0.625,0.375,0.0,0.0,0.06321839080459771,0.1867816091954023,0.14942528735632185,0.040229885057471264,0.5574712643678161,0.0,0.5384615384615384,0.3076923076923077,0.0,0.15384615384615385,,,9.666666666666666,11.6,13.384615384615385,,,0.2222222222222222,0.26666666666666666,0.3076923076923077,,,0.3611111111111111,0.43333333333333335,0.5,,,19.25,23.1,26.653846153846153,0.3722943722943723,1.0,0.33620689655172414,0.8461538461538461
87f04290effffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-77.11552588070704,39.350303906673396,"((39.40811590671318, -77.11542062352673), (39.37690961389039, -77.10405593820104), (39.319145546680346, -77.10415368532232), (39.29248421016846, -77.11561846796268), (39.32364852948593, -77.12699445094974), (39.38151628065877, -77.12689435140038), (39.40811590671318, -77.11542062352673))",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
87f042920ffffff,23.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1,9,5,0,42,0,1,0,0,0,0,2,0,0,21,0,0,0,0,0,57,-77.20690398209781,39.36865523504013,"((39.42688488598913, -77.20678923296573), (39.39543633086608, -77.19542438352012), (39.337255286904075, -77.19553156537768), (39.310417737929015, -77.20700596358364), (39.34182377112431, -77.21838218504955), (39.400109999708334, -77.21827263401778), (39.42688488598913, -77.20678923296573))",0.017543859649122806,0.15789473684210525,0.08771929824561403,0.0,0.7368421052631579,,,,,,0.0,0.08695652173913043,0.0,0.0,0.9130434782608695,0.0,1.0,0.0,0.0,0.0,,,5.75,7.666666666666667,23.0,,,0.0,0.0,0.0,,,0.25,0.3333333333333333,1.0,,,14.25,19.0,57.0,0.24561403508771928,,0.08695652173913043,1.0
87f042921ffffff,2873.0,28.0,71.0,1.0,23.0,140.0,78.0,94.0,184,1023,664,235,4373,3,8,8,1,51,80,461,317,116,1888,1,4,6,0,17,6495,-77.19562598945731,39.279066474929486,"((39.337255286904075, -77.19553156537768), (39.30591003094298, -77.18415539495896), (39.247769857701456, -77.18424227374965), (39.22087001344403, -77.1957076509486), (39.252172513429244, -77.2070951725833), (39.310417737929015, -77.20700596358364), (39.337255286904075, -77.19553156537768))",0.028329484218629714,0.15750577367205543,0.10223248652809853,0.036181678214010776,0.6732871439568899,0.03571428571428571,0.14285714285714285,0.21428571428571427,0.0,0.6071428571428571,0.027845457709711103,0.16045945005221024,0.11033762617473025,0.0403759136790811,0.657152801949182,0.04225352112676056,0.11267605633802817,0.11267605633802817,0.014084507042253521,0.7183098591549296,2873.0,124.91304347826087,20.521428571428572,36.833333333333336,30.56382978723404,28.0,1.2173913043478262,0.2,0.358974358974359,0.2978723404255319,71.0,3.0869565217391304,0.5071428571428571,0.9102564102564102,0.7553191489361702,6495.0,282.39130434782606,46.392857142857146,83.26923076923077,69.09574468085107,0.25973826020015395,0.3571428571428571,0.2707970762269405,0.22535211267605634
87f042923ffffff,43.0,2.0,3.0,0.0,0.0,3.0,4.0,4.0,0,16,11,1,48,0,0,0,0,3,0,7,9,0,27,0,0,0,0,2,76,-77.18405576825668,39.364042513963376,"((39.422167188626986, -77.18394339846505), (39.390779548831986, -77.17257858137074), (39.332703311293436, -77.17268339826927), (39.30591003094298, -77.18415539495896), (39.337255286904075, -77.19553156537768), (39.39543633086608, -77.19542438352012), (39.422167188626986, -77.18394339846505))",0.0,0.21052631578947367,0.14473684210526316,0.013157894736842105,0.631578947368421,0.0,0.0,0.0,0.0,1.0,0.0,0.16279069767441862,0.20930232558139536,0.0,0.627906976744186,0.0,0.0,0.0,0.0,1.0,,,14.333333333333334,10.75,10.75,,,0.6666666666666666,0.5,0.5,,,1.0,0.75,0.75,,,25.333333333333332,19.0,19.0,0.35526315789473684,0.0,0.37209302325581395,0.0
87f042924ffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,2,12,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,20,-77.22975464274577,39.373284699243236,"((39.43161970556841, -77.22963751000589), (39.400109999708334, -77.21827263401778), (39.34182377112431, -77.21838218504955), (39.314941808693376, -77.22985898319745), (39.34640885386648, -77.24123524997329), (39.404800647317465, -77.24112332553275), (39.43161970556841, -77.22963751000589))",0.05,0.1,0.15,0.1,0.6,,,,,,0.0,0.2,0.2,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.4,
87f042925ffffff,1608.0,9.0,29.0,1.0,31.0,67.0,56.0,66.0,114,543,328,159,2203,1,6,3,0,19,53,261,169,57,1064,1,2,1,0,5,3356,-77.21847895369513,39.28352973691399,"((39.34182377112431, -77.21838218504955), (39.310417737929015, -77.20700596358364), (39.252172513429244, -77.2070951725833), (39.22522801621992, -77.21856293512663), (39.25659115333449, -77.22995052650323), (39.314941808693376, -77.22985898319745), (39.34182377112431, -77.21838218504955))",0.03396901072705602,0.16179976162097737,0.09773539928486293,0.04737783075089392,0.6564362336114422,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.5555555555555556,0.03296019900497513,0.1623134328358209,0.10509950248756218,0.03544776119402985,0.6616915422885572,0.034482758620689655,0.20689655172413793,0.10344827586206896,0.0,0.6551724137931034,1608.0,51.87096774193548,24.0,28.714285714285715,24.363636363636363,9.0,0.2903225806451613,0.13432835820895522,0.16071428571428573,0.13636363636363635,29.0,0.9354838709677419,0.43283582089552236,0.5178571428571429,0.4393939393939394,3356.0,108.25806451612904,50.08955223880597,59.92857142857143,50.84848484848485,0.2595351609058403,0.3333333333333333,0.26741293532338306,0.3103448275862069
87f042926ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-77.21815030546958,39.45838830362102,"((39.51665856391459, -77.21801520431633), (39.485106572099696, -77.20666172106903), (39.42688488598913, -77.20678923296573), (39.400109999708334, -77.21827263401778), (39.43161970556841, -77.22963751000589), (39.48994670835147, -77.2295075898775), (39.51665856391459, -77.21801520431633))",0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
87f042928ffffff,4816.0,49.0,154.0,1.0,6.0,263.0,101.0,134.0,633,2907,2047,813,4903,5,69,29,8,43,272,1230,889,297,2116,2,15,12,5,15,11313,-77.1614636617566,39.18534006437693,"((39.24338309962688, -77.16139183728183), (39.21220117706459, -77.15000447207646), (39.154206640944466, -77.15006878747965), (39.12728961110803, -77.16152275332384), (39.15842868631784, -77.17292143030727), (39.216527762123654, -77.17285482750968), (39.24338309962688, -77.16139183728183))",0.05595332802970034,0.2569610182975338,0.18094227879430744,0.07186422699549191,0.4333952090515336,0.04081632653061224,0.30612244897959184,0.24489795918367346,0.10204081632653061,0.30612244897959184,0.05647840531561462,0.2553986710963455,0.18459302325581395,0.061669435215946845,0.4393687707641196,0.032467532467532464,0.44805194805194803,0.18831168831168832,0.05194805194805195,0.2792207792207792,4816.0,802.6666666666666,18.311787072243344,47.68316831683168,35.940298507462686,49.0,8.166666666666666,0.18631178707224336,0.48514851485148514,0.3656716417910448,154.0,25.666666666666668,0.5855513307984791,1.5247524752475248,1.1492537313432836,11313.0,1885.5,43.01520912547529,112.00990099009901,84.42537313432835,0.4379032970918413,0.5510204081632653,0.43999169435215946,0.6363636363636364
87f042929ffffff,14682.0,474.0,729.0,5.0,2.0,500.0,222.0,282.0,3406,7812,5702,2365,14352,46,196,153,26,307,1320,3314,2536,1001,6466,29,121,119,18,186,33692,-77.15012037986439,39.09620476326026,"((39.154206640944466, -77.15006878747965), (39.123127368610334, -77.13867021563836), (39.06517401949697, -77.13871432086606), (39.038195661520575, -77.15015924457893), (39.06923185760005, -77.16156910730275), (39.12728961110803, -77.16152275332384), (39.154206640944466, -77.15006878747965))",0.10109224741778464,0.23186513118841268,0.16923898848391308,0.07019470497447465,0.42597649293600853,0.06118143459915612,0.2552742616033755,0.2510548523206751,0.0379746835443038,0.3924050632911392,0.08990600735594606,0.22571856695273124,0.1727285111020297,0.06817872224492576,0.4404032148208691,0.06310013717421124,0.26886145404663925,0.20987654320987653,0.03566529492455418,0.42112482853223593,2936.4,7341.0,29.364,66.13513513513513,52.06382978723404,94.8,237.0,0.948,2.135135135135135,1.6808510638297873,145.8,364.5,1.458,3.2837837837837838,2.5851063829787235,6738.4,16846.0,67.384,151.76576576576576,119.47517730496453,0.40110411967232573,0.5063291139240507,0.39844707805476093,0.4787379972565158
87f04292affffff,394.0,2.0,6.0,0.0,4.0,31.0,16.0,28.0,24,66,52,25,494,0,0,1,0,5,13,36,36,18,290,0,0,0,0,2,661,-77.14992743834785,39.27018825420178,"((39.328167755028204, -77.14983769102805), (39.2969433546763, -77.13846163986209), (39.23901215330404, -77.13854387045181), (39.21220117706459, -77.15000447207646), (39.24338309962688, -77.16139183728183), (39.30141859916864, -77.16130728462166), (39.328167755028204, -77.14983769102805))",0.036308623298033284,0.09984871406959153,0.07866868381240545,0.037821482602118005,0.7473524962178517,0.0,0.0,0.0,0.0,1.0,0.03299492385786802,0.09137055837563451,0.09137055837563451,0.04568527918781726,0.7360406091370558,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,,98.5,12.709677419354838,24.625,14.071428571428571,,0.5,0.06451612903225806,0.125,0.07142857142857142,,1.5,0.1935483870967742,0.375,0.21428571428571427,,165.25,21.322580645161292,41.3125,23.607142857142858,0.178517397881997,0.0,0.18274111675126903,0.16666666666666666
87f04292bffffff,1325.0,7.0,27.0,0.0,4.0,87.0,44.0,63.0,141,582,521,164,1546,0,5,6,3,13,56,256,227,74,701,0,0,2,0,5,2961,-77.13861339727895,39.181073452262346,"((39.23901215330404, -77.13854387045181), (39.207890173686096, -77.12715659190796), (39.14999980236713, -77.1272186238414), (39.123127368610334, -77.13867021563836), (39.154206640944466, -77.15006878747965), (39.21220117706459, -77.15000447207646), (39.23901215330404, -77.13854387045181))",0.047619047619047616,0.19655521783181357,0.17595406957109086,0.05538669368456602,0.5221209050996285,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.04226415094339623,0.1932075471698113,0.17132075471698113,0.05584905660377359,0.5290566037735849,0.0,0.18518518518518517,0.2222222222222222,0.1111111111111111,0.48148148148148145,,331.25,15.229885057471265,30.113636363636363,21.03174603174603,,1.75,0.08045977011494253,0.1590909090909091,0.1111111111111111,,6.75,0.3103448275862069,0.6136363636363636,0.42857142857142855,,740.25,34.03448275862069,67.29545454545455,47.0,0.37250928740290445,0.2857142857142857,0.3645283018867924,0.4074074074074074
87f04292cffffff,3376.0,84.0,229.0,1.0,1.0,203.0,79.0,112.0,482,3067,2324,601,3200,4,103,61,7,53,135,1019,902,188,1121,1,35,26,3,18,9690,-77.18431639984776,39.18962211246904,"((39.247769857701456, -77.18424227374965), (39.216527762123654, -77.17285482750968), (39.15842868631784, -77.17292143030727), (39.131466913569206, -77.18437776851404), (39.16266602104395, -77.1957765450829), (39.22087001344403, -77.1957076509486), (39.247769857701456, -77.18424227374965))",0.049742002063983486,0.31651186790505675,0.23983488132094943,0.062022703818369454,0.3302373581011352,0.011904761904761904,0.4166666666666667,0.30952380952380953,0.03571428571428571,0.21428571428571427,0.03998815165876777,0.30183649289099523,0.2671800947867299,0.05568720379146919,0.33204976303317535,0.017467248908296942,0.4497816593886463,0.2663755458515284,0.03056768558951965,0.2314410480349345,3376.0,3376.0,16.63054187192118,42.734177215189874,30.142857142857142,84.0,84.0,0.41379310344827586,1.0632911392405062,0.75,229.0,229.0,1.1280788177339902,2.8987341772151898,2.044642857142857,9690.0,9690.0,47.73399014778325,122.65822784810126,86.51785714285714,0.5563467492260061,0.7261904761904763,0.5690165876777251,0.7161572052401747
87f04292dffffff,12240.0,445.0,637.0,7.0,15.0,511.0,240.0,292.0,2409,7250,5329,1933,11845,26,284,104,22,200,956,3144,2402,699,4998,15,209,70,13,138,28808,-77.17297528559594,39.10032223373612,"((39.15842868631784, -77.17292143030727), (39.12728961110803, -77.16152275332384), (39.06923185760005, -77.16156910730275), (39.042208522520696, -77.17301638870721), (39.07330437941746, -77.18442637505086), (39.131466913569206, -77.18437776851404), (39.15842868631784, -77.17292143030727))",0.08362260483199112,0.2516662038322688,0.18498333796167732,0.0670994168286587,0.4111705081921688,0.033707865168539325,0.4696629213483146,0.15730337078651685,0.029213483146067417,0.3101123595505618,0.07810457516339869,0.2568627450980392,0.19624183006535947,0.0571078431372549,0.4083333333333333,0.04081632653061224,0.44583987441130296,0.16326530612244897,0.03453689167974882,0.3139717425431711,1748.5714285714287,816.0,23.953033268101763,51.0,41.917808219178085,63.57142857142857,29.666666666666668,0.8708414872798435,1.8541666666666667,1.523972602739726,91.0,42.46666666666667,1.2465753424657535,2.654166666666667,2.1815068493150687,4115.428571428572,1920.5333333333333,56.37573385518591,120.03333333333333,98.65753424657534,0.4366495417939461,0.6269662921348315,0.45310457516339864,0.609105180533752
87f04292effffff,401.0,0.0,3.0,0.0,1.0,16.0,8.0,11.0,23,96,63,31,626,0,1,1,0,1,14,44,33,18,290,0,0,0,0,0,839,-77.1727754819132,39.274619343102046,"((39.332703311293436, -77.17268339826927), (39.30141859916864, -77.16130728462166), (39.24338309962688, -77.16139183728183), (39.216527762123654, -77.17285482750968), (39.247769857701456, -77.18424227374965), (39.30591003094298, -77.18415539495896), (39.332703311293436, -77.17268339826927))",0.027413587604290822,0.11442193087008343,0.07508939213349225,0.03694874851013111,0.7461263408820024,,,,,,0.034912718204488775,0.10972568578553615,0.08229426433915212,0.04488778054862843,0.7231920199501247,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,,401.0,25.0625,50.125,36.45454545454545,,0.0,0.0,0.0,0.0,,3.0,0.1875,0.375,0.2727272727272727,,839.0,52.4375,104.875,76.27272727272727,0.18951132300357568,,0.19201995012468825,0.6666666666666666
87f042942ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-77.05877759534731,38.9070784059274,"((38.96468663390802, -77.05877292138258), (38.93398809354429, -77.04735256165317), (38.87642794259217, -77.04734983399744), (38.8494634354736, -77.05876962531728), (38.880118877125696, -77.07020117932217), (38.937782045417464, -77.07020174575004), (38.96468663390802, -77.05877292138258))",0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
87f042946ffffff,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,9,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,11,-77.08162912352469,38.91082756834128,"((38.96853898188693, -77.0816222744806), (38.937782045417464, -77.07020174575004), (38.880118877125696, -77.07020117932217), (38.85310938051058, -77.08162330435387), (38.88382307575415, -77.09305504548351), (38.94158963029653, -77.09305344719291), (38.96853898188693, -77.0816222744806))",0.09090909090909091,0.0,0.09090909090909091,0.0,0.8181818181818182,,,,,,0.09090909090909091,0.0,0.09090909090909091,0.0,0.8181818181818182,,,,,,,,,11.0,,,,,0.0,,,,,0.0,,,,,11.0,,0.09090909090909091,,0.09090909090909091,
87f042950ffffff,23182.0,1352.0,2133.0,11.0,18.0,1555.0,446.0,864.0,3186,17402,20284,3659,14419,43,722,830,66,470,1082,6351,9072,1234,5348,27,405,568,34,316,59087,-77.05872565936599,39.07988240144303,"((39.137469710702824, -77.05868308036393), (39.106627381952364, -77.04728498441077), (39.049087928106665, -77.04732013236308), (39.022288004143014, -77.05875560788728), (39.053087818001565, -77.0701649215075), (39.11073019129949, -77.07012753986231), (39.137469710702824, -77.05868308036393))",0.05392049012473133,0.2945148679066461,0.3432904022881514,0.06192563508047456,0.24402998967624012,0.019970414201183433,0.2995562130177515,0.42011834319526625,0.02514792899408284,0.23372781065088757,0.04667414373220602,0.27396255715641443,0.39133810715210077,0.05323095505133293,0.2306962298334915,0.02015939990623535,0.33849038912330054,0.3891233005157056,0.030942334739803096,0.2203469292076887,2107.4545454545455,1287.888888888889,14.908038585209002,51.97757847533632,26.83101851851852,122.9090909090909,75.11111111111111,0.8694533762057878,3.031390134529148,1.5648148148148149,193.9090909090909,118.5,1.3717041800643086,4.7825112107623315,2.46875,5371.545454545455,3282.6111111111113,37.99807073954984,132.48206278026905,68.38773148148148,0.6378052701947975,0.7196745562130178,0.6653006643085152,0.7276136896390062
