H3 Encoding - Res=8,Citation,Arrest,Search Conducted,Fatal,Alcohol,Accident,Personal Injury,Property Damage,Stops - ASIAN,Stops - BLACK,Stops - HISPANIC,Stops - OTHER,Stops - WHITE,Search Conducted - ASIAN,Search Conducted - BLACK,Search Conducted - HISPANIC,Search Conducted - OTHER,Search Conducted - WHITE,Citation - ASIAN,Citation - BLACK,Citation - HISPANIC,Citation - OTHER,Citation - WHITE,Arrest - ASIAN,Arrest - BLACK,Arrest - HISPANIC,Arrest - OTHER,Arrest - WHITE,Stops,Longitude,Latitude,geometry,Stops - % Total - ASIAN,Stops - % Total - BLACK,Stops - % Total - HISPANIC,Stops - % Total - OTHER,Stops - % Total - WHITE,Arrest - % Total - ASIAN,Arrest - % Total - BLACK,Arrest - % Total - HISPANIC,Arrest - % Total - OTHER,Arrest - % Total - WHITE,Citation - % Total - ASIAN,Citation - % Total - BLACK,Citation - % Total - HISPANIC,Citation - % Total - OTHER,Citation - % Total - WHITE,Search Conducted - % Total - ASIAN,Search Conducted - % Total - BLACK,Search Conducted - % Total - HISPANIC,Search Conducted - % Total - OTHER,Search Conducted - % Total - WHITE,Citation per Fatal,Citation per Alcohol,Citation per Accident,Citation per Personal Injury,Citation per Property Damage,Arrest per Fatal,Arrest per Alcohol,Arrest per Accident,Arrest per Personal Injury,Arrest per Property Damage,Search Conducted per Fatal,Search Conducted per Alcohol,Search Conducted per Accident,Search Conducted per Personal Injury,Search Conducted per Property Damage,Stops per Fatal,Stops per Alcohol,Stops per Accident,Stops per Personal Injury,Stops per Property Damage,BLACK + HISPANIC Stops - % Total,BLACK + HISPANIC Arrest - % Total,BLACK + HISPANIC Citation - % Total,BLACK + HISPANIC Search Conducted - % Total
88f0429293fffff,1065.0,33.0,57.0,0.0,1.0,28.0,11.0,16.0,409,781,562,258,1453,3,20,12,2,19,110,257,190,72,433,1,8,11,2,10,3468,-77.14360880296627,39.070183683482455,"((39.091182708865674, -77.14522638666293), (39.086164490386714, -77.14033237388861), (39.06517401949697, -77.13871432086606), (39.04918914110446, -77.14198949502551), (39.05419407545362, -77.14688442683587), (39.07519717675709, -77.1485032658551), (39.091182708865674, -77.14522638666293))",0.1179354094579008,0.22520184544405997,0.16205305651672433,0.07439446366782007,0.41897347174163785,0.030303030303030304,0.24242424242424243,0.3333333333333333,0.06060606060606061,0.30303030303030304,0.10328638497652583,0.24131455399061033,0.1784037558685446,0.0676056338028169,0.40657276995305164,0.05263157894736842,0.3508771929824561,0.21052631578947367,0.03508771929824561,0.3333333333333333,,1065.0,38.035714285714285,96.81818181818181,66.5625,,33.0,1.1785714285714286,3.0,2.0625,,57.0,2.0357142857142856,5.181818181818182,3.5625,,3468.0,123.85714285714286,315.27272727272725,216.75,0.38725490196078427,0.5757575757575757,0.4197183098591549,0.5614035087719298
88f0429295fffff,1200.0,8.0,25.0,1.0,0.0,64.0,31.0,43.0,218,697,523,195,1303,0,7,6,2,10,91,267,226,85,522,0,2,3,1,2,2940,-77.14845637939997,39.13319419181378,"((39.154206640944466, -77.15006878747965), (39.14916274588644, -77.14517618727724), (39.12815885779227, -77.1435633075743), (39.11218621304735, -77.14684224563439), (39.11721683074957, -77.15173576838225), (39.138233375005484, -77.15334943092788), (39.154206640944466, -77.15006878747965))",0.07414965986394557,0.2370748299319728,0.17789115646258502,0.0663265306122449,0.44319727891156463,0.0,0.25,0.375,0.125,0.25,0.07583333333333334,0.2225,0.18833333333333332,0.07083333333333333,0.435,0.0,0.28,0.24,0.08,0.4,1200.0,,18.75,38.70967741935484,27.906976744186046,8.0,,0.125,0.25806451612903225,0.18604651162790697,25.0,,0.390625,0.8064516129032258,0.5813953488372093,2940.0,,45.9375,94.83870967741936,68.37209302325581,0.41496598639455784,0.625,0.41083333333333333,0.52
88f0429297fffff,482.0,12.0,31.0,0.0,0.0,33.0,20.0,15.0,133,499,479,105,543,0,10,11,1,9,37,123,146,23,153,0,4,7,0,1,1762,-77.14194870295147,39.10715943788762,"((39.12815885779227, -77.1435633075743), (39.123127368610334, -77.13867021563836), (39.10213650094693, -77.13705514052064), (39.086164490386714, -77.14033237388861), (39.091182708865674, -77.14522638666293), (39.11218621304735, -77.14684224563439), (39.12815885779227, -77.1435633075743))",0.07548240635641316,0.2832009080590238,0.27185017026106695,0.05959137343927355,0.3081725312145289,0.0,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.07676348547717843,0.2551867219917012,0.3029045643153527,0.04771784232365145,0.31742738589211617,0.0,0.3225806451612903,0.3548387096774194,0.03225806451612903,0.2903225806451613,,,14.606060606060606,24.1,32.13333333333333,,,0.36363636363636365,0.6,0.8,,,0.9393939393939394,1.55,2.066666666666667,,,53.39393939393939,88.1,117.46666666666667,0.5550510783200908,0.9166666666666667,0.558091286307054,0.6774193548387097
88f0429299fffff,1479.0,126.0,168.0,0.0,0.0,35.0,6.0,20.0,233,538,363,157,999,16,37,29,6,80,108,341,274,88,663,12,31,26,5,52,2295,-77.15829213325279,39.08523566844343,"((39.10626039709332, -77.15990830680101), (39.101230657893154, -77.15501435330616), (39.080214503636924, -77.15339770934622), (39.06421542938376, -77.15667423316086), (39.06923185760005, -77.16156910730275), (39.0902606755047, -77.16318653738799), (39.10626039709332, -77.15990830680101))",0.10152505446623093,0.2344226579520697,0.15816993464052287,0.06840958605664488,0.43529411764705883,0.09523809523809523,0.24603174603174602,0.20634920634920634,0.03968253968253968,0.4126984126984127,0.07302231237322515,0.23056118999323869,0.1852603110209601,0.05949966193373901,0.4482758620689655,0.09523809523809523,0.22023809523809523,0.17261904761904762,0.03571428571428571,0.47619047619047616,,,42.25714285714286,246.5,73.95,,,3.6,21.0,6.3,,,4.8,28.0,8.4,,,65.57142857142857,382.5,114.75,0.3925925925925926,0.45238095238095233,0.4158215010141988,0.39285714285714285
88f042929bfffff,2890.0,42.0,70.0,1.0,0.0,44.0,16.0,23.0,592,1312,743,429,2700,2,22,15,3,28,244,719,372,224,1323,1,13,9,2,17,5790,-77.15177933960975,39.05920283677518,"((39.080214503636924, -77.15339770934622), (39.07519717675709, -77.1485032658551), (39.05419407545362, -77.14688442683587), (39.038195661520575, -77.15015924457893), (39.0431996841332, -77.15505460700776), (39.06421542938376, -77.15667423316086), (39.080214503636924, -77.15339770934622))",0.10224525043177893,0.22659758203799654,0.12832469775474956,0.07409326424870466,0.46632124352331605,0.023809523809523808,0.30952380952380953,0.21428571428571427,0.047619047619047616,0.40476190476190477,0.08442906574394464,0.24878892733564015,0.128719723183391,0.07750865051903114,0.4577854671280277,0.02857142857142857,0.3142857142857143,0.21428571428571427,0.04285714285714286,0.4,2890.0,,65.68181818181819,180.625,125.65217391304348,42.0,,0.9545454545454546,2.625,1.826086956521739,70.0,,1.5909090909090908,4.375,3.0434782608695654,5790.0,,131.5909090909091,361.875,251.7391304347826,0.3549222797927461,0.5238095238095238,0.37750865051903115,0.5285714285714286
88f042929dfffff,4622.0,30.0,67.0,1.0,0.0,162.0,87.0,87.0,935,2062,1473,637,4417,5,27,12,1,22,448,901,679,324,2257,1,12,6,1,10,9530,-77.1566292710079,39.122251295324375,"((39.143276411704896, -77.15824246197049), (39.138233375005484, -77.15334943092788), (39.11721683074957, -77.15173576838225), (39.101230657893154, -77.15501435330616), (39.10626039709332, -77.15990830680101), (39.12728961110803, -77.16152275332384), (39.143276411704896, -77.15824246197049))",0.09811122770199371,0.21636935991605458,0.15456453305351522,0.06684155299055614,0.4634837355718783,0.03333333333333333,0.4,0.2,0.03333333333333333,0.3333333333333333,0.09692773691042839,0.19493725659887495,0.14690610125486803,0.07009952401557767,0.4883167459974037,0.07462686567164178,0.40298507462686567,0.1791044776119403,0.014925373134328358,0.3283582089552239,4622.0,,28.530864197530864,53.12643678160919,53.12643678160919,30.0,,0.18518518518518517,0.3448275862068966,0.3448275862068966,67.0,,0.41358024691358025,0.7701149425287356,0.7701149425287356,9530.0,,58.82716049382716,109.54022988505747,109.54022988505747,0.3709338929695698,0.6000000000000001,0.341843357853743,0.582089552238806
88f04292a1fffff,34.0,1.0,2.0,0.0,1.0,7.0,1.0,11.0,2,5,6,0,44,0,0,1,0,1,0,2,6,0,26,0,0,0,0,1,57,-77.14992743834786,39.27018825420176,"((39.291214731607695, -77.1515287068465), (39.28611864019507, -77.14663938360438), (39.265100725631626, -77.14503763884782), (39.24916621316964, -77.14832444235269), (39.25424906123984, -77.1532146952373), (39.27527966960288, -77.15481721537483), (39.291214731607695, -77.1515287068465))",0.03508771929824561,0.08771929824561403,0.10526315789473684,0.0,0.7719298245614035,0.0,0.0,0.0,0.0,1.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.7647058823529411,0.0,0.0,0.5,0.0,0.5,,34.0,4.857142857142857,34.0,3.090909090909091,,1.0,0.14285714285714285,1.0,0.09090909090909091,,2.0,0.2857142857142857,2.0,0.18181818181818182,,57.0,8.142857142857142,57.0,5.181818181818182,0.19298245614035087,0.0,0.23529411764705882,0.5
88f04292a3fffff,130.0,1.0,3.0,0.0,1.0,17.0,9.0,11.0,13,30,29,10,142,0,0,0,0,3,5,17,18,7,82,0,0,0,0,1,224,-77.1434341673611,39.24408724531161,"((39.265100725631626, -77.14503763884782), (39.26001707952356, -77.1401478170644), (39.23901215330404, -77.13854387045181), (39.223078203483595, -77.14182896961987), (39.22814861276613, -77.14671971933689), (39.24916621316964, -77.14832444235269), (39.265100725631626, -77.14503763884782))",0.05803571428571429,0.13392857142857142,0.12946428571428573,0.044642857142857144,0.6339285714285714,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.13076923076923078,0.13846153846153847,0.05384615384615385,0.6307692307692307,0.0,0.0,0.0,0.0,1.0,,130.0,7.647058823529412,14.444444444444445,11.818181818181818,,1.0,0.058823529411764705,0.1111111111111111,0.09090909090909091,,3.0,0.17647058823529413,0.3333333333333333,0.2727272727272727,,224.0,13.176470588235293,24.88888888888889,20.363636363636363,0.26339285714285715,0.0,0.2692307692307693,0.0
88f04292a7fffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,4,1,129,0,0,0,0,0,1,2,2,0,39,0,0,0,0,0,144,-77.14175003771278,39.281026437857335,"((39.30204022405655, -77.14335053192207), (39.2969433546763, -77.13846163986209), (39.27593812022427, -77.13686066936144), (39.26001707952356, -77.1401478170644), (39.265100725631626, -77.14503763884782), (39.28611864019507, -77.14663938360438), (39.30204022405655, -77.14335053192207))",0.013888888888888888,0.05555555555555555,0.027777777777777776,0.006944444444444444,0.8958333333333334,,,,,,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.0,0.8863636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,0.09090909090909091,
88f04292a9fffff,195.0,0.0,1.0,0.0,2.0,4.0,4.0,4.0,7,24,12,13,220,0,0,0,0,1,6,16,10,10,153,0,0,0,0,0,276,-77.15810492582538,39.2593357938903,"((39.28037497621084, -77.159706969739), (39.27527966960288, -77.15481721537483), (39.25424906123984, -77.1532146952373), (39.238301056473695, -77.15650115335707), (39.24338309962688, -77.16139183728183), (39.26442641549567, -77.16299513392735), (39.28037497621084, -77.159706969739))",0.025362318840579712,0.08695652173913043,0.043478260869565216,0.04710144927536232,0.7971014492753623,,,,,,0.03076923076923077,0.08205128205128205,0.05128205128205128,0.05128205128205128,0.7846153846153846,0.0,0.0,0.0,0.0,1.0,,97.5,48.75,48.75,48.75,,0.0,0.0,0.0,0.0,,0.5,0.25,0.25,0.25,,138.0,69.0,69.0,69.0,0.13043478260869565,,0.13333333333333333,0.0
88f04292abfffff,35.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3,9,7,1,56,0,0,0,0,0,2,5,5,0,23,0,0,0,0,0,76,-77.15161044731231,39.23322289564252,"((39.25424906123984, -77.1532146952373), (39.24916621316964, -77.14832444235269), (39.22814861276613, -77.14671971933689), (39.21220117706459, -77.15000447207646), (39.217270768220736, -77.15489565281074), (39.238301056473695, -77.15650115335707), (39.25424906123984, -77.1532146952373))",0.039473684210526314,0.11842105263157894,0.09210526315789473,0.013157894736842105,0.7368421052631579,,,,,,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.6571428571428571,,,,,,,,8.75,35.0,11.666666666666666,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,76.0,25.333333333333332,0.21052631578947367,,0.2857142857142857,
88f04292adfffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-77.15641800724902,39.29631471647126,"((39.31735419757798, -77.15801707038436), (39.312245641126964, -77.15312824737352), (39.291214731607695, -77.1515287068465), (39.27527966960288, -77.15481721537483), (39.28037497621084, -77.159706969739), (39.30141859916864, -77.16130728462166), (39.31735419757798, -77.15801707038436))",0.0,0.0,0.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
88f04292b1fffff,50.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,5,42,14,2,53,0,0,0,0,0,2,16,5,1,26,0,0,0,0,0,116,-77.13861339727895,39.181073452262346,"((39.202073604388836, -77.14022204610026), (39.19701561416829, -77.1353308012357), (39.17602400971652, -77.13372167958457), (39.16007775133243, -77.13700302363307), (39.16512249776892, -77.14189519293143), (39.18612675082792, -77.14350509414909), (39.202073604388836, -77.14022204610026))",0.04310344827586207,0.3620689655172414,0.1206896551724138,0.017241379310344827,0.45689655172413796,,,,,,0.04,0.32,0.1,0.02,0.52,,,,,,,50.0,12.5,25.0,16.666666666666668,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,116.0,29.0,58.0,38.666666666666664,0.4827586206896552,,0.42000000000000004,
88f04292b3fffff,66.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,9,21,22,6,50,0,0,0,0,0,4,11,14,5,32,0,0,0,0,0,108,-77.13211083387388,39.155036854307305,"((39.17602400971652, -77.13372167958457), (39.17097841885685, -77.12882994125397), (39.14999980236713, -77.1272186238414), (39.13405415215637, -77.13049826458115), (39.13908650582088, -77.13539092564042), (39.16007775133243, -77.13700302363307), (39.17602400971652, -77.13372167958457))",0.08333333333333333,0.19444444444444445,0.2037037037037037,0.05555555555555555,0.46296296296296297,,,,,,0.06060606060606061,0.16666666666666666,0.21212121212121213,0.07575757575757576,0.48484848484848486,,,,,,,,9.428571428571429,16.5,11.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,15.428571428571429,27.0,18.0,0.39814814814814814,,0.3787878787878788,
88f04292b5fffff,128.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,4,32,40,6,138,0,0,0,0,1,3,21,22,3,76,0,0,0,0,1,221,-77.13693819835025,39.21801166344047,"((39.23901215330404, -77.13854387045181), (39.233940932791185, -77.13365355181391), (39.21294898828841, -77.13204740571673), (39.19701561416829, -77.1353308012357), (39.202073604388836, -77.14022204610026), (39.223078203483595, -77.14182896961987), (39.23901215330404, -77.13854387045181))",0.01809954751131222,0.14479638009049775,0.18099547511312217,0.027149321266968326,0.6244343891402715,0.0,0.0,0.0,0.0,1.0,0.0234375,0.1640625,0.171875,0.0234375,0.59375,0.0,0.0,0.0,0.0,1.0,,,42.666666666666664,32.0,42.666666666666664,,,0.3333333333333333,0.25,0.3333333333333333,,,0.3333333333333333,0.25,0.3333333333333333,,,73.66666666666667,55.25,73.66666666666667,0.3257918552036199,0.0,0.3359375,0.0
88f04292b7fffff,38.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,12,18,1,36,0,0,0,0,1,0,8,12,0,17,0,0,0,0,1,67,-77.13043953537137,39.19196148223617,"((39.21294898828841, -77.13204740571673), (39.207890173686096, -77.12715659190796), (39.186911204257775, -77.12554824869548), (39.17097841885685, -77.12882994125397), (39.17602400971652, -77.13372167958457), (39.19701561416829, -77.1353308012357), (39.21294898828841, -77.13204740571673))",0.0,0.1791044776119403,0.26865671641791045,0.014925373134328358,0.5373134328358209,0.0,0.0,0.0,0.0,1.0,0.0,0.21052631578947367,0.3157894736842105,0.0,0.4473684210526316,0.0,0.0,0.0,0.0,1.0,,,38.0,,38.0,,,1.0,,1.0,,,1.0,,1.0,,,67.0,,67.0,0.4477611940298507,0.0,0.5263157894736842,0.0
88f04292b9fffff,312.0,3.0,10.0,0.0,1.0,10.0,5.0,5.0,49,161,161,45,466,0,0,2,1,7,18,58,51,18,166,0,0,1,0,2,885,-77.14678734158097,39.1701710979492,"((39.19118390975327, -77.1483967700068), (39.18612675082792, -77.14350509414909), (39.16512249776892, -77.14189519293143), (39.14916274588644, -77.14517618727724), (39.154206640944466, -77.15006878747965), (39.175223556212636, -77.15167946939387), (39.19118390975327, -77.1483967700068))",0.05536723163841808,0.18192090395480226,0.18192090395480226,0.05084745762711865,0.5265536723163842,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.057692307692307696,0.1858974358974359,0.16346153846153846,0.057692307692307696,0.532051282051282,0.0,0.0,0.2,0.1,0.7,,312.0,31.2,62.4,62.4,,3.0,0.3,0.6,0.6,,10.0,1.0,2.0,2.0,,885.0,88.5,177.0,177.0,0.3638418079096045,0.3333333333333333,0.34935897435897434,0.2
88f04292bbfffff,267.0,2.0,10.0,0.0,0.0,31.0,18.0,28.0,30,143,120,46,281,0,3,3,0,4,13,61,52,21,120,0,0,1,0,1,620,-77.14028356660165,39.14412270228922,"((39.16512249776892, -77.14189519293143), (39.16007775133243, -77.13700302363307), (39.13908650582088, -77.13539092564042), (39.123127368610334, -77.13867021563836), (39.12815885779227, -77.1435633075743), (39.14916274588644, -77.14517618727724), (39.16512249776892, -77.14189519293143))",0.04838709677419355,0.2306451612903226,0.1935483870967742,0.07419354838709677,0.4532258064516129,0.0,0.0,0.5,0.0,0.5,0.04868913857677903,0.22846441947565543,0.1947565543071161,0.07865168539325842,0.449438202247191,0.0,0.3,0.3,0.0,0.4,,,8.612903225806452,14.833333333333334,9.535714285714286,,,0.06451612903225806,0.1111111111111111,0.07142857142857142,,,0.3225806451612903,0.5555555555555556,0.35714285714285715,,,20.0,34.44444444444444,22.142857142857142,0.4241935483870968,0.5,0.42322097378277157,0.6
88f04292bdfffff,367.0,0.0,3.0,0.0,1.0,10.0,4.0,5.0,22,88,81,25,480,0,0,1,1,1,10,53,42,12,247,0,0,0,0,0,697,-77.14511326977672,39.20713545723853,"((39.22814861276613, -77.14671971933689), (39.223078203483595, -77.14182896961987), (39.202073604388836, -77.14022204610026), (39.18612675082792, -77.14350509414909), (39.19118390975327, -77.1483967700068), (39.21220117706459, -77.15000447207646), (39.22814861276613, -77.14671971933689))",0.03156384505021521,0.12625538020086083,0.11621233859397417,0.035868005738880916,0.6886657101865137,,,,,,0.027247956403269755,0.1444141689373297,0.11444141689373297,0.0326975476839237,0.6730245231607629,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,367.0,36.7,91.75,73.4,,0.0,0.0,0.0,0.0,,3.0,0.3,0.75,0.6,,697.0,69.7,174.25,139.4,0.242467718794835,,0.25885558583106266,0.3333333333333333
88f04292c1fffff,346.0,20.0,45.0,0.0,0.0,41.0,15.0,24.0,28,345,175,72,358,0,18,11,2,14,12,126,65,21,121,0,7,8,2,3,980,-77.18431639984776,39.18962211246904,"((39.21069915621081, -77.18592376482617), (39.20561956933324, -77.18103178814943), (39.18455113535692, -77.17942394822657), (39.16854955006962, -77.18270730332398), (39.173615799256716, -77.18760020750445), (39.19469697592704, -77.18920882948824), (39.21069915621081, -77.18592376482617))",0.02857142857142857,0.3520408163265306,0.17857142857142858,0.07346938775510205,0.3653061224489796,0.0,0.35,0.4,0.1,0.15,0.03468208092485549,0.36416184971098264,0.18786127167630057,0.06069364161849711,0.34971098265895956,0.0,0.4,0.24444444444444444,0.044444444444444446,0.3111111111111111,,,8.439024390243903,23.066666666666666,14.416666666666666,,,0.4878048780487805,1.3333333333333333,0.8333333333333334,,,1.0975609756097562,3.0,1.875,,,23.902439024390244,65.33333333333333,40.833333333333336,0.5306122448979592,0.75,0.5520231213872833,0.6444444444444445
88f04292c3fffff,743.0,19.0,59.0,0.0,1.0,37.0,19.0,20.0,147,770,662,187,719,2,27,17,2,10,36,228,196,51,225,0,12,4,0,2,2491,-77.17781437752868,39.16348718054868,"((39.18455113535692, -77.17942394822657), (39.17948404020774, -77.17453147481375), (39.15842868631784, -77.17292143030727), (39.14242770917215, -77.1762030765366), (39.14748147328319, -77.18109647573596), (39.16854955006962, -77.18270730332398), (39.18455113535692, -77.17942394822657))",0.059012444801284626,0.30911280610196706,0.26575672420714574,0.07507025291047772,0.2886391007627459,0.0,0.631578947368421,0.21052631578947367,0.0,0.10526315789473684,0.04845222072678331,0.30686406460296095,0.26379542395693134,0.06864064602960969,0.3028263795423957,0.03389830508474576,0.4576271186440678,0.288135593220339,0.03389830508474576,0.1694915254237288,,743.0,20.08108108108108,39.10526315789474,37.15,,19.0,0.5135135135135135,1.0,0.95,,59.0,1.5945945945945945,3.1052631578947367,2.95,,2491.0,67.32432432432432,131.10526315789474,124.55,0.5748695303091128,0.8421052631578947,0.5706594885598923,0.7457627118644068
88f04292c5fffff,56.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,5,15,11,6,44,0,0,0,0,0,3,8,9,6,30,0,0,0,0,0,81,-77.18263789681704,39.22669247820703,"((39.247769857701456, -77.18424227374965), (39.24267694677873, -77.17935122638171), (39.221608174705736, -77.17774637333073), (39.20561956933324, -77.18103178814943), (39.21069915621081, -77.18592376482617), (39.23178067701901, -77.18752939777889), (39.247769857701456, -77.18424227374965))",0.06172839506172839,0.18518518518518517,0.13580246913580246,0.07407407407407407,0.5432098765432098,,,,,,0.05357142857142857,0.14285714285714285,0.16071428571428573,0.10714285714285714,0.5357142857142857,,,,,,,,5.6,11.2,8.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,8.1,16.2,11.571428571428571,0.32098765432098764,,0.3035714285714286,
88f04292c7fffff,139.0,2.0,3.0,0.0,0.0,9.0,2.0,1.0,27,130,69,16,176,0,2,0,0,1,6,46,19,1,67,0,2,0,0,0,418,-77.17613978931496,39.2005438710919,"((39.221608174705736, -77.17774637333073), (39.216527762123654, -77.17285482750968), (39.195472057102656, -77.1712477685119), (39.17948404020774, -77.17453147481375), (39.18455113535692, -77.17942394822657), (39.20561956933324, -77.18103178814943), (39.221608174705736, -77.17774637333073))",0.0645933014354067,0.31100478468899523,0.16507177033492823,0.03827751196172249,0.42105263157894735,0.0,1.0,0.0,0.0,0.0,0.04316546762589928,0.33093525179856115,0.1366906474820144,0.007194244604316547,0.48201438848920863,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,,,15.444444444444445,69.5,139.0,,,0.2222222222222222,1.0,2.0,,,0.3333333333333333,1.5,3.0,,,46.44444444444444,209.0,418.0,0.47607655502392343,1.0,0.4676258992805755,0.6666666666666666
88f04292c9fffff,728.0,24.0,68.0,0.0,0.0,63.0,23.0,45.0,107,745,553,131,637,0,22,22,2,22,33,226,197,39,232,0,3,12,1,8,2176,-77.1924930898813,39.17868593249238,"((39.19977573012093, -77.19410123695877), (39.19469697592704, -77.18920882948824), (39.173615799256716, -77.18760020750445), (39.157600624840875, -77.1908832101977), (39.16266602104395, -77.1957765450829), (39.18375995416497, -77.19738595026543), (39.19977573012093, -77.19410123695877))",0.04917279411764706,0.34237132352941174,0.2541360294117647,0.06020220588235294,0.2927389705882353,0.0,0.125,0.5,0.041666666666666664,0.3333333333333333,0.04532967032967033,0.31043956043956045,0.2706043956043956,0.05357142857142857,0.31868131868131866,0.0,0.3235294117647059,0.3235294117647059,0.029411764705882353,0.3235294117647059,,,11.555555555555555,31.652173913043477,16.177777777777777,,,0.38095238095238093,1.0434782608695652,0.5333333333333333,,,1.0793650793650793,2.9565217391304346,1.511111111111111,,,34.53968253968254,94.6086956521739,48.355555555555554,0.5965073529411764,0.625,0.581043956043956,0.6470588235294118
88f04292cbfffff,1033.0,12.0,39.0,1.0,0.0,28.0,12.0,7.0,128,808,649,155,945,1,19,13,0,6,32,312,299,57,331,0,5,3,0,4,2687,-77.18598985368578,39.15253911038106,"((39.173615799256716, -77.18760020750445), (39.16854955006962, -77.18270730332398), (39.14748147328319, -77.18109647573596), (39.131466913569206, -77.18437776851404), (39.136519811442106, -77.18927159839), (39.157600624840875, -77.1908832101977), (39.173615799256716, -77.18760020750445))",0.04763676963155936,0.3007071082992185,0.2415333085225158,0.057685150725716415,0.3516933382954968,0.0,0.4166666666666667,0.25,0.0,0.3333333333333333,0.030977734753146177,0.3020329138431752,0.2894482090997096,0.05517909002904162,0.3204259438528558,0.02564102564102564,0.48717948717948717,0.3333333333333333,0.0,0.15384615384615385,1033.0,,36.892857142857146,86.08333333333333,147.57142857142858,12.0,,0.42857142857142855,1.0,1.7142857142857142,39.0,,1.3928571428571428,3.25,5.571428571428571,2687.0,,95.96428571428571,223.91666666666666,383.85714285714283,0.5422404168217343,0.6666666666666667,0.5914811229428848,0.8205128205128205
88f04292cdfffff,17.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1,6,6,1,8,0,0,0,0,0,1,4,6,0,6,0,0,0,0,0,22,-77.19081571915581,39.21578263611549,"((39.23687277553951, -77.19242087602652), (39.23178067701901, -77.18752939777889), (39.21069915621081, -77.18592376482617), (39.19469697592704, -77.18920882948824), (39.19977573012093, -77.19410123695877), (39.22087001344403, -77.1957076509486), (39.23687277553951, -77.19242087602652))",0.045454545454545456,0.2727272727272727,0.2727272727272727,0.045454545454545456,0.36363636363636365,,,,,,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.0,0.35294117647058826,,,,,,,,5.666666666666667,8.5,,,,0.0,0.0,,,,0.0,0.0,,,,7.333333333333333,11.0,,0.5454545454545454,,0.5882352941176471,
88f04292d1fffff,1736.0,25.0,39.0,1.0,1.0,29.0,11.0,13.0,236,823,397,225,1366,3,17,9,1,9,119,475,235,139,763,1,11,6,1,6,3052,-77.17297528559594,39.10032223373612,"((39.12137272548454, -77.17459004573172), (39.11633142654399, -77.16969615320133), (39.095289529155245, -77.16808092156475), (39.07927623817058, -77.17135879661173), (39.08430419919863, -77.17625361140504), (39.10535879359428, -77.17786962929405), (39.12137272548454, -77.17459004573172))",0.07732634338138926,0.2696592398427261,0.1300786369593709,0.0737221494102228,0.4475753604193971,0.04,0.44,0.24,0.04,0.24,0.06854838709677419,0.2736175115207373,0.13536866359447006,0.08006912442396313,0.43951612903225806,0.07692307692307693,0.4358974358974359,0.23076923076923078,0.02564102564102564,0.23076923076923078,1736.0,1736.0,59.86206896551724,157.8181818181818,133.53846153846155,25.0,25.0,0.8620689655172413,2.272727272727273,1.9230769230769231,39.0,39.0,1.3448275862068966,3.5454545454545454,3.0,3052.0,3052.0,105.24137931034483,277.45454545454544,234.76923076923077,0.39973787680209705,0.6799999999999999,0.4089861751152074,0.6666666666666667
